,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02
AllocatedShareBasedCompensationExpense,,,,521000.000,466000.000,632000.000,550000.000,197000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,5500000.000,1300000.000,2100000.000,2400000.000,2400000.000
AssetImpairmentCharges,2445000.000,,,0.000,0.000,,,2669000.000
ComprehensiveIncomeNetOfTax,,,-23760000.000,-17540000.000,-20516000.000,-19355000.000,-16443000.000,-23787000.000
CostOfGoodsAndServicesSold,136088000.000,131200000.000,115493000.000,115170000.000,122059000.000,104765000.000,105662000.000,106330000.000
DeferredIncomeTaxExpenseBenefit,,,4000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-9000.000,-10000.000,0.000,0.000,0.000
DefinedBenefitPlanBenefitsPaid,,,,,,41500.000,,
DefinedBenefitPlanInterestCost,,,,138000.000,137000.000,113000.000,114000.000,113000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,,147000.000,147000.000,113000.000,114000.000,113000.000
DepreciationDepletionAndAmortization,,,13752000.000,,,10818000.000,,
DerivativeGainLossOnDerivativeNet,,,,2349000.000,6783000.000,926000.000,5632000.000,7975000.000
DilutiveSecurities,,,,0.000,0.000,,,
EarningsPerShareBasic,-0.300,,,-0.140,-0.670,-0.630,-0.540,-0.780
EarningsPerShareBasicAndDiluted,,-0.310,-0.200,-0.140,-0.670,-0.630,-0.540,-0.780
EarningsPerShareDiluted,-0.300,,,-0.140,-0.670,-0.630,-0.540,-0.780
GainLossOnDispositionOfAssets,,,,,,-781000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,-1226000.000,,,,,
GrossProfit,45321000.000,56265000.000,54391000.000,48520000.000,66065000.000,50964000.000,44040000.000,48155000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-27608000.000,-28853000.000,-23689000.000,-17601000.000,-20411000.000,-20045000.000,-16523000.000,-21137000.000
IncomeTaxExpenseBenefit,71000.000,305000.000,71000.000,-43000.000,115000.000,-690000.000,-80000.000,2650000.000
IncomeTaxesPaidNet,,,,,,-676000.000,,
IncreaseDecreaseInAccountsPayable,,,-4292000.000,,,-7669000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-2113000.000,,,,,
IncreaseDecreaseInAccruedLiabilities,,,-2755000.000,,,-294000.000,,
IncreaseDecreaseInDeferredRevenue,,,-652000.000,,,-689000.000,,
IncreaseDecreaseInInventories,,,-4291000.000,,,1333000.000,,
IncreaseDecreaseInOtherDeferredLiability,,,-5095000.000,,,-5574000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2215000.000,,,404000.000,,
IncreaseDecreaseInReceivables,,,3330000.000,,,2130000.000,,
InterestAndDividendIncomeOperating,,,,1000.000,1000.000,,,
InterestExpense,,,,1726000.000,3574000.000,,,
InterestIncomeExpenseNet,,,-561000.000,-1725000.000,-3573000.000,-3573000.000,-3633000.000,-3766000.000
InterestPaidNet,,,,,,1284000.000,,
NetCashProvidedByUsedInContinuingOperations,,,-28376000.000,,,-10819000.000,,
NetCashProvidedByUsedInFinancingActivities,,,-143000.000,,,14909000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-143000.000,,,14909000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-3699000.000,,,-1850000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3699000.000,,,-1850000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-24534000.000,,,-23878000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-24534000.000,,,-23878000.000,,
NetIncomeLossAvailableToCommonStockholdersBasic,,-29158000.000,-23760000.000,-17558000.000,-20526000.000,-19355000.000,-16443000.000,-23787000.000
OperatingIncomeLoss,-27153000.000,-28404000.000,-23128000.000,-17154000.000,-10041000.000,-17398000.000,-18522000.000,-25346000.000
OperatingLeasesRentExpenseMinimumRentals,,,,17500000.000,15400000.000,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,,-18000.000,-10000.000,,0.000,0.000
OtherNoncashExpense,,,,,,2289000.000,,
OtherNoncashIncomeExpense,,,90000.000,,,137000.000,,
OtherNonoperatingIncomeExpense,,,,1278000.000,-6797000.000,926000.000,5632000.000,7975000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,3699000.000,,,1865000.000,,
PensionExpense,,,147000.000,,,113000.000,,
ProceedsFromLinesOfCredit,,,10000000.000,,,18000000.000,,
ProceedsFromPaymentsForOtherFinancingActivities,,,58000.000,,,46000.000,,
ProceedsFromSaleOfProductiveAssets,,,0.000,,,15000.000,,
ProfitLoss,-27679000.000,,,,,,,
RealEstateTaxesAndInsurance,,,,2600000.000,2400000.000,,,
RecognitionOfDeferredRevenue,,,,,,2100000.000,1800000.000,1700000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,201000.000,,,137000.000,,
RepaymentsOfLinesOfCredit,,,10000000.000,,,3000000.000,,
RevenueRecognitionSalesReturnsReserveForSalesReturns,,,,2923000.000,4647000.000,4431000.000,2805000.000,3388000.000
Revenues,181409000.000,187465000.000,169884000.000,163690000.000,188124000.000,155729000.000,149702000.000,154485000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,,,,,0.000,,
SalesRevenueNet,181409000.000,187465000.000,169884000.000,163690000.000,188124000.000,155729000.000,149702000.000,154485000.000
SellingGeneralAndAdministrativeExpense,70029000.000,84669000.000,77519000.000,65674000.000,76106000.000,68362000.000,62562000.000,70832000.000
SeveranceCosts1,,,,,,,,2300000.000
ShareBasedCompensation,,,348000.000,,,632000.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,0.000,,,,,2600000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,0.000,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,92606000.000,94295000.000,,121810000.000,30504000.000,30538000.000,30583000.000,30619000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,121810000.000,30504000.000,30538000.000,30583000.000,30619000.000
WeightedAverageNumberOfSharesOutstandingBasic,92606000.000,94295000.000,,121810000.000,30504000.000,30538000.000,30583000.000,30619000.000
