,2016-09-30
ComprehensiveIncomeNetOfTax,-12000000.000
CostOfGoodsSold,0.000
CostsAndExpenses,0.000
DepreciationAndAmortization,0.000
EquityMethodInvestmentSummarizedFinancialInformationIncomeLossFromContinuingOperationsBeforeExtraordinaryItems,60000000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,3000000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,5855000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-12000000.000
IncomeLossFromEquityMethodInvestments,-12000000.000
IncomeTaxExpenseBenefit,0.000
NetIncomeLoss,-12000000.000
NonoperatingIncomeExpense,-12000000.000
OperatingCostsAndExpenses,0.000
OperatingIncomeLoss,0.000
OtherNonoperatingIncomeExpense,0.000
OtherSalesRevenueNet,0.000
RelatedPartyCosts,0.000
RevenueFromRelatedParties,0.000
Revenues,0.000
SalesRevenueNet,0.000
SellingGeneralAndAdministrativeExpense,0.000
