,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,67028000.000,51205000.000,50353000.000,38729000.000,38044000.000,44653000.000,30063000.000,27409000.000,26025000.000,25581000.000,31757000.000,32949000.000,25460000.000,33328000.000,29424000.000,36900000.000,36167000.000,36677000.000,40084000.000,51445000.000,53563000.000,58768000.000,93999000.000,71206000.000,51932000.000
AccountsReceivableNetCurrent,153514000.000,114441000.000,117568000.000,112850000.000,112292000.000,109763000.000,90621000.000,80850000.000,80772000.000,71460000.000,78387000.000,72936000.000,62134000.000,63839000.000,59391000.000,79690000.000,76685000.000,75762000.000,78471000.000,76878000.000,91018000.000,86107000.000,101218000.000,90947000.000,80945000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,,31256000.000,37521000.000,,27835000.000,31638000.000
AccruedLiabilitiesCurrent,29965000.000,35916000.000,38017000.000,29402000.000,29987000.000,31745000.000,26688000.000,23053000.000,22918000.000,20822000.000,24661000.000,21895000.000,22816000.000,21713000.000,23245000.000,31123000.000,24688000.000,26101000.000,29067000.000,27159000.000,,,32772000.000,,
AccumulatedCapitalizedInterestCosts,,,,,27300000.000,27300000.000,,,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,37119000.000,,,,36194000.000,,,,42821000.000,,,,47978000.000,,,,54588000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,565000.000,558000.000,457000.000,359000.000,268000.000,197000.000,125000.000,60000.000,,,0.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-830000.000,-692000.000,-887000.000,-912000.000,-901000.000,-737000.000,-579000.000,-433000.000,-317000.000,-201000.000,-96000.000,0.000,0.000,0.000,-301000.000,-178000.000,-626000.000,-75000.000,-548000.000,-647000.000,-310000.000,45000.000,138000.000,114000.000
AdditionalPaidInCapitalCommonStock,16871000.000,16871000.000,17069000.000,18040000.000,18040000.000,18040000.000,18193000.000,19139000.000,19139000.000,19139000.000,19139000.000,20199000.000,20199000.000,20223000.000,20348000.000,21597000.000,21597000.000,21597000.000,21637000.000,23136000.000,23136000.000,22866000.000,22876000.000,24455000.000,24455000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,100000.000,,,,30000.000,,
Assets,483353000.000,439038000.000,454512000.000,455786000.000,449380000.000,440435000.000,410211000.000,398625000.000,393779000.000,382467000.000,380529000.000,374498000.000,363171000.000,363045000.000,355330000.000,643470000.000,632030000.000,624689000.000,622134000.000,620920000.000,635386000.000,639352000.000,661839000.000,645481000.000,619846000.000
AssetsCurrent,206559000.000,174755000.000,178447000.000,173290000.000,170267000.000,169543000.000,145975000.000,136779000.000,136038000.000,128168000.000,129426000.000,126454000.000,118160000.000,125053000.000,122368000.000,205958000.000,207962000.000,205216000.000,201370000.000,204282000.000,222719000.000,230481000.000,258463000.000,248273000.000,228406000.000
AssetsHeldForSaleCurrent,,,,,,,2890000.000,2792000.000,2112000.000,2112000.000,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,0.000,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,2890000.000,2792000.000,2112000.000,2112000.000,,,,,,,,,,,,,,,
BilledContractReceivables,,,,,,,,,,,36703000.000,,,,26709000.000,,,,43503000.000,,,,55669000.000,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,1.000,,,,,,,,,,
CapitalLeaseObligations,,,,,6600000.000,6500000.000,6600000.000,,,,,,,,,,,,,,,,,,
CapitalLeasedAssetsNumberOfUnits,,,,,4.000,4.000,4.000,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,65173000.000,,,,61417000.000,,,,57549000.000,,,,53564000.000,,,,49460000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,3755000.000,,,,3868000.000,,,,3985000.000,,,,4104000.000,,,,4220000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,4221000.000,,,,4336000.000,,,,4456000.000,,,,4579000.000,,,,4705000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,4104000.000,,,,4221000.000,,,,4336000.000,,,,4456000.000,,,,4579000.000,,
