,2013-06-30,2014-06-30
AdvertisingExpense,0.000,
AmortizationOfIntangibleAssets,0.000,0.000
AssetsDisposedOfByMethodOtherThanSaleInPeriodOfDispositionGainLossOnDisposition1,,499318.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2375786.000,-3509413.000
CostOfServices,6613338.000,3551679.000
DebtConversionConvertedInstrumentAmount1,1099808.000,16260.000
Depreciation,358089.000,0.000
DepreciationAndAmortization,,1824.000
EarningsPerShareBasic,,6.720
EarningsPerShareBasicAndDiluted,-0.002,
EarningsPerShareDiluted,,1.350
EffectOfExchangeRateOnCashAndCashEquivalents,-2612052.000,
EquityMethodInvestmentRealizedGainLossOnDisposal,-10711377.000,
ForeignCurrencyTransactionGainLossRealized,,0.000
ForeignCurrencyTransactionGainLossUnrealized,,3262604.000
GainLossOnDispositionOfAssets,-3243305.000,0.000
GoodwillAcquiredDuringPeriod,,499318.000
GoodwillAndIntangibleAssetImpairment,,0.000
GoodwillImpairmentLoss,0.000,0.000
GrossProfit,110332.000,83617.000
ImpairmentOfInvestments,0.000,
IncomeLossFromContinuingOperations,,-4652949.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3341540.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,19570716.000
IncomeTaxExpenseBenefit,0.000,0.000
IncreaseDecreaseInAccountsPayable,1034023.000,0.000
IncreaseDecreaseInAccountsReceivable,-4739580.000,0.000
IncreaseDecreaseInAccruedLiabilities,4277783.000,-31564.000
IncreaseDecreaseInAccruedTaxesPayable,1192.000,-1218.000
IncreaseDecreaseInCustomerDeposits,196257.000,0.000
IncreaseDecreaseInDeferredRevenue,0.000,
IncreaseDecreaseInInventories,-1053965.000,0.000
InterestExpense,589626.000,-347363.000
InterestExpenseDebt,36528.000,16388.000
InterestPaid,589626.000,347363.000
InvestmentIncomeNonoperating,918.000,49.000
MinorityInterestDecreaseFromRedemptions,720304.000,
NetCashProvidedByUsedInFinancingActivities,-708601.000,41260.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-708601.000,41260.000
NetCashProvidedByUsedInInvestingActivities,-44846.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-44846.000,0.000
NetCashProvidedByUsedInOperatingActivities,3129233.000,-3550673.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,3129233.000,-3550673.000
NetIncomeLoss,-14052917.000,14196794.000
NetIncomeLossAttributableToNoncontrollingInterest,0.000,720973.000
OperatingIncomeLoss,-1812871.000,-4347889.000
OperatingLeasesRentExpenseNet,1054782.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-1007960.000,
OtherExpenses,195212.000,0.000
OtherIncome,,42254.000
PaymentsToAcquireIntangibleAssets,4963.000,0.000
PaymentsToAcquirePropertyPlantAndEquipment,39883.000,
ProceedsFromConvertibleDebt,5800.000,
ProceedsFromIssuanceOfCommonStock,,0.000
ProceedsFromRepaymentsOfSecuredDebt,-897763.000,0.000
ProceedsFromSaleOfEquityMethodInvestments,1100.000,
ProfitLoss,-14052917.000,14917767.000
PropertyPlantAndEquipmentAdditions,,0.000
ProvisionForDoubtfulAccounts,,0.000
RepaymentsOfLongTermCapitalLeaseObligations,,0.000
SalesRevenueServicesNet,6723660.000,3635296.000
SellingGeneralAndAdministrativeExpense,1923193.000,4431506.000
StockIssued1,,16260.000
StockIssuedDuringPeriodSharesIssuedForServices,78000000.000,78000000.000
StockIssuedDuringPeriodSharesNewIssues,,11000000.000
StockIssuedDuringPeriodValueNewIssues,1147721.000,25000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,8396200.000
WeightedAverageNumberOfDilutedSharesOutstanding,,10509230.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6475109030.000,
WeightedAverageNumberOfSharesOutstandingBasic,,2113030.000
