,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,10400000.000,,,,12500000.000,,,,14300000.000,,,,17000000.000,,,,21000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,94444000.000,136290000.000,137240000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeFederalHomeLoanBankAssessments,,,,,,,,,,72713000.000,87044000.000,107412000.000,133966000.000,151595000.000,123222000.000,130250000.000,127611000.000,1409000.000,-84000000.000,-122000000.000,-85000000.000,-39000000.000,-18000000.000,47000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,1587000.000,1528000.000,2679000.000,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,92857000.000,134762000.000,134561000.000,131460000.000,149548000.000,168122000.000,149638000.000,146890000.000,86182000.000,,,,,,,,,,,,,,,
AdditionalCollateralAggregateFairValue,,,,,72100000.000,63000000.000,63000000.000,53600000.000,49200000.000,42000000.000,35900000.000,25500000.000,34900000.000,35100000.000,51100000.000,46400000.000,98300000.000,109700000.000,61000000.000,130000000.000,60000000.000,71000000.000,43000000.000,26000000.000
AdvancesFairValueDisclosure,,,,,,,,,,,,,,,,,66570000.000,7981000.000,8000000.000,2000000.000,2000000.000,2000000.000,0.000,0.000
AffordableHousingProgramObligation,43083000.000,39055000.000,38849000.000,41161000.000,37870000.000,36424000.000,36720000.000,37731000.000,37367000.000,37211000.000,37688000.000,39867000.000,40834000.000,41400000.000,41232000.000,43725000.000,60029000.000,60727000.000,62000000.000,79000000.000,101000000.000,104000000.000,116000000.000,127000000.000
Assets,51574520000.000,49556819000.000,48733313000.000,48344606000.000,46938179000.000,48658730000.000,47367276000.000,47926117000.000,46022261000.000,65062723000.000,73004019000.000,72889145000.000,82216555000.000,98398717000.000,95523945000.000,97732108000.000,118757702000.000,120360322000.000,137381000000.000,154056000000.000,167860000000.000,176074000000.000,180605000000.000,172918000000.000
AssetsFairValueDisclosureNonrecurring,,,,,57495000.000,51354000.000,49936000.000,41007000.000,38660000.000,34541000.000,37911000.000,18933000.000,18285000.000,17217000.000,,18149000.000,17655000.000,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,138304000.000,139865000.000,145449000.000,94310000.000,71000000.000,75000000.000,75000000.000,69000000.000,61000000.000,93000000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,11673000.000,6398000.000,14813000.000,89968000.000,153000000.000,194000000.000,158000000.000,106000000.000,75000000.000,43000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,4756661000.000,4709267000.000,4707025000.000,5125032000.000,5515695000.000,6229515000.000,7844121000.000,8728739000.000,9847231000.000,10726072000.000,12257161000.000,12522910000.000,22096880000.000,21751065000.000,21070000000.000,21138000000.000,22000000000.000,22968000000.000,22983000000.000,22768000000.000
AvailableForSaleSecurities,5675089000.000,5673263000.000,5355564000.000,5345592000.000,4908704000.000,4879777000.000,4859806000.000,5274841000.000,5604573000.000,6304783000.000,7932520000.000,8837462000.000,9982463000.000,10878835000.000,,12656377000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,4403000.000,1527000.000,1352000.000,5931000.000,17000000.000,25000000.000,53000000.000,96000000.000,63000000.000,34000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,11673000.000,6398000.000,14813000.000,89968000.000,153000000.000,194000000.000,158000000.000,106000000.000,75000000.000,43000000.000
