,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AmortizationOfDebtDiscountPremium,,,,,,,,,,3250000.000,,,,7057000.000,,,,7458000.000
AmortizationOfFinancingCosts,,168000.000,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,1313565.000,,134363.000,610151.000,662392.000,-871600.000,8823539.000,8510247.000,8887982.000,-18368395.000,9250989.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,10721000.000,,,,14498000.000
CapitalLeaseObligationsIncurred,,,,,,93000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,1315000.000,,,,-2447000.000,,,,-45167000.000,,,,-112741000.000,,,,-6873000.000
ComprehensiveIncomeNetOfTax,1751000.000,-192000.000,-17877000.000,9346000.000,26336000.000,1859000.000,27264000.000,19262000.000,41486000.000,7374000.000,28858000.000,20679000.000,31994000.000,-10709000.000,5700000.000,1543000.000,9875000.000,-4551000.000
CostOfGoodsSold,182291000.000,199460000.000,242872000.000,255032000.000,296717000.000,241905000.000,265857000.000,304302000.000,364584000.000,279027000.000,312679000.000,341661000.000,422947000.000,327981000.000,363542000.000,373509000.000,390052000.000,391824000.000
DepreciationAndAmortization,,6630000.000,,,,7640000.000,,,,9979000.000,,,,12554000.000,,,,16020000.000
EarningsPerShareBasic,,,,0.250,,0.050,0.690,0.490,1.080,0.180,0.750,0.510,0.830,-0.330,0.170,0.060,0.230,-0.090
EarningsPerShareBasicAndDiluted,16850.000,0.000,-0.460,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,,0.230,,0.040,0.660,0.470,1.030,0.170,0.710,0.490,0.790,-0.330,0.170,0.060,0.230,-0.090
EffectOfExchangeRateOnCashAndCashEquivalents,,22000.000,,,,4000.000,,,,73000.000,,,,888000.000,,,,-86000.000
EffectiveIncomeTaxRateContinuingOperations,-2.744,0.511,0.384,0.560,-0.825,0.340,0.389,0.383,-0.726,0.371,0.389,0.389,-0.757,0.388,0.377,0.414,-0.810,0.362
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,5364000.000,,,,1075000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,5364000.000,,,,1075000.000,,,,,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,343000.000,,,,209000.000,,,,0.000,,,,,,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,-133000.000
GoodwillTranslationAdjustments,,,,,,,,,,22000.000,,,,-26000.000,,,,
GrossProfit,101880000.000,101877000.000,139226000.000,140800000.000,174977000.000,124349000.000,167909000.000,180373000.000,218143000.000,143418000.000,194263000.000,190750000.000,224261000.000,127475000.000,179839000.000,175819000.000,196654000.000,170256000.000
ImpairmentChargeOnReclassifiedAssets,,,,,,,,,,,,,,,,,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-28971000.000,21695000.000,,2722000.000,44589000.000,31478000.000,69386000.000,11380000.000,49017000.000,33873000.000,55614000.000,-22003000.000,11106000.000,4295000.000,15156000.000,-5283000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,450000.000,-329000.000,,,,,,,,,,,,,,,,
