,2011-08-28,2011-11-27,2012-02-26,2012-05-27,2012-08-26,2012-11-25,2013-02-24,2013-05-26,2013-08-25,2013-11-24,2014-02-23,2014-05-25,2014-08-31,2014-11-30,2015-03-01,2015-05-31,2015-08-30,2015-11-29,2016-02-28,2016-05-29,2016-08-28,2016-11-27,2017-02-26
AccountsPayableCurrent,18160000.000,18887000.000,14452000.000,22644000.000,26724000.000,25944000.000,27740000.000,31470000.000,29083000.000,34519000.000,29625000.000,31981000.000,37212000.000,39184000.000,28166000.000,34765000.000,31946000.000,36921000.000,25091000.000,30904000.000,31613000.000,25914000.000,24764000.000
AccountsPayableRelatedPartiesCurrent,371000.000,332000.000,217000.000,776000.000,533000.000,425000.000,191000.000,786000.000,297000.000,242000.000,109000.000,134000.000,167000.000,332000.000,146000.000,244000.000,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,533000.000,425000.000,191000.000,786000.000,297000.000,242000.000,109000.000,134000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,20355000.000,29055000.000,23366000.000,31951000.000,30295000.000,40595000.000,37267000.000,36072000.000,32973000.000,41745000.000,41041000.000,44421000.000,43458000.000,52136000.000,45275000.000,46173000.000,44520000.000,50283000.000,42924000.000,46406000.000,44150000.000,50009000.000,45918000.000
AccountsReceivableRelatedParties,,,,,,,,,,,,304000.000,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,413000.000,314000.000,378000.000,323000.000,268000.000,313000.000,312000.000,671000.000,205000.000,131000.000,189000.000,304000.000,338000.000,162000.000,35000.000,306000.000,,,,,351000.000,183000.000,150000.000
AccruedBonusesCurrentAndNoncurrent,,,,,,,,548000.000,,,,656000.000,,,,1000000.000,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,1229000.000,104000.000,527000.000,79000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,38932000.000,,,,44831000.000,,,,-50222000.000,,,,53974000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-301000.000,-235000.000,-202000.000,,,,,,,,,,,,,,,,,,,327000.000,430000.000
AdditionalPaidInCapital,120865000.000,118695000.000,121041000.000,119894000.000,120900000.000,122981000.000,125108000.000,126258000.000,126502000.000,128031000.000,130980000.000,131488000.000,131833000.000,132360000.000,132948000.000,133307000.000,134219000.000,135202000.000,136303000.000,137244000.000,138077000.000,139138000.000,140134000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,516000.000,,,,382000.000,,,,335000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,348000.000,348000.000,385000.000,512000.000,524000.000,594000.000,798000.000,583000.000,451000.000,430000.000,357000.000,516000.000,491000.000,415000.000,418000.000,382000.000,423000.000,366000.000,366000.000,,497000.000,,
Assets,208891000.000,209408000.000,211546000.000,277692000.000,267960000.000,278112000.000,282995000.000,290942000.000,290833000.000,302256000.000,306781000.000,313623000.000,325938000.000,341099000.000,340303000.000,346465000.000,342585000.000,361105000.000,328677000.000,343470000.000,343772000.000,341341000.000,346136000.000
AssetsCurrent,87989000.000,87177000.000,86108000.000,81163000.000,70141000.000,77236000.000,81987000.000,85660000.000,77725000.000,85540000.000,88929000.000,90929000.000,89250000.000,94944000.000,92491000.000,93202000.000,87346000.000,95194000.000,83905000.000,86478000.000,87773000.000,84475000.000,86575000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,-57000.000,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,3711000.000,3804000.000,3787000.000,3770000.000,3751000.000
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,,0.000,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,0.000,,,,0.000,,,,3800000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,6306000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,453000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,,486000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,,483000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,,472000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,,462000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,,,3950000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,,2445000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,,,,,3861000.000,,,
CapitalizedComputerSoftwareNet,,,,,,,,343000.000,,,,1100000.000,,,,1100000.000,,,,865000.000,,,
CashAndCashEquivalentsAtCarryingValue,7242000.000,4235000.000,12534000.000,22177000.000,10049000.000,4856000.000,9943000.000,13718000.000,8897000.000,5766000.000,12987000.000,14243000.000,8529000.000,4970000.000,15695000.000,14127000.000,7103000.000,5975000.000,8214000.000,9894000.000,8626000.000,2566000.000,12734000.000
CertificatesOfDepositAtCarryingValue,,,,,,1600000.000,1700000.000,701000.000,854000.000,0.000,0.000,0.000,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,2700000.000,2600000.000,2500000.000,1900000.000,1700000.000,3600000.000,3400000.000,2000000.000,3100000.000,3100000.000,3000000.000,881143.000,3000000.000,2900000.000,2900000.000,2700000.000,2600000.000,2600000.000,2500000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,26412131.000,25565379.000,25544022.000,25644580.000,25709984.000,25783934.000,25906412.000,26402247.000,26478809.000,26650586.000,26780273.000,26815253.000,26845218.000,26875984.000,26898178.000,26990490.000,27015022.000,27033136.000,27071277.000,27148096.000,27241273.000,27258000.000,27305000.000
CommonStockSharesOutstanding,26412131.000,25565379.000,25544022.000,26405799.000,25709984.000,25783934.000,25906412.000,26402247.000,26478809.000,26650586.000,26780273.000,26815253.000,26845218.000,26875984.000,26898178.000,26990490.000,27015022.000,27033136.000,27071277.000,27148096.000,27241273.000,27258000.000,27305000.000
CommonStockValue,27000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,26000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000,27000.000
CostMethodInvestments,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,793000.000,,,,,,,,,
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,,,,623000.000,623000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,52769000.000,50000000.000,48750000.000
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,,300000.000,300000.000,300000.000,300000.000
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,,,,,,60000.000,60000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,773000.000,289000.000,276000.000
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,,,,,,,,,,229000.000,216000.000
DeferredRevenue,,,,,,,,1200000.000,,,,1300000.000,,,,843000.000,,,,832000.000,,,
DeferredRevenueCurrent,1150000.000,355000.000,344000.000,162000.000,,,931000.000,1248000.000,628000.000,1282000.000,1674000.000,1254000.000,1059000.000,211000.000,1102000.000,843000.000,854000.000,381000.000,1152000.000,832000.000,706000.000,474000.000,429000.000
DeferredRevenueNoncurrent,,,,,276000.000,246000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,6798000.000,,,,7139000.000,,,,7522000.000,,,,7696000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,-22472000.000,,,,-28077000.000,,,,-32229000.000,,,,22442000.000,,,
DeferredTaxAssetsNet,,,,,,,,6015000.000,,,,6258000.000,,,,6288000.000,,,,6456000.000,,,
DeferredTaxAssetsNetCurrent,973000.000,1681000.000,1674000.000,2076000.000,2076000.000,2076000.000,2092000.000,1582000.000,2006000.000,1800000.000,1771000.000,2056000.000,2078000.000,1985000.000,1987000.000,2111000.000,2038000.000,2065000.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,3853000.000,,,,3630000.000,,,,3415000.000,,,,3030000.000,,,
DeferredTaxAssetsOther,,,,,,,,450000.000,,,,545000.000,,,,966000.000,,,,926000.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,874000.000,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,621000.000,,,,723000.000,,,,662000.000,,,,1436000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,1388000.000,,,,1746000.000,,,,1964000.000,,,,1836000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,783000.000,,,,881000.000,,,,1234000.000,,,,1240000.000,,,
DeferredTaxLiabilities,,,,,,,,28487000.000,,,,34335000.000,,,,38517000.000,,,,28898000.000,,,
