,2016-09-30,2017-03-31
AllocatedShareBasedCompensationExpense,5000.000,9000.000
AllowanceForLoanAndLeaseLossesWriteOffs,63000.000,78000.000
AmortizationOfDebtDiscountPremium,,41000.000
AmortizationOfFinancingCosts,,17000.000
AmortizationOfIntangibleAssets,15000.000,12000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,134690.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,1000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,370000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,369000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,55000.000,36000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,105000.000
BankOwnedLifeInsuranceIncome,,36000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-790000.000
Communication,56000.000,70000.000
ComprehensiveIncomeNetOfTax,-7000.000,316000.000
DeferredIncomeTaxExpenseBenefit,,266000.000
DepreciationNonproduction,,93000.000
EarningsPerShareBasic,0.010,0.050
EarningsPerShareDiluted,0.010,0.040
EquipmentExpense,134000.000,140000.000
FederalDepositInsuranceCorporationPremiumExpense,83000.000,73000.000
FeesAndCommissionsDebitCards,8000.000,6000.000
FeesAndCommissionsMortgageBanking,22000.000,16000.000
FeesAndCommissionsOther,16000.000,13000.000
FinancingReceivableModificationsNumberOfContracts2,,1.000
ForeclosedRealEstateExpense,148000.000,40000.000
GainLossOnSaleOfProperties,,-3000.000
GainsLossesOnSalesOfOtherRealEstate,,-12000.000
ImpairedFinancingReceivableAverageRecordedInvestment,7563000.000,7571000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,79000.000,62000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,5605000.000,4912000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,41000.000,31000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,1958000.000,2659000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,38000.000,31000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,249000.000,319000.000
IncomeTaxExpenseBenefit,164000.000,108000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-55000.000
IncreaseDecreaseInDeposits,,4514000.000
IncreaseDecreaseInInterestPayableNet,,134000.000
IncreaseDecreaseInLoansFromOtherFederalHomeLoanBanks,,3000000.000
IncreaseDecreaseInOtherOperatingAssets,,183000.000
IncreaseDecreaseInOtherOperatingLiabilities,,-414000.000
InformationTechnologyAndDataProcessing,215000.000,268000.000
InterestAndDividendIncomeOperating,3966000.000,4077000.000
InterestAndDividendIncomeSecurities,239000.000,217000.000
InterestAndFeeIncomeLoansAndLeases,3727000.000,3860000.000
InterestExpense,692000.000,823000.000
InterestExpenseBorrowings,43000.000,45000.000
InterestExpenseDemandDepositAccounts,78000.000,75000.000
InterestExpenseLesseeAssetsUnderCapitalLease,5000.000,5000.000
InterestExpenseSubordinatedNotesAndDebentures,,190000.000
InterestExpenseTimeDeposits,566000.000,508000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,3072000.000,3103000.000
InterestIncomeExpenseNet,3274000.000,3254000.000
InterestPaid,,538000.000
LaborAndRelatedExpense,1691000.000,1743000.000
LoanProcessingFee,51000.000,37000.000
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,43000.000,14000.000
MarketingAndAdvertisingExpense,34000.000,35000.000
NetCashProvidedByUsedInFinancingActivities,,7502000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,7502000.000
NetCashProvidedByUsedInInvestingActivities,,-8656000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-8656000.000
NetCashProvidedByUsedInOperatingActivities,,364000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,364000.000
NetIncomeLoss,27000.000,211000.000
NetIncomeLossAttributableToNoncontrollingInterest,58000.000,
NetIncomeLossAvailableToCommonStockholdersBasic,27000.000,211000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,27000.000,211000.000
NoninterestExpense,3172000.000,3076000.000
NoninterestExpenseDirectorsFees,47000.000,70000.000
NoninterestIncome,349000.000,292000.000
NoninterestIncomeOtherOperatingIncome,22000.000,4000.000
OccupancyNet,230000.000,204000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax,-57000.000,
OtherComprehensiveIncomeLossNetOfTax,-92000.000,105000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,55000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,35000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,20000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-92000.000,166000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,-35000.000,61000.000
OtherNoncashIncome,,4000.000
OtherNoninterestExpense,126000.000,101000.000
PaymentsForProceedsFromFederalHomeLoanBankStock,,122000.000
PaymentsForProceedsFromLoansAndLeases,,3186000.000
PaymentsForProceedsFromProductiveAssets,,431000.000
PaymentsToAcquireAvailableForSaleSecurities,,1284000.000
ProceedsFromIssuanceOfCommonStock,,3000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,1748000.000
ProceedsFromSaleOfForeclosedAssets,,119000.000
ProfessionalFees,185000.000,106000.000
ProfitLoss,85000.000,211000.000
ProvisionForLoanAndLeaseLosses,202000.000,151000.000
RepaymentsOfLongTermCapitalLeaseObligations,,15000.000
RestrictedStockExpense,3000.000,
ServicingFeesNet,13000.000,14000.000
ShareBasedCompensation,5000.000,9000.000
StockOptionPlanExpense,2000.000,9000.000
SuppliesExpense,16000.000,20000.000
ValuationAllowancesAndReservesRecoveries,7000.000,5000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,49674.000,69702.000
WeightedAverageNumberOfDilutedSharesOutstanding,4699895.000,4734010.000
WeightedAverageNumberOfSharesOutstandingBasic,4650221.000,4654386.000
