,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,3925000.000,9488000.000,7736000.000,8489000.000,17889000.000,24818000.000,15709000.000,13055000.000,12081000.000,11845000.000,3919000.000,3493000.000,3325000.000,11859000.000,76778000.000,90789000.000,99050000.000,113692000.000
AccountsPayableRelatedPartiesCurrent,9380000.000,3879000.000,46125000.000,50021000.000,54576000.000,52915000.000,51804000.000,51350000.000,47646000.000,48979000.000,50907000.000,50904000.000,38665000.000,34372000.000,34150000.000,30667000.000,29282000.000,5480000.000
AccountsReceivableNetCurrent,9670000.000,10146000.000,59621000.000,66866000.000,68357000.000,55257000.000,43807000.000,44875000.000,17513000.000,16646000.000,6260000.000,5454000.000,4348000.000,7020000.000,22654000.000,23089000.000,82580000.000,63390000.000
AccountsReceivableNetNoncurrent,,,,,,,,,5867000.000,12816000.000,12349000.000,12631000.000,11345000.000,9194000.000,4490000.000,3667000.000,7227000.000,7236000.000
AccountsReceivableRelatedPartiesCurrent,2034000.000,13949000.000,17494000.000,14153000.000,12127000.000,26079000.000,11858000.000,11440000.000,11380000.000,8039000.000,3905000.000,3843000.000,3855000.000,3662000.000,,,,
AccruedIncomeTaxesCurrent,2000.000,11000.000,258000.000,0.000,306000.000,447000.000,,,,,,,,911000.000,3648000.000,5378000.000,4519000.000,3840000.000
AccruedLiabilitiesCurrent,2092000.000,2085000.000,2420000.000,2479000.000,3676000.000,6814000.000,6635000.000,6500000.000,8354000.000,4168000.000,741000.000,737000.000,738000.000,813000.000,11288000.000,22681000.000,29693000.000,27141000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,3545000.000,3781000.000,4089000.000,4310000.000,4570000.000,4852000.000,4559000.000,4822000.000,5085000.000,5340000.000,5792000.000,6403000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,,,,,,,7709000.000,8862000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-277000.000,-330000.000,-88000.000,-91000.000,,-308000.000,-287000.000,-148000.000,-393000.000,-408000.000,-189000.000,-333000.000,-337000.000,-335000.000,-4252000.000,-13291000.000,-9517000.000,-12956000.000
AdditionalPaidInCapitalCommonStock,74969000.000,75288000.000,75336000.000,75565000.000,42185000.000,48325000.000,48219000.000,48290000.000,50928000.000,50979000.000,53376000.000,53591000.000,74547000.000,117917000.000,327573000.000,380739000.000,429246000.000,448488000.000
AllowanceForDoubtfulAccountsReceivable,56000.000,15000.000,115000.000,115000.000,93000.000,94000.000,,,2900000.000,2900000.000,5887000.000,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,393000.000,396000.000,4076000.000,4746000.000,5887000.000,5887000.000,5887000.000,5887000.000,766000.000,766000.000,766000.000,5586000.000
Assets,61106000.000,59151000.000,145678000.000,147257000.000,185303000.000,187761000.000,162829000.000,152266000.000,141137000.000,132921000.000,70964000.000,69507000.000,72848000.000,112856000.000,587907000.000,649472000.000,731166000.000,726959000.000
AssetsCurrent,59451000.000,57551000.000,130813000.000,132868000.000,157583000.000,165375000.000,141014000.000,122952000.000,75486000.000,70179000.000,24127000.000,22794000.000,17243000.000,51086000.000,381314000.000,429079000.000,445676000.000,415037000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
AssetsHeldForSaleCurrent,6269000.000,6269000.000,6269000.000,6269000.000,0.000,0.000,0.000,0.000,,0.000,,,,,,,,
BillingsInExcessOfCostCurrent,3241000.000,1359000.000,955000.000,508000.000,2464000.000,1151000.000,4935000.000,2166000.000,760000.000,817000.000,862000.000,,,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,50816000.000,50816000.000
CapitalLeaseObligationsCurrent,,,,,,,689000.000,666000.000,666000.000,701000.000,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,5848000.000,5510000.000,5289000.000,5460000.000,,,,,,,,
CapitalLeasedAssetsGross,,,,,,,5900000.000,5900000.000,6000000.000,6300000.000,,,,,,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,1216000.000,5353000.000
