,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,5635000000.000,5686000000.000,5597000000.000,5570000000.000,5281000000.000,5752000000.000,6156000000.000,6431000000.000,6192000000.000,6645000000.000,6628000000.000,6965000000.000,6949000000.000,7297000000.000,7046000000.000,6967000000.000,6929000000.000,7153000000.000,6333000000.000,6875000000.000,6579000000.000,7242000000.000,7432000000.000,7483000000.000,7520000000.000,8542000000.000
AccrualForEnvironmentalLossContingencies,,,,617000000.000,,,,847000000.000,,,,936000000.000,,,,903000000.000,,,,837000000.000,,,,829000000.000,,
AccruedIncomeTaxesCurrent,,,,547000000.000,,,,1143000000.000,,,,540000000.000,,,,309000000.000,,,,2498000000.000,,,,382000000.000,,
AccruedInsuranceCurrent,,,,,,,,,,,,,,,,,,,,,,,,217000000.000,,
AccruedLiabilitiesCurrent,12780000000.000,12622000000.000,12604000000.000,12287000000.000,11978000000.000,12853000000.000,14600000000.000,15310000000.000,14854000000.000,15238000000.000,15488000000.000,15335000000.000,15678000000.000,14798000000.000,14721000000.000,14006000000.000,14616000000.000,13622000000.000,11875000000.000,14638000000.000,12581000000.000,12534000000.000,12634000000.000,12219000000.000,12522000000.000,12634000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,9924000000.000,10036000000.000,9905000000.000,9779000000.000,9687000000.000,9295000000.000,9622000000.000,9547000000.000,9519000000.000,9610000000.000,9839000000.000,9795000000.000,9974000000.000,10192000000.000,10562000000.000,10488000000.000,10457000000.000,10697000000.000,9729000000.000,9762000000.000,10050000000.000,10254000000.000,10395000000.000,10311000000.000,10637000000.000,10834000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,175000000.000,133000000.000,135000000.000,145000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,11000000.000,-129000000.000,4000000.000,3000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-5711000000.000,-5575000000.000,-5388000000.000,-6250000000.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,206000000.000,524000000.000,-104000000.000,586000000.000,654000000.000,,,,,,,,,,-1278000000.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3101000000.000,-2896000000.000,-3766000000.000,-5490000000.000,-5001000000.000,-5675000000.000,-4663000000.000,-5448000000.000,-5867000000.000,-6000000000.000,-5325000000.000,-2880000000.000,-2941000000.000,-2403000000.000,-3169000000.000,-6661000000.000,-7211000000.000,-6577000000.000,-7388000000.000,-7619000000.000,-7344000000.000,-7484000000.000,-7729000000.000,-8334000000.000,-8333000000.000,-7964000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,394000000.000,,,,443000000.000,,,,488000000.000,,,,485000000.000,,,,504000000.000,,,,450000000.000,,
AssetRetirementObligation,,,,164000000.000,,,,174000000.000,,,,,,,,,,,,,,,,,,
Assets,60664000000.000,62147000000.000,61948000000.000,61452000000.000,61724000000.000,74653000000.000,91946000000.000,89409000000.000,88513000000.000,88744000000.000,90326000000.000,90594000000.000,91229000000.000,92142000000.000,91774000000.000,91289000000.000,91327000000.000,92773000000.000,92135000000.000,87484000000.000,88571000000.000,89480000000.000,90062000000.000,89706000000.000,90373000000.000,94793000000.000
AssetsCurrent,25005000000.000,26429000000.000,26424000000.000,25758000000.000,27847000000.000,39142000000.000,31685000000.000,29610000000.000,29161000000.000,28790000000.000,29351000000.000,29442000000.000,29820000000.000,29641000000.000,29411000000.000,29758000000.000,29958000000.000,30669000000.000,32359000000.000,26706000000.000,27527000000.000,27970000000.000,28548000000.000,28550000000.000,29305000000.000,32829000000.000
