,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccretionExpense,,,,,,,,,,,,,,,,,,18442.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,41228.000,,,,41228.000,,,,41228.000,,,,48919.000,,,,8972.000,,
AllocatedShareBasedCompensationExpense,,,,,,41228.000,,,,347828.000,41228.000,41228.000,485564.000,,,,,,,
AmortizationOfIntangibleAssets,,,,,,77778.000,,,,77778.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1400005.000,,,,1692278.000,,,,-1230780.000,,,,-615040.000,,,,1619585.000,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,-1182514.000,-1408062.000,-821222.000,-707983.000,-736992.000,-717153.000,-686131.000
ConversionOfStockAmountIssued1,,,,,,0.000,,,,0.000,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,0.000,,,,0.000,,,,,,,,,,
DepreciationAndAmortization,76221.000,99223.000,102537.000,104251.000,84354.000,92555.000,92058.000,91902.000,98306.000,92464.000,92545.000,92171.000,112393.000,20691.000,20707.000,19497.000,-5561.000,17563.000,18032.000,18413.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,,,,,,,
DividendsPreferredStock,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.050,-0.050,-0.040,-0.030,-0.020,-0.020,-0.010,-0.010,-0.030,-0.020,-0.010,-0.050,-0.020,-0.010,-0.020,-0.010,-0.010,-0.010,-0.010,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,0.000,,,,0.000,,,,,,,,,,
ExplorationExpense,,,,,,573757.000,,,,545545.000,419002.000,884455.000,554197.000,461670.000,,,,236791.000,,
ExplorationExpenseMining,193806.000,814165.000,1254762.000,1136228.000,671556.000,573757.000,374371.000,375880.000,401182.000,545545.000,419002.000,884455.000,554197.000,461670.000,216395.000,108539.000,249631.000,236791.000,186932.000,220094.000
ForeignCurrencyTransactionGainLossBeforeTax,-22501.000,-70963.000,-93767.000,7794.000,-95205.000,-31503.000,-10738.000,-20518.000,-25447.000,-11967.000,-15453.000,-8243.000,-32363.000,-4328.000,-71989.000,35185.000,-11868.000,-3727.000,10120.000,-5936.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,,,,,8070.000,39401.000,122087.000
GainsLossesOnSalesOfAssets,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,-64858.000
GeneralInsuranceExpense,5184.000,13936.000,10829.000,19968.000,11699.000,10264.000,11637.000,10923.000,9222.000,9160.000,10034.000,8995.000,9229.000,9108.000,11800.000,7857.000,8924.000,10675.000,19619.000,19899.000
IncomeTaxesPaid,,,,,,,,,,,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,33536.000,,,,151915.000,,,,-249415.000,,,,80047.000,,,,270081.000,,
IncreaseDecreaseInFairValueOfUnhedgedDerivativeInstruments,,,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInMarketableSecuritiesRestricted,,,,,,0.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,19793.000,,,,3663.000,,,,1493.000,,,,-17898.000,,,,-49266.000,,
IncreaseDecreaseInReceivables,,12626.000,,,,-18012.000,,,,3905.000,,,,-4978.000,,,,-323.000,,
InterestExpense,4150.000,7251.000,11779.000,9036.000,5448.000,5027.000,5239.000,2881.000,4827.000,4016.000,3694.000,6149.000,5281.000,4208.000,5365.000,3664.000,3017.000,22268.000,119979.000,137896.000
InterestPaid,,,,,,,,,,,,,,,,,,0.000,,
InvestmentIncomeDividend,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
InvestmentIncomeInterest,271.000,107.000,901.000,62.000,-85.000,30.000,9.000,7.000,5.000,22.000,18.000,45.000,-26.000,2.000,0.000,68.000,-70.000,0.000,0.000,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,1280055.000,,,,0.000,,,,306600.000,,,,45000.000,,,,0.000,,
LaborAndRelatedExpense,,,,,,,,,,,23829.000,21448.000,,19598.000,16248.000,22676.000,,17623.000,17390.000,11830.000
LeaseAndRentalExpense,30903.000,35149.000,40116.000,49803.000,37410.000,40889.000,41017.000,39373.000,48938.000,36402.000,42111.000,61728.000,55616.000,54508.000,55842.000,52932.000,52309.000,43741.000,52895.000,52825.000
MarketableSecuritiesRealizedGainLoss,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
MarketableSecuritiesUnrealizedGainLoss,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
MarketingAndAdvertisingExpense,17572.000,11415.000,22114.000,47186.000,28450.000,10247.000,6927.000,6824.000,11369.000,7998.000,5486.000,2293.000,20509.000,92689.000,152657.000,30291.000,27937.000,11903.000,15005.000,4832.000
MarketingExpense,,12000.000,18000.000,8000.000,0.000,0.000,7500.000,0.000,0.000,0.000,20163.000,11391.000,24921.000,26638.000,5755.000,680.000,-144.000,286.000,0.000,0.000
NetCashProvidedByUsedInContinuingOperations,,-1438095.000,,,,-1069278.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,100300.000,,,,2762751.000,,,,0.000,,,,350000.000,,,,2000000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,100300.000,,,,2762751.000,,,,0.000,,,,350000.000,,,,2000000.000,,
NetCashProvidedByUsedInInvestingActivities,,-62210.000,,,,-1195.000,,,,-1856.000,,,,-59.000,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-62210.000,,,,-1195.000,,,,-1856.000,,,,-59.000,,,,0.000,,
