,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,103176000.000,119096000.000,127982000.000,151021000.000,153680000.000,177339000.000,167075000.000,247967000.000,185399000.000,188557000.000,186181000.000,214903000.000,158837000.000
AccountsPayableTradeCurrent,4645000.000,3885000.000,3490000.000,5350000.000,5436000.000,9294000.000,8803000.000,6962000.000,8492000.000,7300000.000,8288000.000,7930000.000,5251000.000
AccountsReceivableNetCurrent,74674000.000,91174000.000,99913000.000,133267000.000,120723000.000,147706000.000,158804000.000,218235000.000,159268000.000,158333000.000,152639000.000,192064000.000,133575000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,15613000.000,,,,22264000.000,,,,33194000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,111000.000,133000.000,62000.000,-8000.000,-71000.000,19000.000,27000.000,-15000.000,76000.000,-42000.000,-103000.000,-273000.000,-180000.000
AdditionalPaidInCapital,29061000.000,181463000.000,188899000.000,209472000.000,219173000.000,307149000.000,320139000.000,358406000.000,373721000.000,383570000.000,391931000.000,398787000.000,405560000.000
AllowanceForDoubtfulAccountsReceivable,,,,300000.000,,,,1000000.000,,,,700000.000,
Assets,127711000.000,227128000.000,238766000.000,296481000.000,302854000.000,430770000.000,427888000.000,536736000.000,486949000.000,502686000.000,505953000.000,519775000.000,454252000.000
AssetsCurrent,103559000.000,202021000.000,210338000.000,237977000.000,246475000.000,266650000.000,266846000.000,365707000.000,325028000.000,352524000.000,356230000.000,391577000.000,333062000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,39700000.000,38936000.000,,
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,18049000.000,28284000.000,36732000.000,30381000.000,39700000.000,38936000.000,40550000.000,38604000.000
