,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,516000000.000,567000000.000,563000000.000,588000000.000,760000000.000,2419000000.000,2233000000.000,2012000000.000,2094000000.000,1758000000.000,2124000000.000,2453000000.000,1623000000.000,1345000000.000,1368000000.000,1715000000.000,1688000000.000,1315000000.000,1549000000.000,1931000000.000
AccountsReceivableNetCurrent,4216000000.000,4476000000.000,4583000000.000,5427000000.000,5163000000.000,6866000000.000,7259000000.000,7885000000.000,7612000000.000,7321000000.000,7921000000.000,8882000000.000,7827000000.000,8321000000.000,8237000000.000,9383000000.000,8584000000.000,9394000000.000,9749000000.000,11556000000.000
AccruedIncomeTaxesCurrent,0.000,0.000,0.000,197000000.000,239000000.000,157000000.000,45000000.000,240000000.000,0.000,0.000,0.000,24000000.000,0.000,0.000,0.000,96000000.000,123000000.000,948000000.000,215000000.000,302000000.000
AccruedLiabilitiesCurrent,1464000000.000,1493000000.000,1155000000.000,1370000000.000,1248000000.000,2750000000.000,3313000000.000,3258000000.000,3007000000.000,3300000000.000,3071000000.000,3755000000.000,3305000000.000,3683000000.000,3933000000.000,4434000000.000,4494000000.000,4396000000.000,4598000000.000,4768000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4260000000.000,4492000000.000,4611000000.000,4797000000.000,5088000000.000,5228000000.000,5637000000.000,5843000000.000,5960000000.000,6343000000.000,6855000000.000,7313000000.000,7842000000.000,8088000000.000,8311000000.000,8863000000.000,9395000000.000,10104000000.000,10570000000.000,11130000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,72000000.000,180000000.000,99000000.000,327000000.000,416000000.000,389000000.000,566000000.000,604000000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,13000000.000,7000000.000,45000000.000,97000000.000,39000000.000,161000000.000,48000000.000,7000000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,296000000.000,416000000.000,88000000.000,-148000000.000,-33000000.000,-466000000.000,-246000000.000,-73000000.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,381000000.000,603000000.000,232000000.000,276000000.000,422000000.000,84000000.000,368000000.000,538000000.000,356000000.000,-398000000.000,99000000.000,125000000.000,345000000.000,502000000.000,-82000000.000,27000000.000,-371000000.000,-929000000.000,-1592000000.000,-1874000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,133000000.000,140000000.000,145000000.000,133000000.000,147000000.000,187000000.000,560000000.000,581000000.000,533000000.000,505000000.000,486000000.000,631000000.000,262000000.000,269000000.000,230000000.000,225000000.000,200000000.000,235000000.000,291000000.000,296000000.000
Assets,59960000000.000,64861000000.000,69088000000.000,72574000000.000,77144000000.000,86051000000.000,89730000000.000,93798000000.000,96692000000.000,101182000000.000,105068000000.000,110920000000.000,116526000000.000,121608000000.000,125781000000.000,131133000000.000,133400000000.000,138807000000.000,144281000000.000,147461000000.000
AssetsCurrent,43310000000.000,46442000000.000,50042000000.000,52758000000.000,56859000000.000,53857000000.000,56821000000.000,60454000000.000,62808000000.000,66861000000.000,68858000000.000,72886000000.000,75314000000.000,77905000000.000,80115000000.000,80685000000.000,80313000000.000,84164000000.000,88103000000.000,90114000000.000
AssetsHeldForSaleCurrent,,,,,,,,,,,,,3873000000.000,3668000000.000,,,,,,
