,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,4791.000,16818.000,6087.000
AccountsReceivableNetCurrent,10000.000,10000.000,10000.000,
AdditionalPaidInCapitalCommonStock,34797.000,34797.000,34797.000,34797.000
Assets,19774.000,10029.000,10028.000,46.000
AssetsCurrent,19774.000,10029.000,10028.000,46.000
CashAndCashEquivalentsAtCarryingValue,9774.000,29.000,28.000,46.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,9530000.000,9530000.000,9530000.000,9530000.000
CommonStockSharesOutstanding,9530000.000,9530000.000,9530000.000,9530000.000
CommonStockValue,953.000,953.000,953.000,953.000
DeferredIncomeTaxAssetsNet,8393.000,10572.000,21123.000,20919.000
DueToRelatedPartiesCurrent,8708.000,583.000,19585.000,19735.000
LiabilitiesAndStockholdersEquity,19774.000,10029.000,10028.000,46.000
LiabilitiesCurrent,8708.000,5374.000,36403.000,25822.000
OperatingLossCarryforwards,24684.000,31095.000,62125.000,61526.000
RetainedEarningsAccumulatedDeficit,-24684.000,-31095.000,-62125.000,-61526.000
StockholdersEquity,11066.000,4655.000,-26375.000,-25776.000
