,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,879000.000,693000.000,559000.000,923000.000,565000.000,562000.000,1050000.000,1446000.000,1265000.000,398000.000,600000.000
AccountsReceivableNetCurrent,,,,,,,,,,,13550000.000
AccruedLiabilitiesCurrent,3243000.000,3428000.000,2962000.000,3298000.000,5192000.000,3271000.000,2980000.000,3248000.000,3480000.000,4055000.000,4227000.000
AccruedProfessionalFeesCurrent,1149000.000,490000.000,169000.000,89000.000,143000.000,153000.000,243000.000,195000.000,90000.000,202000.000,545000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1231000.000,,,,1598000.000,,,,1881000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-6000.000,-41000.000,,-69000.000,4000.000,18000.000,-4000.000,-13000.000,-31000.000
AdditionalPaidInCapital,10008000.000,152218000.000,152820000.000,153884000.000,155023000.000,156353000.000,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,161342000.000,162637000.000,167042000.000,172419000.000,293852000.000
Assets,39642000.000,104770000.000,96873000.000,90749000.000,84530000.000,75750000.000,71562000.000,63229000.000,58924000.000,54796000.000,223908000.000
AssetsCurrent,36250000.000,103863000.000,90310000.000,79401000.000,83683000.000,72495000.000,68538000.000,62295000.000,57887000.000,53561000.000,170682000.000
AssetsFairValueDisclosureRecurring,,,94321000.000,88233000.000,81888000.000,71368000.000,67533000.000,60070000.000,56225000.000,51334000.000,207011000.000
AvailableForSaleSecurities,,,94321000.000,88233000.000,81888000.000,71368000.000,67533000.000,60070000.000,56225000.000,51334000.000,207011000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,2000.000,2000.000,11000.000,,14000.000,21000.000,9000.000,1000.000,8000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,8000.000,43000.000,11000.000,69000.000,10000.000,3000.000,13000.000,14000.000,39000.000
AvailableForSaleSecuritiesAmortizedCost,,,94327000.000,88274000.000,81888000.000,71437000.000,67529000.000,60052000.000,56229000.000,51347000.000,207042000.000
AvailableForSaleSecuritiesCurrent,,,,,73456000.000,63823000.000,54026000.000,53054000.000,44671000.000,41180000.000,66255000.000
Cash,,,,,45000.000,600000.000,800000.000,400000.000,100000.000,500000.000,500000.000
CashAndCashEquivalentsAtCarryingValue,34852000.000,101969000.000,73877000.000,11319000.000,8431000.000,6105000.000,12166000.000,7326000.000,11600000.000,10601000.000,89072000.000
CashCashEquivalentsAndShortTermInvestments,,,,,81900000.000,71900000.000,,,,51800000.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,25000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,338000.000,17943000.000,17946000.000,17980000.000,18135000.000,18232000.000,18948000.000,19014000.000,20100000.000,21502000.000,35290000.000
CommonStockSharesOutstanding,338000.000,17943000.000,17946000.000,17980000.000,18135000.000,18232000.000,18948000.000,19014000.000,20100000.000,21502000.000,35290000.000
CommonStockValue,,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,4000.000
DeferredOfferingCosts,2600000.000,,,,,,,,,,
DeferredRentCreditNoncurrent,,270000.000,235000.000,200000.000,165000.000,129000.000,264000.000,316000.000,368000.000,437000.000,543000.000
DeferredRevenueCurrent,,,,,,,,,,,29017000.000
DeferredRevenueNoncurrent,,,,,,,,,,,23790000.000
DeferredTaxAssetsGross,,21809000.000,,,,32863000.000,,,,45789000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,19323000.000,,,,28871000.000,,,,39791000.000,
DeferredTaxAssetsOther,,241000.000,,,,509000.000,,,,676000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,1512000.000,,,,2193000.000,,,,2986000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,21000.000,,,,536000.000,,,,1280000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,712000.000,,,,754000.000,,,,1056000.000,
DeferredTaxAssetsValuationAllowance,,21809000.000,,,,32863000.000,,,,45789000.000,
EmployeeRelatedLiabilitiesCurrent,1081000.000,1476000.000,911000.000,1208000.000,1695000.000,1696000.000,965000.000,1334000.000,1755000.000,2471000.000,1277000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,3200000.000,3100000.000,,,,8000000.000,,,,8500000.000,
FairValueAssetsLevel1ToLevel2TransfersAmount,,,,,,,,,,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,,,,,,,,,,0.000,
Liabilities,4414000.000,4404000.000,3769000.000,4434000.000,5935000.000,3962000.000,4294000.000,5010000.000,5113000.000,4890000.000,58177000.000
LiabilitiesAndStockholdersEquity,39642000.000,104770000.000,96873000.000,90749000.000,84530000.000,75750000.000,71562000.000,63229000.000,58924000.000,54796000.000,223908000.000
LiabilitiesCurrent,4122000.000,4121000.000,3521000.000,4221000.000,5757000.000,3833000.000,4030000.000,4694000.000,4745000.000,4453000.000,33844000.000
LiabilitiesNoncurrent,292000.000,,,,,,,,,,
LongTermInvestments,,,5693000.000,10486000.000,,1997000.000,2103000.000,,,,51743000.000
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,246000.000,,,,92000.000,,,,3265000.000,3177000.000
OtherAccruedLiabilitiesCurrent,336000.000,433000.000,223000.000,303000.000,293000.000,307000.000,137000.000,148000.000,152000.000,83000.000,127000.000
OtherAssetsNoncurrent,2561000.000,,,,,281000.000,,34000.000,76000.000,290000.000,130000.000
OtherLiabilitiesNoncurrent,,13000.000,13000.000,13000.000,13000.000,,,,,,
PreferredStockParOrStatedValuePerShare,,0.000,,,,0.000,,,,0.000,
PreferredStockSharesAuthorized,,10000000.000,,,,10000000.000,,,,10000000.000,
PreferredStockSharesIssued,,0.000,,,,0.000,,,,0.000,
PreferredStockSharesOutstanding,,0.000,,,,0.000,,,,0.000,
PrepaidExpenseAndOtherAssetsCurrent,1398000.000,1894000.000,1728000.000,1700000.000,1796000.000,2567000.000,2346000.000,1915000.000,1616000.000,1780000.000,1805000.000
PropertyPlantAndEquipmentGross,,2092000.000,,,,2529000.000,,,,2780000.000,
PropertyPlantAndEquipmentNet,785000.000,861000.000,824000.000,816000.000,801000.000,931000.000,875000.000,854000.000,915000.000,899000.000,913000.000
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,,,,,,,,,247000.000,,
RestrictedCashAndCashEquivalentsNoncurrent,46000.000,46000.000,46000.000,46000.000,46000.000,46000.000,46000.000,46000.000,46000.000,46000.000,440000.000
RetainedEarningsAccumulatedDeficit,-45021000.000,-51854000.000,-59712000.000,-67530000.000,-76430000.000,-84498000.000,-94080000.000,-104438000.000,-112982000.000,-122502000.000,-128094000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,108178.000,184881.000,,,,346720.000,,,785000.000,899000.000,1192000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.050,2.450,,,,3.950,,,8.070,8.160,7.630
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,8567000.000,20292000.000,15553000.000,4507000.000,2368000.000,3831000.000,3025000.000,947000.000,597000.000,542000.000,19434000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1208603.000,1210920.000,1815724.000,1872295.000,1729706.000,1664824.000,2445000.000,2537000.000,2508000.000,3228000.000,3212000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,3.310,3.440,8.020,8.030,8.540,8.800,7.500,7.410,7.450,6.410,6.470
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,8202000.000,19684000.000,,,,3777000.000,,,595000.000,540000.000,19434000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,1157584.000,1173415.000,,,,1630878.000,,,2463000.000,3130000.000,3212000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,3.310,3.420,,,,8.760,,,7.460,6.450,6.470
SharePrice,10.000,20.200,,,,7.660,,,,3.250,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,913000.000,3282000.000,,,,1320000.000,,,380000.000,397000.000,6343000.000
ShortTermInvestments,,,14705000.000,66382000.000,,,,,,,
