,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3600000000.000,,,,3768000000.000,,,,3899000000.000,,,,4110000000.000,,,,4210000000.000,,,,4408000000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,360000000.000,,,,679000000.000,603000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,447000000.000,-433000000.000,,-371000000.000,-313000000.000,-294000000.000,-261000000.000,-238000000.000,-225000000.000,-187000000.000,-172000000.000,-158000000.000,-125000000.000,-119000000.000,-67000000.000,-99000000.000,-133000000.000,-96000000.000,55000000.000,68000000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-1022000000.000,,,,1265000000.000,1221000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-49000000.000,,,,-40000000.000,-46000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1339000000.000,-977000000.000,-930000000.000,-1200000000.000,-944000000.000,-830000000.000,-603000000.000,-923000000.000,-941000000.000,-1288000000.000,-1351000000.000,-1071000000.000,-850000000.000,-682000000.000,-636000000.000,-896000000.000,-714000000.000,-865000000.000,-721000000.000,-1019000000.000,-744000000.000,-562000000.000,-579000000.000,-1535000000.000,-1439000000.000
AdditionalPaidInCapitalCommonStock,8215000000.000,8235000000.000,8248000000.000,8238000000.000,8168000000.000,8176000000.000,8186000000.000,8201000000.000,8138000000.000,8167000000.000,8188000000.000,8216000000.000,8236000000.000,8264000000.000,8293000000.000,8313000000.000,8315000000.000,8335000000.000,8362000000.000,8376000000.000,8368000000.000,8402000000.000,8429000000.000,8440000000.000,8388000000.000
Assets,311462000000.000,320874000000.000,330141000000.000,340122000000.000,340762000000.000,353136000000.000,352253000000.000,353855000000.000,355447000000.000,353415000000.000,360681000000.000,364021000000.000,371289000000.000,389065000000.000,391284000000.000,402529000000.000,410233000000.000,419075000000.000,415943000000.000,421853000000.000,428638000000.000,438463000000.000,454134000000.000,445964000000.000,449522000000.000
AvailableForSaleSecurities,52248000000.000,52299000000.000,52109000000.000,51937000000.000,52749000000.000,39313000000.000,39636000000.000,40139000000.000,40570000000.000,40307000000.000,39307000000.000,40935000000.000,44761000000.000,48389000000.000,52674000000.000,56069000000.000,56826000000.000,57078000000.000,60396000000.000,61997000000.000,64912000000.000,66490000000.000,67155000000.000,66284000000.000,67031000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,980000000.000,1063000000.000,858000000.000,910000000.000,660000000.000,888000000.000,1136000000.000,1009000000.000,334000000.000,300000000.000
AvailableForSaleSecuritiesAmortizedCost,52442000000.000,51870000000.000,51492000000.000,51356000000.000,51861000000.000,38499000000.000,38520000000.000,39040000000.000,39590000000.000,40006000000.000,39240000000.000,41059000000.000,44589000000.000,48011000000.000,52314000000.000,55432000000.000,55981000000.000,56589000000.000,59704000000.000,61817000000.000,64249000000.000,65496000000.000,66276000000.000,66985000000.000,67634000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,310000000.000,199000000.000,264000000.000,183000000.000,281000000.000,191000000.000,108000000.000,84000000.000,101000000.000,96000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,343000000.000,218000000.000,369000000.000,218000000.000,480000000.000,225000000.000,142000000.000,130000000.000,1035000000.000,903000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,21704000000.000,15310000000.000,16124000000.000,7465000000.000,7196000000.000,5923000000.000,4994000000.000,5377000000.000,8709000000.000,14795000000.000,17515000000.000,18663000000.000,19551000000.000,19694000000.000,20860000000.000,14864000000.000,12654000000.000,18426000000.000,14059000000.000,28578000000.000,15929000000.000,12968000000.000,15547000000.000,50671000000.000,49466000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,33000000.000,19000000.000,105000000.000,35000000.000,199000000.000,34000000.000,34000000.000,46000000.000,934000000.000,807000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,17843000000.000,11554000000.000,12509000000.000,3706000000.000,4270000000.000,3110000000.000,3132000000.000,3794000000.000,7535000000.000,13562000000.000,16340000000.000,16728000000.000,16011000000.000,9539000000.000,10812000000.000,5199000000.000,4688000000.000,10885000000.000,6862000000.000,21617000000.000,8829000000.000,8427000000.000,12118000000.000,47403000000.000,45312000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,3861000000.000,3756000000.000,3615000000.000,3759000000.000,2926000000.000,2813000000.000,1862000000.000,1583000000.000,1174000000.000,1233000000.000,1175000000.000,1935000000.000,3540000000.000,10155000000.000,10048000000.000,9665000000.000,7966000000.000,7541000000.000,7197000000.000,6961000000.000,7100000000.000,4541000000.000,3429000000.000,3268000000.000,4154000000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,38520000000.000,39040000000.000,39590000000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,52248000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,431000000.000,223000000.000,141000000.000,111000000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,441000000.000,229000000.000,147000000.000,156000000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,10000000.000,6000000.000,6000000.000,45000000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,1116000000.000,1263000000.000,1272000000.000,1413000000.000,1255000000.000,1345000000.000,1246000000.000,1136000000.000,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,3144000000.000,,,,3222000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,-339000000.000,,,,-66000000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,,,,,969000000.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,,,,4800000000.000,,,,,,,,,,,
Capital,,,,36067000000.000,,,,,,,,39340000000.000,,,,,,,,,,,,,
CapitalLeasedAssetsGross,,,,95000000.000,,,,97000000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,65000000.000,,,,63000000.000,,,,62000000.000,,,,87000000.000,,,,103000000.000,,,,111000000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,10000000.000,,,,10000000.000,,,,9000000.000,,,,13000000.000,,,,14000000.000,,,,17000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,6000000.000,,,,5000000.000,,,,6000000.000,,,,8000000.000,,,,10000000.000,,,,10000000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,6000000.000,,,,7000000.000,,,,6000000.000,,,,10000000.000,,,,11000000.000,,,,13000000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,7000000.000,,,,7000000.000,,,,8000000.000,,,,10000000.000,,,,13000000.000,,,,14000000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,9000000.000,,,,9000000.000,,,,8000000.000,,,,12000000.000,,,,13000000.000,,,,16000000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,27000000.000,,,,25000000.000,,,,25000000.000,,,,34000000.000,,,,42000000.000,,,,41000000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,25000000.000,,,,24000000.000,,,,23000000.000,,,,31000000.000,,,,35000000.000,,,,39000000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,40000000.000,,,,39000000.000,,,,39000000.000,,,,56000000.000,,,,68000000.000,,,,72000000.000,
