,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccruedInvestmentIncomeReceivable,411461.000,444582.000,434302.000,370831.000,387912.000,402800.000,397497.000,362323.000
AccruedLiabilitiesCurrentAndNoncurrent,641446.000,636698.000,631285.000,496498.000,443572.000,362939.000,495122.000,2533974.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2676314.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,-29.000,-77.000,-153.000,-1819.000,-45.000,-229.000,-75.000,
AdditionalPaidInCapital,22569489.000,22569489.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,22569489.000,22641686.000,22708451.000,22725494.000,22742914.000,22742539.000
Assets,157607161.000,157937044.000,145969905.000,134408026.000,127713985.000,122665699.000,121446561.000,121767568.000
AvailableForSaleSecurities,3249968.000,3249923.000,3849847.000,3894339.000,2249955.000,2914771.000,1249925.000,2350000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,1250000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,1249925.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,1249925.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,2250000.000,2915000.000,1250000.000,2350000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,2249955.000,2914771.000,1249925.000,2350000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,75.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,75.000,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,75.000,
BusinessAcquisitionSharePrice,,,,,,,3.760,
CapitalLeaseObligations,1165539.000,1163763.000,1161938.000,1160065.000,1158148.000,1156167.000,1152509.000,1148753.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,2031172.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,219204.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,243998.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,236393.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,219204.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,219204.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,893169.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,-878663.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,,0.100
CashAndCashEquivalentsAtCarryingValue,30526209.000,31520299.000,24932203.000,18174288.000,15841536.000,10066774.000,11588166.000,16415502.000
CashAndDueFromBanks,21925805.000,23563506.000,18167794.000,11886527.000,9775930.000,6425119.000,6913610.000,11845637.000
CashAndSecuritiesSegregatedUnderFederalAndOtherRegulations,,,,,,,125000.000,
CertificatesOfDepositAtCarryingValue,,,,,,,655000.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,77184.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
CommonStockSharesIssued,2697902.000,2697902.000,2697902.000,2735359.000,2735359.000,2772816.000,2772816.000,2810273.000
CommonStockSharesOutstanding,2697902.000,2697902.000,2697902.000,2735359.000,2735359.000,2772816.000,2772816.000,2810273.000
CommonStockValue,26979.000,26979.000,26979.000,27354.000,27354.000,27728.000,27728.000,28103.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,0.042,
DeferredTaxAssetsGross,,,,,,,4909116.000,
DeferredTaxAssetsNet,,,,,,,445025.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,3343119.000,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,8440000.000,
DeferredTaxAssetsOther,,,,,,,324741.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,55000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,868326.000,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,29.000,
DeferredTaxAssetsValuationAllowance,,,,,,,4464091.000,
DeferredTaxLiabilities,,,,,,,445025.000,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,,,,,445025.000,
Deposits,141523528.000,142433809.000,132630681.000,121070638.000,114353915.000,109126844.000,108251238.000,106623474.000
FairValueDisclosureOffbalanceSheetRisksFaceAmountLiability,,,,,20195093.000,20150265.000,21058928.000,19499196.000
