,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,179325.000,1316670.000,433591.000,859100.000,1072345.000,3039794.000,2106721.000,554033.000,421127.000,566769.000,6060146.000,9265991.000
AccountsReceivableNet,134198.000,1146572.000,2055162.000,736775.000,3434267.000,2559332.000,706731.000,358919.000,288765.000,93801.000,,
AccountsReceivableNetCurrent,,,,736735.000,3434267.000,,,,,,1429041.000,1693249.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,358954.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,125103.000
AccruedLiabilitiesCurrent,177984.000,309434.000,601695.000,430281.000,787334.000,727730.000,410249.000,220577.000,291865.000,204797.000,3784114.000,5952981.000
AccruedProfessionalFeesCurrent,,,,43300.000,67600.000,159000.000,48200.000,52700.000,69500.000,80000.000,,54798.000
AccruedRentCurrent,,,,2151.000,2868.000,2874.000,2880.000,2887.000,2651.000,,,
AccruedRoyaltiesCurrent,,,,,,,,,,,215101.000,169640.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,98118.000,110869.000,132098.000,165592.000,142438.000,141576.000,148397.000,193273.000,275009.000
AdditionalPaidInCapital,9917281.000,,,1396146.000,10687327.000,24293947.000,24853041.000,24917589.000,24982640.000,25095345.000,22887977.000,22972201.000
AdvancesOnInventoryPurchases,766182.000,2134298.000,304702.000,667090.000,336322.000,67455.000,111790.000,51613.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,6000.000,149000.000,152000.000,9300.000,,,22000.000,22000.000,414000.000
Assets,3504532.000,13276731.000,9785977.000,9743201.000,16079724.000,27091143.000,23811130.000,7788913.000,6519260.000,5788327.000,39834263.000,15741463.000
AssetsCurrent,2693971.000,12258391.000,8866527.000,6733314.000,13082504.000,6560694.000,3637555.000,1978133.000,1240023.000,596005.000,9818808.000,8505982.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,5854967.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,9080989.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,,241344.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,,75522.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,275170.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,,118172.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,,3226022.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,,2318986.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,,,443364.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,,463672.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,,61342.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,492853.000,7097285.000,4683186.000,991645.000,4162068.000,2352730.000,1723395.000,339660.000,189658.000,5400.000,1968086.000,98182.000
ClassOfWarrantOrRightOutstanding,,,,,,47726100.000,67953369.000,67795869.000,47726100.000,64500527.000,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,9000000.000,4837500.000,4797500.000,4822500.000,5392500.000,,
CommonStockHeldInTrust,,,,,,,65000.000,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,12069526.000,31970784.000,31970784.000,32370784.000,50806385.000,71282066.000,71282482.000,71741250.000,71741250.000,71741250.000,531815115.000,531815115.000
CommonStockSharesOutstanding,12069526.000,31970784.000,31970784.000,32370784.000,50806385.000,71282066.000,71282482.000,71741250.000,71741250.000,71741250.000,531815115.000,
CommonStockValue,24139.000,3197.000,3197.000,3237.000,5081.000,7128.000,7128.000,7174.000,7174.000,7174.000,53182.000,53182.000
CustomerRefundLiabilityCurrent,,,,209858.000,443403.000,156838.000,49603.000,,,,239033.000,1525160.000
DebtInstrumentCarryingAmount,,,,,,,,,,,38804077.000,
DebtInstrumentFaceAmount,,,,,2000000.000,,,,,,,
DeferredCreditsAndOtherLiabilities,,,,,,,,,,,,45729.000
DeferredFinanceCostsCurrentNet,,,,,,,,,,,338665.000,226262.000
DeferredFinanceCostsNet,888370.000,,,153412.000,,,,,,,,
DeferredOfferingCosts,7500.000,,,,,,,,,,,
DeferredRevenue,42500.000,68250.000,33750.000,,,,,,,,,
DeferredRevenueCurrent,,,,3750.000,6000.000,173750.000,155133.000,116349.000,77559.000,38769.000,25054.000,152223.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,-2908000.000,,,,-546000.000,,
DeferredTaxAssetsGross,,,,,,7600000.000,,,,11260000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,25860000.000,,,,,,
DeferredTaxAssetsOtherLossCarryforwards,,,,,,9732000.000,,,,11749000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,16000.000,,,,16000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,768000.000,,,,35000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,7600000.000,,,,11260000.000,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,7597000.000,,,,11257000.000,,
DepositsAssetsCurrent,,,,667090.000,336322.000,,,,,,,
DepositsAssetsNoncurrent,540000.000,719192.000,729450.000,,,17504.000,17504.000,11962.000,2185.000,2185.000,18396.000,17563.000
DerivativeLiabilities,9168397.000,30838629.000,25797615.000,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,21227942.000,34232702.000,11689306.000,9728673.000,5329343.000,1864962.000,929761.000,2373884.000,3039617.000
DueToAffiliateCurrent,,,,,,,,,,,,0.000
DueToOfficersOrStockholdersCurrent,107000.000,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,77155.000,129438.000,137505.000,143040.000,81444.000,132333.000,104421.000,432311.000,570175.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,1700000.000
EscrowDeposit,,,,,,,65000.000,65000.000,65000.000,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,21227942.000,,11689306.000,9728673.000,5329343.000,1864962.000,,,
FinancialInstrumentsOwnedAndPledgedAsCollateralAtFairValue,,,,,,,,,,,,640000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,131000.000,524000.000,,80550.000,161100.000,231574.000,444629.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,1440439.000,1440439.000,171000.000,171000.000,181000.000,819036.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextRollingTwelveMonths,,,,,,,,,,,853278.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,171000.000,90000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFive,,,,,,,,,,,695778.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,,,,,,853278.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearThree,,,,,,,,,,,853278.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearTwo,,,,,,,,,,,853278.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,1572000.000,1572000.000,342000.000,342000.000,342000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,1572000.000,1572000.000,342000.000,342000.000,342000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,1572000.000,1572000.000,342000.000,342000.000,342000.000,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,1572000.000,1179000.000,342000.000,342000.000,342000.000,,
FiniteLivedIntangibleAssetsGross,,,,,,10698655.000,10698655.000,4549172.000,4549172.000,4549172.000,5159500.000,5150000.000
FiniteLivedIntangibleAssetsNet,,,,,,10567655.000,10174655.000,4549172.000,4468622.000,4388072.000,4927926.000,1911956.000
Goodwill,,,,,,9300000.000,9300000.000,,,,16421922.000,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,,,,,,,,6500000.000,4700000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,11659500.000,
IntangibleAssetsNetExcludingGoodwill,,,,2839216.000,2839216.000,10567655.000,10174655.000,4549172.000,4468622.000,4388072.000,11427926.000,6611956.000
IntangibleAssetsNetIncludingGoodwill,,,,,,,,,,,,9850000.000
InterestPayableCurrent,2354.000,1284.000,,,,425.000,1671.000,3854.000,2380.000,9237.000,2093741.000,2579959.000
InterestReceivable,,,,,35500.000,,,,,,,
InterestReceivableCurrent,,,,,35500.000,,,,,,,
InventoryNet,271074.000,1485639.000,1561314.000,3080952.000,2444449.000,788727.000,479842.000,405945.000,86123.000,,3500694.000,5345341.000
InvestmentOwnedAtCost,150000.000,150000.000,,,,,,,,,,
Liabilities,,,,23427379.000,36360817.000,,,,,,46315363.000,53319458.000
LiabilitiesAndStockholdersEquity,3504532.000,13276731.000,9785977.000,9743201.000,16079724.000,27091143.000,23811130.000,7788913.000,6519260.000,5788327.000,39834263.000,15741463.000
LiabilitiesCurrent,13906905.000,32737609.000,27051388.000,23387379.000,36320817.000,16168810.000,12898747.000,7688001.000,4115156.000,3506122.000,33027808.000,39956821.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,1041321.000,918125.000,904788.000,,
LinesOfCreditCurrent,,,,,,,,,,,69305.000,99.000
LongTermDebt,,,,,,193107.000,157593.000,,,,34002860.000,38698346.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,,,,,,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,23706784.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,3770000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,3770000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,11247005.000,0.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,23787072.000,11221562.000
LongTermDebtNoncurrent,,,,,,,,,,,,2151075.000
LongTermNotesAndLoans,,,,,,,,,,,,13362637.000
LongTermNotesPayable,,,,,,,,131987.000,106472.000,80957.000,2075993.000,
LossContingencyAccrualAtCarryingValue,,,,156000.000,156000.000,156000.000,156000.000,156000.000,156000.000,156000.000,,
MinorityInterest,,,,,,,,,,,-1141666.000,-19139054.000
NotesAndLoansPayable,,,,,,,,,,,,34908547.000
NotesAndLoansPayableCurrent,,,,,,,,,,,,21545911.000
NotesAndLoansReceivableNetCurrent,,,,500000.000,2000000.000,,,268750.000,225000.000,225000.000,225000.000,
NotesAndLoansReceivableNetNoncurrent,,,,,,,,731250.000,675000.000,675000.000,675000.000,
NotesPayable,,,,,,,240300.000,,,,,
NotesPayableCurrent,4073345.000,47342.000,28737.000,710306.000,66436.000,281805.000,240300.000,216524.000,383138.000,246001.000,17699077.000,18545767.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,100000.000,100000.000,50000.000,,450000.000,3016228.000,3000143.000
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,11211562.000,11211562.000
NotesReceivableRelatedPartiesNoncurrent,,,,,,,,,,,1003164.000,
OperatingLeasesFutureMinimumPaymentsDue,,,,221215.000,197590.000,224000.000,170000.000,117000.000,91900.000,268470.000,479000.000,949009.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,96626.000,97335.000,157000.000,128000.000,100000.000,91900.000,68762.000,174000.000,367460.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,6000.000,0.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,55934.000,71000.000,22750.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,25064.000,,,,,,72949.000,88000.000,154600.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,99525.000,100255.000,67000.000,42000.000,17000.000,,70825.000,140000.000,404199.000
OperatingLossCarryforwards,,,,,,25863000.000,,,,31222000.000,,
OtherAccruedLiabilitiesCurrent,,,,18577.000,24025.000,40195.000,30445.000,12937.000,16772.000,9540.000,131502.000,152915.000
OtherAdditionalCapital,,,,,,9600000.000,9300000.000,,,,,
OtherAssetsCurrent,,,,,,,,,,,,23054.000
OtherAssetsNoncurrent,,,,2185.000,2185.000,,,,,,,
OtherLiabilitiesNoncurrent,,,,40000.000,40000.000,,,,,,,
OtherLongTermDebtCurrent,,,,,,,30000.000,30000.000,,,,
