,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetRetirementObligationAccretionExpense,,,,,,,4158.000,,,,4550.000,,,,4969.000,,,,5363.000,,,,5784.000
AssetRetirementObligationLiabilitiesIncurred,,,,,,,,,,,3698.000,,,,3585.000,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,4249.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,3481.000,,,,38678.000,,,,8026.000,,,,-31587.000,,,,5606.000
CashPeriodIncreaseDecrease,,,7065.000,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,505858.000,455190.000,403413.000,412012.000,371908.000,416712.000,388431.000,406091.000,375994.000,404943.000,385054.000,406221.000,372867.000,343363.000,348191.000,345341.000,306835.000,2280573.000,738999.000,900837.000,187483.000,223404.000,199683.000
DepreciationDepletionAndAmortization,218092.000,174482.000,159735.000,183824.000,168423.000,159484.000,145450.000,149354.000,141020.000,131649.000,110795.000,147765.000,127974.000,100722.000,100196.000,135678.000,120893.000,117780.000,80558.000,80675.000,58573.000,60126.000,51698.000
GeneralAndAdministrativeExpense,58197.000,57365.000,41275.000,48408.000,32334.000,31468.000,38234.000,43904.000,39160.000,36412.000,34787.000,61413.000,45843.000,36057.000,28909.000,36519.000,21618.000,18497.000,17863.000,31255.000,15685.000,19547.000,23078.000
IncreaseDecreaseInDueFromAffiliatesCurrent,,,-152451.000,,,,-41694.000,,,,5041.000,,,,-158689.000,,,,-22748.000,,,,-38323.000
IncreaseDecreaseInDueToAffiliatesCurrent,,,59249.000,,,,67341.000,,,,68257.000,,,,49213.000,,,,9490.000,,,,12219.000
IncreaseDecreaseInPrepaidTaxes,,,56203.000,,,,2500.000,,,,2500.000,,,,2500.000,,,,3402.000,,,,1355.000
InterestIncomeOperating,,,,,,,,,,,,3.000,,,,,,,,,,,
InvestmentIncomeInterest,-4900.000,,,,,,,,,,,,,,,,,,,,,,
LeaseOperatingExpense,131154.000,142638.000,148615.000,133341.000,125965.000,177781.000,157747.000,151911.000,137088.000,181270.000,176638.000,123177.000,139577.000,171606.000,191685.000,138711.000,136789.000,103743.000,156920.000,125770.000,90403.000,116411.000,98396.000
NaturalGasProductionRevenue,1187115.000,887377.000,494533.000,438351.000,453429.000,567273.000,531032.000,689787.000,587982.000,608699.000,754041.000,733058.000,611471.000,422397.000,281077.000,316661.000,259584.000,208735.000,177929.000,194371.000,247687.000,282863.000,250185.000
NetCashProvidedByUsedInFinancingActivities,,,-713670.000,,,,-588068.000,,,,-749455.000,,,,-352438.000,,,,-103201.000,,,,-245007.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-713670.000,,,,-588068.000,,,,-749455.000,,,,-352438.000,,,,-103201.000,,,,-245007.000
NetCashProvidedByUsedInInvestingActivities,,,-3518.000,,,,-742.000,,,,-13166.000,,,,1342.000,,,,-310.000,,,,-126.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3518.000,,,,-742.000,,,,-13166.000,,,,1342.000,,,,-310.000,,,,-126.000
NetCashProvidedByUsedInOperatingActivities,,,724253.000,,,,592291.000,,,,801299.000,,,,359122.000,,,,71924.000,,,,250739.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,724253.000,,,,592291.000,,,,801299.000,,,,359122.000,,,,71924.000,,,,250739.000
NetIncomeLoss,1034873.000,733138.000,405002.000,287432.000,338666.000,333782.000,336914.000,588822.000,531986.000,492122.000,625238.000,736470.000,529993.000,213002.000,48555.000,140052.000,72573.000,-2008608.000,-508759.000,-623008.000,118292.000,148348.000,144070.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,20.700,14.660,8.100,5.750,6.770,6.680,6.740,11.780,10.640,9.840,12.500,14.730,10.600,4.260,,,,,,,,,
OilAndCondensateRevenue,358516.000,300951.000,313882.000,261093.000,257145.000,183221.000,194313.000,305126.000,319998.000,288366.000,256251.000,409630.000,291389.000,133968.000,115669.000,168732.000,119824.000,63230.000,52311.000,83458.000,58088.000,88889.000,93568.000
PartnersCapitalAccountDistributions,,,713670.000,,,,588068.000,,,,749455.000,,,,352438.000,,,,103201.000,,,,245007.000
PaymentsOfCapitalDistribution,,,713670.000,,,,588068.000,,,,749455.000,,,,352438.000,,,,103201.000,,,,245007.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,,,,,,,,,,,13166.000,,,,,,,,310.000,,,,126.000
PaymentsToExploreAndDevelopOilAndGasProperties,,,3518.000,,,,,,,,,,,,,,,,,,,,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,,-742.000,,,,,,,,1342.000,,,,,,,,
ProductionTaxExpense,94491.000,76748.000,49769.000,42500.000,41247.000,44040.000,42842.000,56778.000,54575.000,51448.000,58284.000,69307.000,54879.000,30396.000,22432.000,29464.000,22566.000,14876.000,12369.000,15013.000,17449.000,21947.000,20727.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,3924.000,3957.000,4019.000,3939.000,3939.000,3939.000,4158.000,4144.000,4151.000,4164.000,4550.000,4559.000,4594.000,4582.000,4969.000,4969.000,4969.000,4975.000,5363.000,5363.000,5373.000,5373.000,5784.000
Revenues,1540731.000,1188328.000,808415.000,699444.000,710574.000,750494.000,725345.000,994913.000,907980.000,897065.000,1010292.000,1142691.000,902860.000,556365.000,396746.000,485393.000,379408.000,271965.000,230240.000,277829.000,305775.000,371752.000,343753.000
SalesRevenueNet,1540731.000,1188328.000,808415.000,699444.000,710574.000,750494.000,725345.000,994913.000,907980.000,897065.000,1010292.000,1142691.000,902860.000,556365.000,396746.000,485393.000,379408.000,271965.000,230240.000,277829.000,305775.000,371752.000,343753.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,,,,,,,,,,,,,,,,,,465926.000,642761.000,,,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,50000.000,50000.000,50000.000,,,,50000.000,50000.000,50000.000,-100000.000,50000.000,50000.000,50000.000,-100000.000,,,,,,,,,
