,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,1147000000.000,1469000000.000,1421000000.000,1411000000.000,1298000000.000,1588000000.000,1551000000.000,1519000000.000,1241000000.000,1646000000.000,1559000000.000,1612000000.000,1480000000.000,1930000000.000,1970000000.000,2074000000.000,1821000000.000,2131000000.000,1933000000.000,1915000000.000,1714000000.000,2191000000.000,2088000000.000,2033000000.000,1938000000.000,2048000000.000
AccountsPayableInterestBearingCurrent,,111000000.000,,,,75000000.000,,,,55000000.000,,,,60000000.000,,,,,,,,,,,,
AccountsPayableInterestBearingInterestRate,,0.010,,,,0.011,,,,0.010,,,,0.009,,,,,,,,,,,,
AccountsReceivableNetCurrent,2985000000.000,3138000000.000,3279000000.000,3103000000.000,3296000000.000,3280000000.000,3431000000.000,3188000000.000,3232000000.000,3117000000.000,3207000000.000,3208000000.000,3355000000.000,3434000000.000,3587000000.000,3457000000.000,3294000000.000,3358000000.000,3288000000.000,3437000000.000,3368000000.000,3241000000.000,3526000000.000,3478000000.000,3752000000.000,3677000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,174000000.000,218000000.000,192000000.000,172000000.000,159000000.000,216000000.000,219000000.000,189000000.000,196000000.000
AccruedIncomeTaxesCurrent,113000000.000,117000000.000,91000000.000,81000000.000,59000000.000,67000000.000,113000000.000,45000000.000,138000000.000,98000000.000,211000000.000,47000000.000,45000000.000,432000000.000,250000000.000,38000000.000,33000000.000,71000000.000,75000000.000,41000000.000,35000000.000,85000000.000,62000000.000,52000000.000,76000000.000,84000000.000
AccruedLiabilitiesCurrent,1745000000.000,1985000000.000,1968000000.000,1834000000.000,1913000000.000,2053000000.000,1974000000.000,1879000000.000,1899000000.000,1986000000.000,1913000000.000,2005000000.000,2303000000.000,2491000000.000,2441000000.000,2622000000.000,3563000000.000,3951000000.000,3139000000.000,3451000000.000,3224000000.000,3037000000.000,3147000000.000,3076000000.000,3228000000.000,3011000000.000
AccruedMarketingCostsCurrent,,,169000000.000,160000000.000,155000000.000,132000000.000,230000000.000,137000000.000,118000000.000,77000000.000,117000000.000,129000000.000,127000000.000,133000000.000,142000000.000,161000000.000,126000000.000,117000000.000,126000000.000,135000000.000,137000000.000,119000000.000,175000000.000,158000000.000,137000000.000,125000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2747000000.000,2791000000.000,2868000000.000,2887000000.000,2967000000.000,2965000000.000,3068000000.000,3052000000.000,3110000000.000,3048000000.000,,,,3386000000.000,,,,3341000000.000,,,,3518000000.000,,,,3969000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-123000000.000,,,,181000000.000,,,,193000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,168000000.000,,,,-127000000.000,,,,-14000000.000,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,106000000.000,95000000.000,105000000.000,215000000.000,243000000.000,149000000.000,111000000.000,138000000.000,231000000.000,274000000.000,177000000.000,90000000.000,33000000.000,85000000.000,224000000.000,525000000.000,1111000000.000,1246000000.000,833000000.000,1107000000.000,645000000.000,318000000.000,85000000.000,399000000.000,229000000.000,-213000000.000
AdditionalPaidInCapitalCommonStock,3839000000.000,3944000000.000,4138000000.000,4335000000.000,4483000000.000,4641000000.000,4718000000.000,4844000000.000,4977000000.000,5184000000.000,5340000000.000,5566000000.000,5723000000.000,5865000000.000,6070000000.000,6375000000.000,6517000000.000,6773000000.000,7029000000.000,7408000000.000,7539000000.000,7786000000.000,7999000000.000,8196000000.000,8395000000.000,8638000000.000
AllowanceForDoubtfulAccountsReceivable,,124000000.000,,,,95000000.000,,,,104000000.000,,,,78000000.000,,,,78000000.000,,,,43000000.000,,,,19000000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,50000000.000,,,,45000000.000,,,,54000000.000,,,,,,,,,,,,,,,,
