,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,753000000.000,748100000.000,717200000.000,810200000.000,793200000.000,700000000.000,607900000.000,748400000.000,773100000.000,781400000.000,796800000.000,921400000.000,964600000.000,1401000000.000,1456500000.000
AccountsReceivableNetCurrent,789700000.000,779000000.000,664800000.000,664800000.000,805300000.000,736700000.000,610500000.000,679600000.000,772900000.000,697200000.000,661500000.000,682900000.000,768500000.000,1450300000.000,1380900000.000
AccruedLiabilitiesCurrent,,,,723600000.000,,,,719200000.000,,,,748400000.000,,1520600000.000,1558700000.000
AccruedProfessionalFeesCurrent,,,,8700000.000,,,,5500000.000,,,,,,15100000.000,9100000.000
AccruedRentCurrent,,,,3700000.000,,,,3100000.000,,,,,,5100000.000,4400000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,846500000.000,,,,845400000.000,,,,890800000.000,,941200000.000,1022200000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-74300000.000,,,,-26600000.000,,,,-54200000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-75100000.000,-60200000.000,-60000000.000,-85100000.000,-158400000.000,-203800000.000,-326600000.000,-274000000.000,-286100000.000,-285000000.000,-250900000.000,-239700000.000,-231900000.000,-283500000.000,-193700000.000
AdditionalPaidInCapital,1880800000.000,1898400000.000,1915300000.000,1926900000.000,1830400000.000,1898200000.000,1921100000.000,2044400000.000,1991100000.000,2004500000.000,2034800000.000,2038400000.000,1957600000.000,11500500000.000,11391500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,19500000.000,19600000.000,17800000.000,16700000.000,19200000.000,19200000.000,16400000.000,19600000.000,22700000.000,22900000.000,20200000.000,35200000.000,37800000.000,67700000.000,81700000.000
Assets,6729200000.000,6869000000.000,6508000000.000,6592500000.000,6426700000.000,6389300000.000,6108100000.000,6018900000.000,6157000000.000,6511700000.000,7024900000.000,7100200000.000,7193400000.000,21891000000.000,22773300000.000
AssetsCurrent,2643800000.000,2749700000.000,2697000000.000,2784800000.000,2699900000.000,2720900000.000,2497000000.000,1856400000.000,2038000000.000,1940600000.000,1899100000.000,1938400000.000,2107700000.000,3909300000.000,3746200000.000
CapitalLeaseObligations,,,,200000.000,,,,1100000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,946800000.000,1154000000.000,1147200000.000,1238000000.000,1002700000.000,1203200000.000,1144100000.000,341300000.000,416000000.000,482700000.000,366600000.000,372400000.000,378000000.000,939200000.000,767000000.000
CommonStockParOrStatedValuePerShare,,,,,0.010,0.010,,,,,,,,,
DebtAndCapitalLeaseObligations,,,,3293500000.000,3237900000.000,3405100000.000,3586400000.000,2634700000.000,2792500000.000,,,,,,
DebtCurrent,31500000.000,29000000.000,10000000.000,33400000.000,683000000.000,691600000.000,35500000.000,28800000.000,41900000.000,85600000.000,133500000.000,161800000.000,156600000.000,186700000.000,193000000.000
DebtInstrumentCarryingAmount,,,,,,,,,,3576800000.000,4002800000.000,4150200000.000,,6569700000.000,7180000000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,7300000.000,7100000.000,11300000.000,10800000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,3662400000.000,4136300000.000,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,3000000.000,3500000.000,4200000.000,15500000.000,14700000.000,10700000.000,9000000.000
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,13900000.000,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,61100000.000,76000000.000,71700000.000
DeferredIncomeTaxLiabilities,,,,462100000.000,,,,472000000.000,,,,465500000.000,,,
DeferredRentCreditNoncurrent,,,,37500000.000,,,,36300000.000,,,,47200000.000,,44000000.000,47500000.000
DeferredRevenueCurrent,,,,,,,,,,,,,,6100000.000,25300000.000
DeferredTaxAndOtherLiabilitiesNoncurrent,,,,154300000.000,,,,182900000.000,,,,131900000.000,,141700000.000,154200000.000
DeferredTaxAssetsGrossCurrent,,,74700000.000,63400000.000,62500000.000,60400000.000,57500000.000,86700000.000,84800000.000,84200000.000,,,,,
DeferredTaxAssetsGrossNoncurrent,,,10400000.000,11400000.000,8500000.000,9200000.000,7600000.000,10400000.000,9800000.000,9200000.000,,,,,
DeferredTaxAssetsInventory,,,,20200000.000,,,,14000000.000,,,,19300000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,-199200000.000,,,,-262900000.000,,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,,93000000.000,110500000.000,110000000.000,151800000.000,158600000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,13600000.000,15700000.000,14600000.000,71500000.000,100900000.000
DeferredTaxAssetsNet,,,,262900000.000,,,,209100000.000,,,,247600000.000,,,
DeferredTaxAssetsOther,,,,45300000.000,,,,27200000.000,,,,23800000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,50900000.000,,,,38400000.000,,,,64800000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,35400000.000,,,,26100000.000,,,,14600000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,20100000.000,,,,15900000.000,,,,13600000.000,,,
DeferredTaxAssetsValuationAllowance,,,,98600000.000,,,,81900000.000,,,,179200000.000,,,
DeferredTaxLiabilities,,,,,,,,,,,,217900000.000,,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,9800000.000,4900000.000,4400000.000,8700000.000,39800000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,421900000.000,,,,436000000.000,,,,367300000.000,,,
DeferredTaxLiabilitiesGrossCurrent,5700000.000,5800000.000,5800000.000,700000.000,500000.000,2100000.000,400000.000,7400000.000,9600000.000,9300000.000,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,357600000.000,321700000.000,311200000.000,273300000.000,258700000.000,260800000.000,261200000.000,352600000.000,334500000.000,340100000.000,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,380200000.000,339200000.000,298800000.000,1611400000.000,1480200000.000
DeferredTaxLiabilitiesOther,,,,33800000.000,,,,29700000.000,,,,22500000.000,,,
DeferredTaxLiabilitiesOtherFiniteLivedAssets,,,,6400000.000,,,,6300000.000,,,,26600000.000,,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains,,,,,,,,,,,,49100000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,-74300000.000,,,,-26600000.000,,,,54200000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,71300000.000,,,,57900000.000,,,,-79900000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,-3000000.000,,,,31300000.000,,,,-25700000.000,,,
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,,,,-355100000.000,,,,-240900000.000,,,,-292000000.000,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,,0.000,,,,0.000,,,,0.000,,,
