,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,353251.000,239486.000,204422.000,211481.000,291666.000,214644.000,195898.000,235652.000,177614.000,199530.000,103252.000,149435.000,103049.000,142279.000,130597.000,224425.000,104408.000,120580.000,73844.000,190947.000,73090.000,111936.000,147584.000,109586.000
AccountsReceivableNetCurrent,181940.000,160313.000,309962.000,315869.000,367720.000,122758.000,140117.000,147911.000,168019.000,223600.000,182143.000,362058.000,400367.000,298947.000,205314.000,231680.000,242811.000,165958.000,116425.000,237969.000,160945.000,255637.000,260171.000,291760.000
AccruedLiabilitiesCurrent,1419781.000,1420533.000,1414279.000,1473759.000,1492449.000,1569494.000,288645.000,316893.000,311099.000,283658.000,279470.000,288719.000,278185.000,290505.000,308387.000,300385.000,312939.000,319901.000,321508.000,320663.000,347429.000,343850.000,334910.000,321625.000
AccruedProfessionalFeesCurrent,,,,,,,140290.000,,,,,,,,,,,,,,,,,
AccruedRentCurrent,,,,,,,,,,,22381.000,,,,32528.000,33260.000,33992.000,33981.000,33599.000,30191.000,32833.000,31685.000,30155.000,28623.000
AccruedSalariesCurrent,,,,,,,87867.000,,,,53034.000,,,,61178.000,,,,64844.000,63577.000,66593.000,61586.000,60904.000,54920.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,-682084.000,680521.000,683096.000,681710.000,680773.000,680835.000,681150.000,,,,681150.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1333414.000,,,,1360935.000,,,,1389259.000,1387688.000,1394848.000,1401799.000,1408489.000,1414730.000,1420471.000,1425852.000,1431086.000,1435763.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax,146003.000,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,146270.000,146255.000,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapital,46285479.000,46334341.000,46459374.000,46521779.000,46580202.000,46631370.000,46671332.000,46871852.000,46924991.000,46966550.000,47010511.000,47049741.000,47079860.000,47127056.000,47183545.000,47231948.000,47265536.000,47284343.000,47329344.000,47378192.000,47392505.000,47410205.000,53504744.000,53541997.000
AllowanceForDoubtfulAccountsReceivableCurrent,33056.000,32859.000,24355.000,25039.000,18153.000,16154.000,16485.000,16702.000,16876.000,17289.000,16236.000,17294.000,17262.000,16990.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000,17000.000
Assets,1315065.000,1381929.000,1295981.000,1312690.000,1445272.000,1455359.000,1382778.000,1488946.000,1302848.000,1433887.000,1396262.000,1561330.000,1584381.000,1467160.000,1343912.000,1673075.000,1671713.000,1572333.000,1428566.000,1625395.000,1567679.000,1574511.000,1523442.000,1438703.000
AssetsCurrent,1166804.000,1230936.000,1084779.000,1092841.000,1235583.000,1200968.000,1070743.000,1167063.000,966318.000,1090037.000,1021708.000,1172147.000,1193128.000,1073182.000,938185.000,1233594.000,1229259.000,1135925.000,991927.000,1174645.000,1048400.000,1059623.000,1010532.000,931290.000
CapitalLeaseObligations,,,,,,,18805.000,,,,11377.000,,,,3280.000,,,,10953.000,,,,7198.000,6259.000
CapitalLeaseObligationsCurrent,,2691.000,2800.000,6982.000,7126.000,7274.000,7428.000,7587.000,7751.000,7921.000,8097.000,7558.000,6659.000,5372.000,3280.000,7035.000,3755.000,3755.000,3755.000,3755.000,3755.000,3755.000,3755.000,3755.000
CapitalLeaseObligationsNoncurrent,,10784.000,10042.000,17006.000,15169.000,13294.000,11377.000,9419.000,7418.000,5372.000,3280.000,1861.000,759.000,,,6734.000,9075.000,8137.000,7198.000,6259.000,5320.000,4382.000,3443.000,2504.000
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,,,,,,,,,,15020.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,21398.000,,,,12428.000,,,,3458.000,,,,10952.000,,,,6884.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,8970.000,,,,8970.000,,,,3458.000,,,,10952.000,,,,6884.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,3458.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,8970.000,,,,3458.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,1051.000,,,,178.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,11377.000,,,,3280.000,,,,10952.000,,,,6884.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,12196.000,,,,24732.000,,,,12016.000,,,,7198.000,
CashAndCashEquivalentsAtCarryingValue,70483.000,184285.000,51152.000,44866.000,15777.000,91151.000,114512.000,149531.000,48958.000,103639.000,161503.000,125085.000,99007.000,133580.000,53288.000,213696.000,119692.000,99720.000,34471.000,84132.000,51028.000,18738.000,12806.000,18233.000
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,
CashFDICInsuredAmount,,,,,,,250000.000,,,,250000.000,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.770,,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,475000.000,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,3899758.000,,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightUnissued,,,,,,,3899758.000,,,,2271483.000,,,,1068280.000,,,,1099915.000,,,,1315340.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,46570240.000,46620694.000,46830504.000,47148639.000,47243002.000,47327511.000,47399233.000,48357877.000,48487105.000,48564207.000,48632482.000,48707106.000,48764336.000,48933921.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,69016468.000,69016468.000
CommonStockSharesOutstanding,46570240.000,46620694.000,46830504.000,47148639.000,47243002.000,,47399233.000,48357877.000,48487105.000,48564207.000,48632482.000,48707106.000,48764336.000,48933921.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,48683135.000,69016468.000,69016468.000
CommonStockValue,46571.000,46621.000,46830.000,47148.000,47243.000,47328.000,47399.000,48357.000,48487.000,48564.000,48632.000,48707.000,48764.000,48934.000,48683.000,48683.000,48683.000,48683.000,48683.000,48683.000,48683.000,48683.000,69016.000,69016.000
DebtAndCapitalLeaseObligations,,,,,,,,,,,9840619.000,,,,10577647.000,,,,11935570.000,,,,7195547.000,7319608.000
DeferredCompensationLiabilityCurrent,,,,,,,,1305480.000,1315921.000,1422588.000,1400796.000,1441121.000,1444384.000,1512366.000,1513931.000,1564284.000,1559820.000,1605935.000,1609585.000,1632228.000,1595306.000,1576542.000,1602826.000,1583600.000
DeferredFinanceCostsNet,1510.000,1258.000,2945.000,2230.000,,,,,377.000,314.000,,,,,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,,,,,1515.000,794.000,503.000,440.000,,,,,,,,,,,,,,,,
DeferredRevenue,693.000,,,,,,1275388.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,18608062.000,,,,17657557.000,,,,17316804.000,,,,16869912.000,
DeferredTaxAssetsGrossCurrent,,,,,,,18110073.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,17613225.000,,,,18136610.000,,,,17317362.000,,,,16922143.000,,,,16432788.000,
DeferredTaxAssetsOther,,,,,,,18864.000,,,,18864.000,,,,2308.000,,,,5406.000,,,,5407.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,55369.000,,,,53214.000,,,,,,,,,,,,,
