,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
EarningsPerShareBasicAndDiluted,,,0.000,0.000,0.000,,,-0.000
GeneralAndAdministrativeExpense,,,,,,,,5800.000
IncomeTaxesPaidNet,0.000,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,,
NetCashProvidedByUsedInOperatingActivities,,,0.000,,,,0.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,0.000,,,,0.000,
NetIncomeLoss,0.000,0.000,,,,,0.000,-5800.000
OtherGeneralAndAdministrativeExpense,,,,,,,0.000,
ProfessionalFees,,,,,,,,5800.000
WeightedAverageNumberOfSharesOutstandingBasic,31390000.000,31390000.000,31390000.000,31390000.000,31390000.000,-62780000.000,31390000.000,31390000.000
