,2013-09-30
AccountsPayableCurrent,70256.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,60435.000
AdditionalPaidInCapital,57194596.000
Assets,51002460.000
AssetsCurrent,2460.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,500000000.000
CommonStockSharesIssued,90865804.000
CommonStockSharesOutstanding,90865804.000
CommonStockValue,225498.000
DueFromOfficersOrStockholdersCurrent,2460.000
Liabilities,166448.000
LiabilitiesAndStockholdersEquity,51002460.000
LiabilitiesCurrent,166448.000
MineralRights,51000000.000
OtherShortTermBorrowings,35757.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,5000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
RetainedEarningsAccumulatedDeficit,-6584082.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,1.160
StockholdersEquity,50836012.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,50836012.000
