,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,900000.000,1100000.000,900000.000,1300000.000,1300000.000,1800000.000,2100000.000,1800000.000,2100000.000,3200000.000,2600000.000,2700000.000,3100000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,2050000.000,,,,3082000.000
AmortizationOfAboveAndBelowMarketLeases,,,,,,,,,,,,,300000.000
AmortizationOfBelowMarketLease,,,,,,,100000.000,,100000.000,,,,
AmortizationOfDebtDiscountPremium,,,,,62000.000,,,,64000.000,,,,68000.000
AmortizationOfDeferredLeasingFees,1300000.000,1500000.000,1800000.000,1800000.000,2700000.000,2800000.000,3100000.000,3200000.000,3500000.000,3600000.000,3700000.000,4400000.000,4200000.000
AmortizationOfFinancingCosts,582000.000,,,,791000.000,,,,813000.000,,,,872000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,4700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,229693.000,0.000,0.000,,468875.000
AntidilutiveSecuritiesExcludedFromComputationOfNetIncomePerOutstandingUnitAmount,,,,,,,,,45.780,,,,50.660
CapitalExpendituresIncurredButNotYetPaid,36185000.000,,,,61492000.000,,,,37571000.000,,,,39673000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,2718000.000,,,,-5040000.000,,,,940000.000,,,,8677000.000
CommonStockDividendsPerShareCashPaid,,,0.290,,0.290,0.320,0.320,0.320,0.320,0.360,0.360,0.360,0.360
ComprehensiveIncomeNetOfTax,4303000.000,3217000.000,3157000.000,4395000.000,4082000.000,4632000.000,,,,,,,
CostOfRealEstateRevenue,16223000.000,16529000.000,20369000.000,18397000.000,19336000.000,22031000.000,30925000.000,32063000.000,31781000.000,32646000.000,36288000.000,35773000.000,35421000.000
DeferredRevenueRevenueRecognized,1200000.000,1200000.000,1100000.000,1200000.000,1200000.000,1400000.000,1500000.000,1900000.000,1900000.000,,,,
DeferredRevenueRevenueRecognized1,,,,,,,,,,2300000.000,2400000.000,,2600000.000
Depreciation,10200000.000,10700000.000,11900000.000,12600000.000,12800000.000,14100000.000,17900000.000,20200000.000,20700000.000,22600000.000,23800000.000,23500000.000,25000000.000
DepreciationAndAmortization,13247000.000,13817000.000,15210000.000,16008000.000,16243000.000,18062000.000,24486000.000,27020000.000,28639000.000,30355000.000,32699000.000,33093000.000,33948000.000
DepreciationDepletionAndAmortization,12521000.000,,,,15469000.000,,,,23309000.000,,,,33229000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,0.000,,,,,,,,
DilutiveSecurities,,,,,,,1229000.000,,970000.000,707000.000,808000.000,675000.000,691000.000
DistributionMadeToLimitedPartnerDistributionsPaidPerUnit,,,0.290,,0.290,0.320,0.320,,,,,,
Dividends,8415000.000,,,,11142000.000,,,,14911000.000,,,,18737000.000
DividendsCash,,,,,,,,,15400000.000,17400000.000,19700000.000,19700000.000,19700000.000
EarningsPerShareBasic,0.140,0.110,0.110,0.160,0.130,0.130,0.170,0.110,0.140,0.110,0.120,0.100,0.100
EarningsPerShareDiluted,0.140,0.110,0.110,0.150,0.130,0.120,0.170,0.110,0.140,0.100,0.120,0.100,0.100
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.374,,,,0.397
GeneralAndAdministrativeExpense,10778000.000,11473000.000,11045000.000,11987000.000,13838000.000,14615000.000,19440000.000,19890000.000,20286000.000,21608000.000,19942000.000,21450000.000,22197000.000
ImpairmentLossesRelatedToRealEstatePartnerships,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,5328000.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,5356000.000,3948000.000,4033000.000,,5037000.000,2385000.000,5678000.000,,4254000.000,3353000.000,2328000.000,,4047000.000
IncomeLossFromSubsidiariesTaxExpenseBenefit,28000.000,27000.000,27000.000,,,-3135000.000,-2560000.000,,-2605000.000,-2454000.000,-4210000.000,-707000.000,-1521000.000
IncreaseDecreaseInAccountsAndOtherReceivables,-2789000.000,,,,1209000.000,,,,3173000.000,,,,1084000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-5853000.000,,,,-5376000.000,,,,-12784000.000,,,,-11815000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,2605000.000,,,,1581000.000
IncreaseDecreaseInDeferredRevenue,213000.000,,,,870000.000,,,,-406000.000,,,,1791000.000
IncreaseDecreaseInOtherOperatingAssets,-232000.000,,,,-190000.000,,,,129000.000,,,,800000.000
IncreaseDecreaseInOtherOperatingLiabilities,70000.000,,,,138000.000,,,,1510000.000,,,,4144000.000
IncreaseDecreaseInPrepaidExpense,3007000.000,,,,3398000.000,,,,4056000.000,,,,3253000.000
IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,,,,,,,6932000.000,,6801000.000,6794000.000,6767000.000,-13579000.000,6783000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,807000.000,,881000.000,998000.000,1066000.000,-1972000.000,928000.000
InterestCostsCapitalized,1600000.000,1800000.000,1300000.000,1800000.000,2000000.000,2400000.000,2700000.000,2700000.000,2800000.000,3200000.000,2500000.000,2900000.000,3100000.000
InterestExpense,2065000.000,2208000.000,5410000.000,5625000.000,5342000.000,4799000.000,5418000.000,5730000.000,5981000.000,4874000.000,6179000.000,6125000.000,6869000.000
InterestPaidNet,1374000.000,,,,9439000.000,,,,9304000.000,,,,9368000.000
InvestmentIncomeInterest,8000.000,,,,,1000.000,1000.000,,,2000.000,1000.000,,1000.000
MinorityInterestChangeInRedemptionValue,,,,,-1290000.000,,,,,,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,2487000.000,,,,2240000.000,,,,2356000.000,,,,2645000.000
NetCashProvidedByUsedInFinancingActivities,47949000.000,,,,54420000.000,,,,67014000.000,,,,44261000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,47949000.000,,,,54420000.000,,,,67014000.000,,,,44261000.000
NetCashProvidedByUsedInInvestingActivities,-59165000.000,,,,-73399000.000,,,,-78053000.000,,,,-66119000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-59165000.000,,,,-73399000.000,,,,-78053000.000,,,,-66119000.000
NetCashProvidedByUsedInOperatingActivities,13934000.000,,,,13939000.000,,,,11979000.000,,,,30535000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,13934000.000,,,,13939000.000,,,,11979000.000,,,,30535000.000
NetIncomeLoss,4198000.000,3090000.000,3157000.000,4627000.000,4082000.000,4632000.000,7009000.000,4603000.000,5889000.000,5100000.000,5730000.000,4806000.000,4877000.000
NetIncomeLossAttributableToNoncontrollingInterest,1130000.000,831000.000,849000.000,1221000.000,955000.000,888000.000,1229000.000,731000.000,970000.000,707000.000,808000.000,675000.000,691000.000
NetIncomeLossAvailableToCommonStockholdersBasic,4198000.000,3090000.000,3157000.000,4627000.000,4082000.000,4632000.000,7009000.000,4603000.000,5889000.000,5100000.000,5730000.000,4806000.000,4877000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,8238000.000,,6859000.000,5807000.000,6538000.000,5481000.000,5568000.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,,,,,,,14700000.000,,,,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,,,,,,,86000.000,,,,
NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,,,,,,,,,4870000.000,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,,,,,5000.000,,,,
OperatingExpenses,41530000.000,45072000.000,48032000.000,47881000.000,51007000.000,60851000.000,77795000.000,85447000.000,84533000.000,90462000.000,94960000.000,94351000.000,95049000.000
OperatingIncomeLoss,7413000.000,6266000.000,9913000.000,11682000.000,10379000.000,7266000.000,11095000.000,7243000.000,10235000.000,8225000.000,8505000.000,11092000.000,10915000.000
OperatingLeasesIncomeStatementLeaseRevenue,40579000.000,41966000.000,45448000.000,47656000.000,49333000.000,52193000.000,62744000.000,66240000.000,68426000.000,71670000.000,77005000.000,78622000.000,79117000.000
OtherComprehensiveIncomeLossNetOfTax,133000.000,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,105000.000,127000.000,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,-110000.000,-470000.000,,,-83000.000,,,,,1000.000,,
OtherSalesRevenueNet,442000.000,550000.000,1124000.000,599000.000,594000.000,2122000.000,1415000.000,1867000.000,2017000.000,3834000.000,1514000.000,1516000.000,1521000.000
PaymentsOfDividends,6953000.000,,,,8531000.000,,,,13193000.000,,,,17222000.000
PaymentsOfFinancingCosts,,,,,,,,,,,,,4000.000
PaymentsOfStockIssuanceCosts,,,,,-166366000.000,,,,379000.000,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,1770000.000
PaymentsToAcquireAndDevelopRealEstate,59165000.000,,,,73399000.000,,,,78053000.000,,,,66119000.000
PaymentsToAcquireRealEstate,600000.000,,,,,,,,,,,,
PaymentsToMinorityShareholders,2012000.000,,,,2174000.000,,,,2186000.000,,,,2442000.000
ProceedsFromIssuanceOfDebt,,,,,,,,,,,,,1920000.000
ProceedsFromIssuanceOfLongTermDebt,58000000.000,,,,,,,,,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,166366000.000,,,,,,,,
ProceedsFromLongTermLinesOfCredit,,,,,65162000.000,,,,86000000.000,,,,67000000.000
ProceedsFromStockOptionsExercised,,,,,,,,,,,,,42000.000
ProfitLoss,5328000.000,3921000.000,4006000.000,5848000.000,5037000.000,5520000.000,8238000.000,5334000.000,6859000.000,5807000.000,6538000.000,5481000.000,5568000.000
ProvisionForDoubtfulAccounts,148000.000,,,,58000.000,,,,527000.000,,,,314000.000
RealEstateTaxesAndInsurance,1218000.000,1118000.000,1377000.000,1403000.000,1485000.000,1474000.000,1462000.000,1448000.000,1740000.000,2020000.000,2566000.000,2514000.000,3147000.000
RepaymentsOfLongTermCapitalLeaseObligations,174000.000,,,,467000.000,,,,3228000.000,,,,3249000.000
RepaymentsOfLongTermDebt,,,,,165000000.000,,,,,,,,
RepaymentsOfOtherDebt,545000.000,,,,584000.000,,,,,,,,14000.000
RestructuringCharges,,1046000.000,226000.000,,,,,,,,,,
Revenues,48943000.000,51338000.000,57945000.000,59563000.000,61386000.000,68117000.000,88890000.000,92690000.000,94768000.000,98687000.000,103465000.000,105443000.000,105964000.000
SaleOfStockConsiderationReceivedOnTransaction,,,,,166400000.000,,,,,,,,
SalesRevenueNet,48943000.000,51338000.000,57945000.000,59563000.000,61386000.000,68117000.000,88890000.000,92690000.000,94768000.000,98687000.000,103465000.000,105443000.000,105964000.000
ShareBasedCompensation,911000.000,,,,1307000.000,,,,2050000.000,,,,3082000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.045,0.045,,,,,,,,,,,0.031
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.330,0.330,0.330,-0.660,0.330,0.330,0.330,-0.660,,,,,0.280
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,,,,,,,,-694000.000,,,,
StockholdersEquityNoteStockSplitConversionRatio1,,,,,1.000,,,,,,,,
TenantReimbursements,3691000.000,3852000.000,6131000.000,5520000.000,5664000.000,5582000.000,6158000.000,5177000.000,5435000.000,6168000.000,8703000.000,8965000.000,8361000.000
WeightedAverageNumberOfDilutedSharesOutstanding,36889474.000,37009746.000,37251769.000,-74017405.000,39209226.000,44444104.000,48733417.000,-87033577.000,48973851.000,55574545.000,55687665.000,-106273827.000,55620260.000
WeightedAverageNumberOfSharesOutstandingBasic,29016774.000,29016774.000,29016774.000,-57995746.000,31294488.000,36668755.000,40994387.000,-71389521.000,41292445.000,47783093.000,47854516.000,-90724117.000,47908709.000
