,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,230315000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3579000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,885000.000,568000.000
AdvertisingExpense,764000.000,801000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,81000.000,90000.000
AmortizationOfFinancingCostsAndDiscounts,5648000.000,1922000.000
AmortizationOfIntangibleAssets,4577000.000,4632000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1257450.000,1327818.000
AssetRetirementObligationAccretionExpense,29000.000,
BusinessExitCosts1,681000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,665000.000,23349000.000
CommonStockDividendsPerShareCashPaid,,0.135
CommonStockDividendsPerShareDeclared,,0.180
CostOfGoodsAndServicesSold,238289000.000,206802000.000
CostOfGoodsAndServicesSoldDepreciationAndAmortization,9662000.000,10722000.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,155516000.000,111627000.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,73111000.000,84453000.000
CurrentFederalStateAndLocalTaxExpenseBenefit,16036000.000,4944000.000
CurrentForeignTaxExpenseBenefit,254000.000,27000.000
CurrentIncomeTaxExpenseBenefit,16290000.000,4971000.000
DeferredFederalStateAndLocalTaxExpenseBenefit,1656000.000,-1830000.000
DeferredForeignIncomeTaxExpenseBenefit,-100000.000,1000.000
DeferredIncomeTaxExpenseBenefit,1556000.000,-1829000.000
DefinedContributionPlanCostRecognized,1049000.000,1382000.000
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,1.000,1.000
Depreciation,11389000.000,12295000.000
DepreciationAmortizationAndAccretionNet,15995000.000,16927000.000
DepreciationAndAmortization,6304000.000,6205000.000
DepreciationDepletionAndAmortization,15966000.000,16927000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,-1039000.000,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,208000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,-606000.000,
DividendsCommonStock,,10049000.000
EarningsPerShareBasicAndDiluted,-0.040,0.100
EffectOfExchangeRateOnCashAndCashEquivalents,-186000.000,-399000.000
EffectiveIncomeTaxRateContinuingOperations,0.363,0.368
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.003,-0.019
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.006,0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.020,0.063
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,611000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,611000.000
ForeignCurrencyTransactionGainLossBeforeTax,59000.000,-417000.000
GainsLossesOnExtinguishmentOfDebt,-703000.000,
GoodwillAndIntangibleAssetImpairment,0.000,
GoodwillForeignCurrencyTranslationGainLoss,,1127000.000
GoodwillImpairmentLoss,,0.000
GoodwillTranslationAdjustments,-678000.000,
GrossProfit,135821000.000,101898000.000
ImpairmentOfIntangibleAssetsFinitelived,,0.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,2700000.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,0.000
IncomeLossFromContinuingOperations,31261000.000,5399000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,50692000.000,7437000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-1585000.000,1104000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,49107000.000,8541000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.030,0.100
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,-0.010,
IncomeTaxExpenseBenefit,17846000.000,3142000.000
IncomeTaxesPaidNet,10136000.000,-468000.000
IncreaseDecreaseInAccountsPayable,1663000.000,-6394000.000
IncreaseDecreaseInAccountsReceivable,9556000.000,-19847000.000
IncreaseDecreaseInAccruedLiabilities,915000.000,3841000.000
IncreaseDecreaseInDeferredIncomeTaxes,-10914000.000,1829000.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,699000.000,3037000.000
