,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-20000.000,,,,-22000.000,,,,-19000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,26000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,16000.000,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,3000.000,,,,2000.000,,,,25000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,81000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,90000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,9000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,71000.000,,,,101000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,89000.000,,,,81000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-8070000.000,,,,-256000.000,,,,7985000.000
Communication,29000.000,28000.000,30000.000,31000.000,28000.000,42000.000,22000.000,27000.000,26000.000,27000.000
ComprehensiveIncomeNetOfTax,112000.000,142000.000,65000.000,262000.000,143000.000,262000.000,239000.000,238000.000,240000.000,292000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,,,,,,,,,,46000.000
DepreciationDepletionAndAmortization,,88000.000,,,,83000.000,,,,81000.000
EarningsPerShareBasic,,0.050,0.060,0.100,0.100,0.080,0.090,0.140,0.190,0.130
EarningsPerShareDiluted,,0.050,0.060,0.100,0.100,0.080,0.090,0.140,0.190,0.130
EquipmentExpense,45000.000,48000.000,45000.000,45000.000,44000.000,47000.000,47000.000,49000.000,46000.000,44000.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,0.202
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,0.017
FederalDepositInsuranceCorporationPremiumExpense,36000.000,35000.000,34000.000,36000.000,35000.000,37000.000,38000.000,38000.000,37000.000,42000.000
FeesAndCommissionsDepositorAccounts,29000.000,28000.000,32000.000,30000.000,30000.000,26000.000,28000.000,27000.000,24000.000,26000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,,0.000,,,,0.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,,0.000,,,,0.000,,,,0.000
GainLossOnSaleOfSecuritiesNet,1000.000,,0.000,16000.000,,1000.000,3000.000,25000.000,1000.000,1000.000
GainLossOnSalesOfLoansNet,,32000.000,3000.000,17000.000,12000.000,17000.000,17000.000,9000.000,0.000,0.000
GeneralInsuranceExpense,17000.000,20000.000,20000.000,20000.000,16000.000,15000.000,15000.000,15000.000,16000.000,15000.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,46000.000,,,,35000.000,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,1000.000,,,,0.000,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,7302000.000,,,,4990000.000,,,,4053000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,62000.000,,,,57000.000,,,,28000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,6724000.000,,,,4423000.000,,,,3486000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,55000.000,,,,52000.000,,,,22000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,578000.000,,,,567000.000,,,,567000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,7000.000,,,,5000.000,,,,6000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,200000.000,145000.000,211000.000,320000.000,343000.000,247000.000,299000.000,460000.000,503000.000,456000.000
IncomeTaxExpenseBenefit,69000.000,44000.000,77000.000,117000.000,127000.000,91000.000,114000.000,184000.000,113000.000,185000.000
IncomeTaxesPaidNet,,7000.000,,,,215000.000,,,,108000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,32000.000,,,,18000.000,,,,35000.000
IncreaseDecreaseInAccruedLiabilities,,8000.000,,,,,,,,
IncreaseDecreaseInDemandDeposits,,660000.000,,,,1820000.000,,,,-1279000.000
IncreaseDecreaseInIncomeTaxesReceivable,,37000.000,,,,,,,,
IncreaseDecreaseInLoansToFederalHomeLoanBanks,,1500000.000,,,,0.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,-27000.000,,,,0.000,,,,16000.000
IncreaseDecreaseInOtherOperatingLiabilities,,-26000.000,,,,-123000.000,,,,15000.000
IncreaseDecreaseInPrepaidExpense,,37000.000,,,,,,,,
IncreaseDecreaseInTimeDeposits,,-1552000.000,,,,7715000.000,,,,3878000.000
InformationTechnologyAndDataProcessing,98000.000,88000.000,89000.000,100000.000,117000.000,96000.000,101000.000,107000.000,111000.000,104000.000
InterestAndDividendIncomeOperating,1489000.000,1606000.000,1682000.000,1772000.000,1837000.000,1866000.000,1928000.000,2194000.000,2235000.000,2306000.000
InterestAndFeeIncomeLoansAndLeases,1414000.000,1534000.000,1609000.000,1696000.000,1760000.000,1772000.000,1838000.000,2119000.000,2151000.000,2193000.000
InterestExpense,273000.000,254000.000,253000.000,268000.000,310000.000,352000.000,374000.000,426000.000,429000.000,448000.000
InterestExpenseBorrowings,7000.000,13000.000,15000.000,18000.000,19000.000,24000.000,27000.000,69000.000,89000.000,100000.000
InterestExpenseDeposits,266000.000,241000.000,238000.000,250000.000,291000.000,328000.000,347000.000,357000.000,340000.000,348000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,1216000.000,1330000.000,1391000.000,1468000.000,1479000.000,1478000.000,1518000.000,1706000.000,1770000.000,1813000.000
InterestIncomeExpenseNet,1216000.000,1352000.000,1429000.000,1504000.000,1527000.000,1514000.000,1554000.000,1768000.000,1806000.000,1858000.000
InterestIncomeSecuritiesTaxExempt,15000.000,18000.000,17000.000,17000.000,14000.000,13000.000,13000.000,8000.000,9000.000,10000.000
InterestIncomeSecuritiesTaxable,47000.000,40000.000,45000.000,47000.000,49000.000,52000.000,54000.000,46000.000,47000.000,52000.000
InterestPaid,,252000.000,,,,352000.000,,,,447000.000
LaborAndRelatedExpense,649000.000,772000.000,739000.000,749000.000,775000.000,804000.000,815000.000,847000.000,832000.000,918000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,,12000.000,,,,10000.000,,,,10000.000
MarketingAndAdvertisingExpense,16000.000,15000.000,40000.000,36000.000,38000.000,33000.000,29000.000,33000.000,45000.000,31000.000
NetCashProvidedByUsedInFinancingActivities,,92000.000,,,,9076000.000,,,,4782000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,92000.000,,,,9076000.000,,,,4782000.000
NetCashProvidedByUsedInInvestingActivities,,-8371000.000,,,,-9494000.000,,,,2770000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-8371000.000,,,,-9494000.000,,,,2770000.000
NetCashProvidedByUsedInOperatingActivities,,209000.000,,,,162000.000,,,,433000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,209000.000,,,,162000.000,,,,433000.000
NetIncomeLoss,131000.000,101000.000,134000.000,203000.000,216000.000,156000.000,185000.000,276000.000,390000.000,271000.000
NoninterestExpense,1144000.000,1344000.000,1313000.000,1304000.000,1285000.000,1378000.000,1365000.000,1401000.000,1381000.000,1471000.000
NoninterestIncome,128000.000,159000.000,133000.000,156000.000,149000.000,147000.000,146000.000,155000.000,114000.000,114000.000
NoninterestIncomeOtherOperatingIncome,31000.000,31000.000,34000.000,33000.000,31000.000,35000.000,31000.000,32000.000,33000.000,29000.000
OccupancyCosts,110000.000,164000.000,135000.000,120000.000,114000.000,135000.000,125000.000,106000.000,120000.000,121000.000
OtherComprehensiveIncomeLossBeforeTax,-30000.000,64000.000,-110000.000,94000.000,-113000.000,167000.000,86000.000,-61000.000,-237000.000,33000.000
OtherComprehensiveIncomeLossNetOfTax,-19000.000,41000.000,-69000.000,59000.000,-73000.000,106000.000,54000.000,-38000.000,-150000.000,21000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,1000.000,,0.000,16000.000,,1000.000,3000.000,25000.000,1000.000,1000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,,,16000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,9000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForWritedownOfSecuritiesBeforeTax,,,0.000,3000.000,,,,,,
OtherComprehensiveIncomeLossTax,-11000.000,23000.000,-41000.000,35000.000,-40000.000,61000.000,32000.000,-23000.000,-87000.000,12000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,-29000.000,64000.000,-110000.000,110000.000,-100000.000,168000.000,89000.000,-36000.000,-236000.000,34000.000
OtherInterestAndDividendIncome,13000.000,14000.000,11000.000,12000.000,14000.000,29000.000,23000.000,21000.000,28000.000,51000.000
OtherNoninterestExpense,51000.000,66000.000,61000.000,49000.000,32000.000,55000.000,59000.000,54000.000,46000.000,65000.000
PaymentsForFederalHomeLoanBankAdvances,,500000.000,,,,0.000,,,,1317000.000
PaymentsForProceedsFromFederalHomeLoanBankStock,,72000.000,,,,0.000,,,,23000.000
PaymentsForRepurchaseOfCommonStock,,,,,,459000.000,,,,0.000
PaymentsOfStockIssuanceCosts,,16000.000,,,,0.000,,,,
PaymentsToAcquireAvailableForSaleSecurities,,2084000.000,,,,1398000.000,,,,322000.000
PaymentsToAcquireLoansHeldForInvestment,,1694000.000,,,,11191000.000,,,,0.000
PaymentsToAcquireProductiveAssets,,35000.000,,,,3000.000,,,,9000.000
ProceedsFromFederalHomeLoanBankBorrowings,,3000000.000,,,,0.000,,,,3500000.000
ProceedsFromLoanAndLeaseOriginationsAndPrincipalCollections1,,-6704000.000,,,,,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,251000.000,,,,904000.000,,,,301000.000
ProceedsFromSaleAndMaturityOfHeldToMaturitySecurities,,,,,,4000.000,,,,6000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,0.000,,,,,,,,
ProceedsFromSaleOfLoansHeldForSale,,1002000.000,,,,807000.000,,,,0.000
ProfessionalFees,79000.000,92000.000,103000.000,104000.000,75000.000,99000.000,101000.000,112000.000,88000.000,91000.000
ProvisionForLoanAndLeaseLosses,,22000.000,38000.000,36000.000,48000.000,36000.000,36000.000,62000.000,36000.000,45000.000
RentalIncomeNonoperating,67000.000,68000.000,64000.000,63000.000,63000.000,68000.000,67000.000,62000.000,56000.000,58000.000
ShareBasedCompensation,,16000.000,,,,19000.000,,,,95000.000
StockRepurchasedAndRetiredDuringPeriodValue,,,,,,459000.000,,,,
