,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AircraftMaintenanceMaterialsAndRepairs,,,,,,,,,1914000.000,,1863000.000,2646000.000,713000.000,2017000.000,2943000.000,3663000.000,2520000.000,2376000.000,1403000.000,2267000.000,1834000.000,2269000.000,2931000.000
AmortizationOfDeferredHedgeGains,,,4071000.000,8866000.000,8966000.000,8773000.000,7933000.000,7280000.000,,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,,,2716000.000,4975000.000,2391000.000,2367000.000,2435000.000,6346000.000,2976000.000,2962000.000,3420000.000,3567000.000,3506000.000,3468000.000,3699000.000,3766000.000,3746000.000,3667000.000,5607000.000,3863000.000,4097000.000,4941000.000,4155000.000
AssetImpairmentCharges,5200000.000,1236000.000,,10111000.000,78676000.000,,6199000.000,0.000,106136000.000,4971000.000,18263000.000,28306000.000,20436000.000,26988000.000,0.000,23955000.000,78403000.000,17477000.000,,16723000.000,10462000.000,,500000.000
CapitalLeasesIncomeStatementDirectFinancingLeaseRevenue,,,,,,,3884000.000,4114000.000,4122000.000,4045000.000,3987000.000,3897000.000,1463000.000,1559000.000,1607000.000,1877000.000,1868000.000,2306000.000,3498000.000,4174000.000,5354000.000,4164000.000,4073000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-38852000.000,,,,75086000.000,,,,-40517000.000,,,,160336000.000,,,,438472000.000,,,,
CashFlowHedgeLossReclassifiedToEarnings,,,4071000.000,,,,8274000.000,9711000.000,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.125,0.125,0.150,0.150,0.150,0.165,0.165,0.165,0.165,0.200,0.200,0.200,0.200,0.220,0.220,0.220,0.220,0.240,0.240,0.240,0.240,0.260,0.260
ComprehensiveIncomeNetOfTax,,,,,,,,,-65460000.000,,15474000.000,12002000.000,29343000.000,81454000.000,51374000.000,48482000.000,-8711000.000,55831000.000,41633000.000,23027000.000,28142000.000,68312000.000,43020000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,53156000.000,30989000.000,-35455000.000,45569000.000,35164000.000,50692000.000,,,,,,,,,,,,,,,
CostOfServices,3369000.000,4045000.000,2774000.000,5243000.000,3926000.000,2713000.000,3412000.000,6138000.000,,,,,,,,,,,,,,,
CostsAndExpenses,134616000.000,126485000.000,129467000.000,158083000.000,217023000.000,147635000.000,151948000.000,158055000.000,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,1377000.000,,,,2194000.000,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,1347000.000,,,,2110000.000,,,,-392000.000,,,,1309000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,,4071000.000,8866000.000,8966000.000,,,,,,,,,,,,,,,,,,
Depreciation,,,,,,,,,70469000.000,,73927000.000,75784000.000,75519000.000,74135000.000,74846000.000,77368000.000,85324000.000,81245000.000,76647000.000,75070000.000,76201000.000,77298000.000,79174000.000
DepreciationDepletionAndAmortization,58576000.000,60132000.000,64514000.000,67097000.000,68413000.000,69896000.000,69900000.000,72079000.000,,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,31336000.000,,,,16975000.000,,,,,,,,,,,,,,,,
DerivativeInstrumentsLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,,-1519000.000,1885000.000,1474000.000,1053000.000,128000.000,-24000.000,,,,,,,,,,,,,,,
DerivativeLossOnDerivative,,,50429000.000,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.300,0.310,0.450,0.230,-0.650,0.430,0.340,0.480,-0.950,0.530,0.070,0.040,0.240,0.900,0.530,0.510,-0.170,0.630,0.460,0.250,0.350,0.860,0.540
