,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,353338.000,,,,230010.000,,,,19795.000,,,,22868.000,38334.000,37805.000,39905.000,69954.000
AmortizationOfDeferredCharges,,,,0.000,,,,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,,510.000,,138.000,,,,138.000,,,,582.000,,,,138.000,,,,558.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-6977881.000,,-921579.000,,,,-79262.000,,,,-709376.000,,,,-425727.000,,,,-159923.000
ComprehensiveIncomeNetOfTax,,,-5791970.000,-806175.000,-1266267.000,-526464.000,-574575.000,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-20901853.000,,,,,,,,,,,,,,,,,,
CostsIncurredDevelopmentCosts,,,,134108.000,169685.000,,,944446.000,,,,24847.000,,,,,,,,
CurrentFederalTaxExpenseBenefit,,,,0.000,0.000,0.000,0.000,0.000,617.000,,,,,,,,,,,
DepletionOfOilAndGasProperties,,,,,,,,,,,,,,,,,,,,1108.000
DepreciationDepletionAndAmortization,53897.000,49282.000,6040.000,5030.000,3172.000,7688.000,9064.000,6716.000,48707.000,71254.000,233220.000,131903.000,146172.000,149717.000,328965.000,25013.000,24251.000,25069.000,228449.000,17696.000
DevelopmentCosts,,3580000.000,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.030,-0.660,,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.160,-0.020,-0.020,-0.010,-0.010,-0.010,-0.010,-0.010,-0.050,-0.020,-0.010,-0.010,-0.030,-0.010,-0.010,-0.010,-0.020,-0.010
EarningsPerShareDiluted,-0.030,31165230.000,,,,,,,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,,,0.000,0.000,0.000,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,,30752.000,15032.000,19223.000,170311.000,,106023.000,,,,,,,,,,,,
