,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,16667.000,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,513727.000,,,,56154.000,,,,328948.000,,
AllocatedShareBasedCompensationExpense,,,,,41506.000,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,55948.000,,,,,,,,119115.000,,
AmortizationOfIntangibleAssets,,,54152.000,66965.000,67238.000,79906.000,80181.000,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,9070855.000,,,,54693202.000,,,,34501377.000,,,,1684184.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-154205.000,,,,385033.000,,,,-462958.000,,,,-518332.000,,
CostOfRevenue,58958.000,92707.000,8717.000,4323.000,2503.000,153989.000,-18060.000,73747.000,71046.000,186953.000,80479.000,55112.000,44665.000,442268.000,122432.000,90400.000,233004.000,169895.000
CostsAndExpenses,,,,,,,,,,,,,,283387.000,,,,0.000
DebtConversionConvertedInstrumentAmount1,0.000,344993.000,,344993.000,,,,,,,,,,,,,,
Depreciation,,,1189.000,1264.000,,,,,,,,,,,,,,
DepreciationAndAmortization,32599.000,55341.000,57170.000,333585.000,98059.000,81990.000,-212725.000,83415.000,84776.000,86904.000,89033.000,84621.000,88154.000,93751.000,97784.000,111261.000,118070.000,46707.000
DepreciationDepletionAndAmortization,32599.000,55341.000,,68229.000,,,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,-656589.000,66492.000,,1543.000,487.000,,,,,188093.000,,101381.000,0.000,0.000
EarningsPerShareBasic,,,,,,,,-0.010,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,0.000,-0.010,-0.070,-0.010,0.040,,-0.010,-0.010,,0.000,-0.140,-0.160,-0.350,-0.160,-0.090,-0.150
EarningsPerShareDiluted,,,,,,,,-0.010,,,,,,,,,,
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,,,,,,,,,,,,69117.000,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,0.000,,
FairValueLiabilitiesMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,,,,,,,,,,,-101381.000,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,,,,,,,,,,,,,,,,-69116.000,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,-446925.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,-5459582.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,296354.000,184525.000,364217.000,445451.000,915554.000,1346477.000,2136322.000,1072376.000,1178874.000,1131804.000,2720574.000,535547.000,566078.000,463969.000,753126.000,797461.000,681668.000,1073230.000
GrossProfit,-57293.000,-92123.000,830.000,5677.000,2497.000,81494.000,109549.000,90468.000,50986.000,123407.000,82803.000,60613.000,64824.000,66123.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-1453252.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-621271.000,-1359215.000,-568281.000,-970200.000,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,,,,,,,,,,,,,,,
IncomeTaxesPaid,0.000,0.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,22817.000,46001.000,,-9312.000,,,,2493.000,,,,8510.000,,,,4647.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,48185.000,-196695.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,35200.000,-33201.000,,-43868.000,,,,112240.000,,,,-42299.000,,,,105665.000,,
IncreaseDecreaseInAccruedLiabilities,-96921.000,-53247.000,,253587.000,,,,100598.000,,,,-54213.000,,,,-25941.000,,
IncreaseDecreaseInDeferredLiabilities,,,,,,,,,,,,,,,,-418.000,,
IncreaseDecreaseInDeferredRevenue,33535.000,-3284.000,,-10000.000,,,,10475.000,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,,-38.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,35138.000,3840.000,,15936.000,,,,,,,,-12536.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,-15024.000,,,,,,,,-1694.000,,
InterestCostsCapitalized,,,,0.000,,,,,,,,,,,,,,
InterestExpense,20746.000,5700.000,13248.000,29378.000,1089725.000,151672.000,744370.000,518064.000,96126.000,77802.000,48764.000,716.000,757.000,97085.000,281218.000,114186.000,1859.000,380.000
InterestPaid,0.000,0.000,,3000.000,,,,,,,,-27976.000,,,,2340.000,,
InvestmentIncomeInterest,,0.000,0.000,0.000,,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,59879.000,,,,51990.000,,
LeaseAndRentalExpense,,,,9978.000,,,,,,,,,,,,,,
MarketingAndAdvertisingExpense,,,1250.000,19470.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInContinuingOperations,804795.000,-350238.000,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,1590088.000,544993.000,,237036.000,,,,1024558.000,,,,,,,,85310.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1590088.000,544993.000,,237036.000,,,,1024558.000,,,,,,,,85310.000,,
NetCashProvidedByUsedInInvestingActivities,-133899.000,-176973.000,,-58338.000,,,,-8985.000,,,,-82375.000,,,,-103702.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-133899.000,-176973.000,,-58338.000,,,,-8985.000,,,,-82375.000,,,,-103702.000,,
NetCashProvidedByUsedInOperatingActivities,-651394.000,-718258.000,,-332902.000,,,,-630540.000,,,,-380583.000,,,,-499940.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-651394.000,-718258.000,,-332902.000,,,,-630540.000,,,,-380583.000,,,,-499940.000,,
NetIncomeLoss,,-1359215.000,-568281.000,-970200.000,-8421828.000,-1624503.000,4192742.000,-1745361.000,-1453252.000,-1284416.000,-3252435.000,-608845.000,-695846.000,-792942.000,-1205517.000,-884228.000,-586610.000,-1109228.000
NetIncomeLossAvailableToCommonStockholdersBasic,-621271.000,,,,,,,,,,,,,,,,,
NonoperatingIncomeExpense,-20746.000,-5700.000,-13248.000,-29378.000,-7205896.000,-85180.000,6124761.000,-516521.000,-95639.000,-77802.000,-462681.000,-716.000,-757.000,-192379.000,-380414.000,-12805.000,-1859.000,-380.000
OperatingExpenses,543232.000,1261392.000,555863.000,946499.000,1218429.000,1620817.000,2041568.000,1319308.000,1408599.000,1330021.000,2872557.000,668742.000,759913.000,666686.000,1638038.000,1134761.000,1088493.000,1366353.000
OperatingIncomeLoss,-600525.000,-1353515.000,-554033.000,-940822.000,-1215932.000,-1539323.000,-1932020.000,-1228840.000,-1357613.000,-1206614.000,-2789754.000,-608129.000,-695089.000,-600563.000,-825103.000,-871423.000,-584751.000,-1108848.000
OtherCostAndExpenseOperating,16115.000,778101.000,13872.000,41506.000,,,,,,,,,,,,,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,,,,,,,,,,,,0.000,,
