,2017-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-557297.000
AmortizationOfFinancingCosts,14559.000
CashPeriodIncreaseDecrease,-205958.000
Depreciation,5156.000
EarningsPerShareBasic,0.060
EarningsPerShareDiluted,0.060
FeesAndCommissionsCreditAndDebitCards,29982.000
GainsLossesOnSalesOfInvestmentRealEstate,26478.000
GeneralAndAdministrativeExpense,45587.000
IncreaseDecreaseInAccruedLiabilities,314870.000
IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,307543.000
IncreaseDecreaseInDeferredRevenue,112310.000
IncreaseDecreaseInDueToAffiliates,-630728.000
IncreaseDecreaseInInterestPayableNet,-11315.000
IncreaseDecreaseInOtherReceivables,-4611.000
IncreaseDecreaseInPrepaidInsurance,32260.000
InterestAndFeeIncomeLoansAndLeases,1036840.000
InterestPaid,101711.000
NetCashProvidedByUsedInFinancingActivities,5670174.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5670174.000
NetCashProvidedByUsedInInvestingActivities,-6215613.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6215613.000
NetCashProvidedByUsedInOperatingActivities,339481.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,339481.000
NetIncomeLoss,896778.000
NotesAssumed1,169338.000
OperatingCostsAndExpenses,392438.000
OtherIncome,46147.000
PartnersCapitalAccountContributions,653646.000
PartnersCapitalAccountDistributions,2460125.000
PaymentOfFinancingAndStockIssuanceCosts,13650.000
PaymentsForMortgageDeposits,1657.000
PaymentsToAcquireFurnitureAndFixtures,102327.000
PaymentsToAcquireInvestments,32000.000
PaymentsToAcquireRealEstate,18482.000
ProceedsFromIssuanceInitialPublicOffering,13000000.000
ProceedsFromLinesOfCredit,7595766.000
ProceedsFromPartnershipContribution,653646.000
ProceedsFromSaleOfRealEstate,90123.000
ProfessionalFees,83739.000
RentalIncomeNonoperating,27383.000
RepaymentsOfLinesOfCredit,11559609.000
Revenues,1289216.000
SalariesAndWages,35847.000
SalesRevenueNet,1243069.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,-26965236.000
TaxesAndLicenses,105839.000
WeightedAverageNumberOfDilutedSharesOutstanding,11103237.000
WeightedAverageNumberOfSharesOutstandingBasic,11103237.000
