,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1319036.000,392528.000,651917.000,378399.000,720145.000,680478.000,1367426.000,819934.000,814322.000,936361.000,1980000.000,1488186.000,478104.000,501225.000,290058.000,734306.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,131842.000,82305.000,2008.000
AccruedLiabilitiesCurrent,211638.000,157279.000,503050.000,378471.000,320106.000,446162.000,805968.000,724510.000,1168259.000,2074174.000,1847000.000,1496573.000,1080176.000,830173.000,1305173.000,754219.000
AccruedProfessionalFeesCurrent,27781.000,,,127298.000,80668.000,179125.000,,60183.000,203406.000,836333.000,,,,,,
AccruedRentCurrent,,,,,10262.000,41050.000,51155.000,57643.000,56300.000,54957.000,53000.000,50459.000,48029.000,45600.000,42423.000,38874.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,9559.000,,28231.000,51409.000,76454.000,102066.000,130391.000,160827.000,192000.000,224121.000,256035.000,289257.000,322560.000,354787.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-20865.000,-37051.000,-64238.000,-87000.000,-162391.000,-113158.000,-149545.000,-72231.000,-138606.000
AdditionalPaidInCapital,9583798.000,34139398.000,34337591.000,34686606.000,35016258.000,35550524.000,35894823.000,47463159.000,47779698.000,48038935.000,48567000.000,54851230.000,54981269.000,60704297.000,65868541.000,72441915.000
Assets,3602673.000,24423255.000,23020066.000,20400078.000,18054754.000,16736660.000,15916170.000,22831276.000,20952321.000,16662528.000,13218000.000,13157138.000,8233943.000,9792317.000,8896599.000,12017857.000
AssetsCurrent,3532560.000,24399294.000,22955741.000,20332768.000,17552785.000,16088857.000,15276513.000,22151534.000,20200349.000,15940189.000,12499000.000,12483800.000,7555408.000,9125441.000,8263021.000,11411832.000
AssetsNoncurrent,60275.000,10862.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3015738.000,23578445.000,4566992.000,2690251.000,5983377.000,3281984.000,3714304.000,10270810.000,11451395.000,8210938.000,4940000.000,9975690.000,7115392.000,8464635.000,7842667.000,11129932.000
CashFDICInsuredAmount,,,250000.000,,,,250000.000,,,,300000.000,,,,250000.000,
CashUninsuredAmount,,,4046451.000,,,,3704026.000,,,,4700000.000,,,,7596414.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,125000.000,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,125000.000,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
