,2011-07-03,2011-10-02,2012-01-01,2012-04-01,2012-07-01,2012-09-30,2012-12-30,2013-03-31
AccountsPayableCurrent,143856000.000,141101000.000,177333000.000,147219000.000,200718000.000,183995000.000,131078000.000,138070000.000
AccountsReceivableNetCurrent,238420000.000,232395000.000,233252000.000,203179000.000,260562000.000,249021000.000,205556000.000,193978000.000
AccruedBonusesCurrent,,,6000000.000,4400000.000,7600000.000,9700000.000,8800000.000,5100000.000
AccruedIncomeTaxesCurrent,6340000.000,23289000.000,4020000.000,6434000.000,12017000.000,26216000.000,3600000.000,6516000.000
AccruedLiabilitiesCurrent,63428000.000,64154000.000,64754000.000,61631000.000,69234000.000,72502000.000,73380000.000,75658000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,83014000.000,80669000.000,82500000.000,,90277000.000,89669000.000,93200000.000,97193000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,4000000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,68834000.000,20400000.000,4048000.000,15724000.000,-6769000.000,2040000.000,16310000.000,1469000.000
AdditionalPaidInCapitalCommonStock,627951000.000,630422000.000,652971000.000,656047000.000,654279000.000,658589000.000,661395000.000,665336000.000
AllowanceForDoubtfulAccountsReceivableCurrent,9156000.000,9063000.000,9763000.000,10291000.000,10449000.000,12597000.000,9186000.000,10996000.000
Assets,693409000.000,705387000.000,743516000.000,735546000.000,828545000.000,870074000.000,798932000.000,795104000.000
AssetsCurrent,586370000.000,597461000.000,623638000.000,612184000.000,708843000.000,746152000.000,666467000.000,664924000.000
CashAndCashEquivalentsAtCarryingValue,142715000.000,182706000.000,204881000.000,223996000.000,259169000.000,251940000.000,230524000.000,255465000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,1.330,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,300000.000,300000.000,300000.000,300000.000,300000.000,300000.000,300000000.000,300000000.000
CommonStockSharesIssued,103705.000,103846.000,121844.000,121952.000,121090.000,121392.000,121890871.000,122104943.000
