,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,171608000.000,162488000.000,158665000.000,186645000.000,164858000.000,200670000.000,208005000.000,213519000.000,272861000.000,270299000.000,223961000.000,243276000.000,303284000.000,186964000.000,214981000.000,232999000.000,210372000.000,111114000.000,173459000.000,356533000.000,298505000.000,341423000.000
AccountsReceivableGross,306144000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,310719000.000,367968000.000,366315000.000,309553000.000,309632000.000,340786000.000,348401000.000,296862000.000,306247000.000,315923000.000,293378000.000,280195000.000,275642000.000,312635000.000,370317000.000,348894000.000,282177000.000,254944000.000,244566000.000,228467000.000,226961000.000,273710000.000,231933000.000
AccountsReceivableGrossNoncurrent,,300372000.000,,,,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,186841000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,1206000.000,1171000.000,2590000.000,2017000.000,1841000.000,727000.000,1480000.000,2019000.000,575000.000,1061000.000,1551000.000,2058000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1462468000.000,1554490000.000,1640057000.000,1720620000.000,1799912000.000,1885278000.000,1965425000.000,2050571000.000,2134829000.000,2212104000.000,2297147000.000,2378962000.000,2434006000.000,2507441000.000,2570434000.000,2620945000.000,2690609000.000,2747775000.000,2792276000.000,2840601000.000,2907452000.000,2957134000.000,3049400000.000,3175305000.000,3304773000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,-219000.000,-76000.000,-427000.000,-47000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-9000.000,921000.000,,,,,,4396000.000,2458000.000,3105000.000,3125000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-2867000.000,840000.000,2307000.000,2096000.000,3625000.000,4177000.000,2382000.000,2678000.000,3078000.000,2913000.000,2528000.000,3114000.000,2350000.000,2505000.000,1953000.000,1963000.000,1743000.000,1092000.000,1927000.000,2097000.000,2022000.000,1484000.000,709000.000
AdditionalPaidInCapital,3355890000.000,3384105000.000,3395472000.000,3177471000.000,1245644000.000,1251504000.000,1257958000.000,818821000.000,822249000.000,873874000.000,881985000.000,888727000.000,902046000.000,918612000.000,928062000.000,948566000.000,957636000.000,967420000.000,976230000.000,983131000.000,991872000.000,986761000.000,989654000.000,1226915000.000,1250844000.000
AllowanceForDoubtfulAccountsReceivable,119303000.000,119580000.000,,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,120373000.000,129478000.000,143768000.000,91485000.000,96310000.000,102213000.000,104823000.000,89831000.000,90000000.000,73991000.000,62688000.000,61290000.000,69176000.000,74678000.000,79560000.000,80934000.000,77527000.000,67057000.000,56090000.000,54917000.000,49370000.000,54742000.000,45931000.000
Assets,6783167000.000,7107712000.000,7428974000.000,6899496000.000,7403067000.000,7480591000.000,7956227000.000,7276594000.000,7535926000.000,7773339000.000,8069628000.000,8377030000.000,9113221000.000,9071342000.000,9181699000.000,9062861000.000,9151680000.000,9283042000.000,9981185000.000,10522259000.000,10646560000.000,10610351000.000,10925944000.000,11953557000.000,11829528000.000
AssetsCurrent,1745317000.000,2070862000.000,2205130000.000,1726452000.000,2319938000.000,2470718000.000,2841284000.000,2202378000.000,2504504000.000,2490335000.000,2765556000.000,2968814000.000,3839184000.000,3618180000.000,3470319000.000,2782331000.000,2382852000.000,2087703000.000,2348198000.000,2505778000.000,2605493000.000,2414543000.000,2057197000.000,2990367000.000,3081410000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,130000.000,29000.000,38000.000,7000.000,24000.000,0.000,86000.000,211000.000,90000.000,24000.000,30000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,57000.000,195000.000,142000.000,379000.000,659000.000,1251000.000,414000.000,216000.000,272000.000,753000.000,688000.000
AvailableForSaleSecurities,,,,,,,,,,227617000.000,255721000.000,254388000.000,254823000.000,250673000.000,250732000.000,250313000.000,251324000.000,245609000.000,247919000.000,251553000.000,251914000.000,303291000.000,303545000.000,301460000.000,297780000.000
AvailableForSaleSecuritiesAmortizedCost,,,243119000.000,215637000.000,190079000.000,274717000.000,240685000.000,180335000.000,139809000.000,228092000.000,255781000.000,254359000.000,254732000.000,250544000.000,250659000.000,250479000.000,251428000.000,245981000.000,248554000.000,252804000.000,252242000.000,303296000.000,303727000.000,302189000.000,298438000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,93186000.000,68372000.000,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,91501000.000,67641000.000,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,243119000.000,215637000.000,190079000.000,274717000.000,240685000.000,180335000.000,139809000.000,228092000.000,255781000.000,254359000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,134718000.000,122451000.000,121707000.000,,,,,,,,,,,,,,,,,,,,
