,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-11-30,2017-02-28
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,89424.000,77031.000,51936.000,,,,,,,,48997.000,,,,
AccountsPayableCurrent,6534.000,7440.000,7637.000,61105.000,22571.000,20387.000,5361.000,9655.000,11111.000,7223.000,53986.000,60183.000,34004.000,22811.000,59487.000,33123.000,25028.000,101809.000,98415.000
AccountsPayableOtherCurrent,,,158846.000,,,,,,,,99702.000,99702.000,99702.000,114800.000,114800.000,114800.000,52323.000,67500.000,67500.000
AccountsReceivableNet,,,,78989.000,75645.000,63170.000,3667.000,8044.000,17141.000,3344.000,17422.000,9969.000,1774.000,101918.000,100080.000,98541.000,118672.000,,
AccountsReceivableNetCurrent,7046.000,7018.000,8821.000,,,,,,,,,,,,,,118672.000,42282.000,47384.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,,,,,382950.000,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,3835.000,4424.000,12607.000,0.000,,
AccruedLiabilitiesCurrent,,,,91671.000,,,,36158.000,68542.000,77479.000,,44946.000,109100.000,65844.000,10053.000,89802.000,86900.000,490441.000,146037.000
AccruedPayrollTaxesCurrent,,,,,9843.000,8562.000,9198.000,,,,,,,,,,,,
AccruedRentCurrent,,,,,,,,,,,,,,,30000.000,,,,
AccruedSalariesCurrent,,,,,,,,,,,,,,,,,,65269.000,60496.000
AccruedSalesCommissionCurrentAndNoncurrent,,,,,,,,,,99702.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,48029.000,54224.000,51411.000,55687.000,59963.000,64248.000,72987.000,80115.000,84812.000,89161.000,92634.000,94892.000,97084.000,100963.000,102159.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1670.000,1670.000,1670.000,,,,,,,,1350.000,1350.000,309.000,536.000,-20.000,-86.000,-543.000,-1337.000,-1729.000
AdditionalPaidInCapital,7193452.000,7240952.000,9089981.000,10010927.000,10010927.000,10133601.000,10320823.000,10320823.000,10320823.000,10320583.000,10587500.000,10612450.000,12016045.000,13971170.000,14549640.000,14671770.000,14671770.000,14735888.000,35305691.000
AdvanceRent,,,,,,,,,,,,,,,,20000.000,10000.000,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,503175.000,186068.000,1682282.000,1248967.000,787916.000,615833.000,1000575.000,1336866.000,1675838.000,3309766.000,2998013.000,1787650.000,1658446.000,2263824.000,1928670.000,2051308.000,2704035.000,1490607.000,4705900.000
AssetsCurrent,432945.000,117672.000,1615709.000,1175930.000,678008.000,511938.000,900925.000,1240744.000,1583244.000,3220700.000,2880775.000,1664835.000,1533331.000,2174397.000,1835079.000,1955442.000,2608987.000,1399326.000,4602531.000
AssetsNoncurrent,,,,,,,,,,,,122815.000,125115.000,89427.000,93591.000,95866.000,95048.000,91281.000,103369.000
AvailableForSaleSecurities,,,,,,,,,,,,,,1148000.000,1148000.000,,,48266.000,79588.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,,,-63263.000,-24368.000
AvailableForSaleSecuritiesCurrent,,,,,106000.000,146500.000,652021.000,983660.000,1404604.000,2686733.000,2331139.000,1321008.000,746822.000,301491.000,210940.000,122646.000,126240.000,603883.000,691383.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,291984.000,1463755.000,1466226.000,-531631.000,-431658.000,-364195.000,-1703406.000,,
CapitalizedComputerSoftwareNet,,,,64002.000,,,,,,,,,,,,,,,
Cash,,,,,373450.000,202570.000,210000.000,,,,427190.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,394705.000,82897.000,1568685.000,1065564.000,393379.000,226280.000,211442.000,213773.000,111643.000,511242.000,429199.000,245047.000,687649.000,498189.000,261995.000,487368.000,497058.000,646866.000,3680067.000
CollateralizedFinancings,,,,,,,,,425000.000,440000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.008,0.008,0.008,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000
