,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,4763.000,,,13906.000,,,,42548.000,,66979.000,79400.000,103887.000,168118.000,109378.000,124976.000,125813.000,127015.000,137176.000
AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,,,,,,,,,,35112.000,,,,,,,,,,
AdjustmentForAmortization,,,,,,917116.000,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,1244281.000,,,,,,,,,,,
AssetImpairmentCharges,,0.000,,,,,,,,,,,,,,,,,,
AssetRetirementObligationAccretionExpense,,,,11453.000,11824.000,,,,37312.000,,,,,,,109378.000,,,,137176.000
AssetRetirementObligationCashPaidToSettle,,,,,,,,,,,,,,,,1344.000,,,,
AssetRetirementObligationLiabilitiesIncurred,,,,,,,,,,,,31575.000,,,,39247.000,,,,244372.000
AssetRetirementObligationLiabilitiesSettled,,,,,,,,,,,,,,,,1344.000,,,,8929.000
AssetRetirementObligationPeriodIncreaseDecrease,,,,,,,,299660.000,,,,31575.000,,,,39247.000,,,,244372.000
AssetRetirementObligationRevisionOfEstimate,,,,211691.000,,,,0.000,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,0.030,-0.040,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,0.030,-0.040,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,687551.000,-1140099.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,,11370380.000,8629007.000,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,,4700000.000
