,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,1016000.000,985000.000,967000.000,938000.000,948000.000,1035000.000,597000.000,1112000.000,636000.000,613000.000,517000.000,25462000.000,727000.000,430000.000,622000.000,569000.000,573000.000,472000.000,488000.000,462000.000,457000.000,300000.000
AccountsPayableCurrent,262000.000,346000.000,394000.000,266000.000,215000.000,355000.000,671000.000,1082000.000,176000.000,761000.000,464000.000,1105000.000,384000.000,812000.000,744000.000,893000.000,303000.000,571000.000,1363000.000,1015000.000,1110000.000,741000.000
AccruedIncomeTaxes,,,,,,,,,,,,260000.000,,,,,,,,,,
AccruedLiabilitiesCurrent,650000.000,778000.000,608000.000,801000.000,1084000.000,1437000.000,1894000.000,1087000.000,1204000.000,1203000.000,1524000.000,1103000.000,1820000.000,1371000.000,2571000.000,2067000.000,3552000.000,3378000.000,3583000.000,3688000.000,3681000.000,3943000.000
AccruedProfessionalFeesCurrent,,,,,,,288000.000,,391000.000,371000.000,249000.000,260000.000,322000.000,286000.000,384000.000,280000.000,342000.000,452000.000,535000.000,728000.000,679000.000,715000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1923000.000,,,,2046000.000,,,,1890000.000,,,,1806000.000,,,,1693000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,950000.000,,,,921000.000,,,,1045000.000,,,,950000.000,,,,854000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,920000.000,989000.000,942000.000,1009000.000,1001000.000,914000.000,920000.000,985000.000,1015000.000,1019000.000,1044000.000,991000.000,943000.000,899000.000,945000.000,919000.000,894000.000,882000.000,852000.000,838000.000,823000.000,824000.000
AdditionalPaidInCapital,263662000.000,264041000.000,264431000.000,269440000.000,269703000.000,270015000.000,270415000.000,280570000.000,282416000.000,290344000.000,290864000.000,291229000.000,291825000.000,292439000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,293060000.000,293474000.000,294286000.000,311463000.000,312208000.000,312951000.000,313347000.000,316233000.000
Assets,24948000.000,22833000.000,20597000.000,23339000.000,21042000.000,19120000.000,16249000.000,22735000.000,20819000.000,26021000.000,22671000.000,43740000.000,40180000.000,35702000.000,32367000.000,27460000.000,23950000.000,36165000.000,31619000.000,24933000.000,19746000.000,17505000.000
AssetsCurrent,19853000.000,17895000.000,15959000.000,18900000.000,16810000.000,15205000.000,12464000.000,19112000.000,17232000.000,22462000.000,19342000.000,40685000.000,37348000.000,33077000.000,29838000.000,25163000.000,21862000.000,34278000.000,29963000.000,23503000.000,18535000.000,16470000.000
AssetsFairValueDisclosure,,,14238000.000,16445000.000,15156000.000,13171000.000,9704000.000,,,,,,,,,,,,,,,
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,0.000,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,26892000.000,25856000.000,25249000.000,21519000.000,17952000.000,30014000.000,27535000.000,21834000.000,16162000.000,13484000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,4000.000,6000.000,,,,9000.000,0.000,2000.000,1000.000,1000.000,0.000
AvailableForSaleSecuritiesAmortizedCost,,,9954000.000,9258000.000,6316000.000,5704000.000,3375000.000,1909000.000,502000.000,2714000.000,2945000.000,2928000.000,5941000.000,,,,9890000.000,8407000.000,13681000.000,8239000.000,5848000.000,2499000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,5935000.000,,,,9881000.000,8407000.000,13679000.000,8238000.000,5847000.000,2499000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,9946000.000,9258000.000,6311000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,-8000.000,,-5000.000,-5000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,8408000.000,6375000.000,4625000.000,8388000.000,9409000.000,7998000.000,6899000.000,14546000.000,15219000.000,18555000.000,15334000.000,11384000.000,29751000.000,23007000.000,19121000.000,14088000.000,11210000.000,24867000.000,15313000.000,14308000.000,11685000.000,12871000.000
CashEquivalentsAtCarryingValue,,,,,,,,13809000.000,10722000.000,14509000.000,14260000.000,10800000.000,20957000.000,17205000.000,15835000.000,11602000.000,8071000.000,21607000.000,13856000.000,13596000.000,10315000.000,10985000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
