,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,61555000.000,64120000.000,78941000.000,59996000.000,71959000.000,67098000.000,62690000.000,40498000.000,64292000.000,58929000.000,60037000.000,51603000.000,58845000.000,63478000.000,72245000.000,56954000.000,59391000.000,58210000.000,67419000.000,60128000.000,61982000.000,59098000.000,75433000.000,71465000.000
AccruedEmployeeBenefitsCurrent,9377000.000,8920000.000,10345000.000,9040000.000,10792000.000,8730000.000,8129000.000,10142000.000,8951000.000,12080000.000,9548000.000,10385000.000,9658000.000,13481000.000,14996000.000,10549000.000,10023000.000,13491000.000,13097000.000,11056000.000,8204000.000,10733000.000,8921000.000,10437000.000
AccruedIncomeTaxesCurrent,,,,,,,,1500000.000,,,,3724000.000,1500000.000,,,2120000.000,310000.000,,,1231000.000,,,,976000.000
AccruedLiabilitiesCurrent,17802000.000,16206000.000,15729000.000,15588000.000,17151000.000,16961000.000,14435000.000,16183000.000,16041000.000,17408000.000,14651000.000,15825000.000,16228000.000,17366000.000,14176000.000,15195000.000,15274000.000,16246000.000,14603000.000,13260000.000,14622000.000,14985000.000,15584000.000,17093000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,107511000.000,112314000.000,,125010000.000,131048000.000,136997000.000,142770000.000,147705000.000,153147000.000,156635000.000,161868000.000,167005000.000,172112000.000,176833000.000,181475000.000,186283000.000,190540000.000,194998000.000,199284000.000,,207494.000,209431.000,212742000.000,216622.000
AdditionalPaidInCapitalCommonStock,78797000.000,79356000.000,78588000.000,78354000.000,79028000.000,79736000.000,80380000.000,80445000.000,81212000.000,82048000.000,82815000.000,83001000.000,83852000.000,84671000.000,85598000.000,85843000.000,86726000.000,87635000.000,88540000.000,88243000.000,88873000.000,89475000.000,90036000.000,89464000.000
Assets,309841000.000,308069000.000,314777000.000,305090000.000,312734000.000,302489000.000,292145000.000,281638000.000,297405000.000,295869000.000,291308000.000,297922000.000,301052000.000,307952000.000,318373000.000,313921000.000,316049000.000,312929000.000,314508000.000,313479000.000,313439000.000,313282000.000,332514000.000,340431000.000
AssetsCurrent,191070000.000,189632000.000,203375000.000,198358000.000,212659000.000,209067000.000,210792000.000,206092000.000,217537000.000,207888000.000,207759000.000,218383000.000,223341000.000,227153000.000,241357000.000,241632000.000,224450000.000,223409000.000,227128000.000,230113000.000,226078000.000,220410000.000,237312000.000,245612000.000
AssetsHeldForSaleCurrent,1415000.000,1415000.000,1415000.000,1415000.000,1415000.000,1415000.000,1415000.000,1415000.000,1415000.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,49496000.000,33225000.000,41986000.000,63964000.000,51730000.000,36195000.000,37263000.000,64065000.000,61242000.000,47585000.000,58928000.000,81433000.000,70707000.000,65991000.000,74514000.000,86808000.000,54380000.000,41585000.000,39116000.000,53032000.000,39606000.000,36956000.000,49253000.000,73037000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
