,2011-08-31,2011-11-30,2012-05-31,2012-08-31,2012-11-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-121444.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.020,-0.010,-0.040,-0.030
GeneralAndAdministrativeExpense,35822.000,168913.000,140001.000,112732.000,85610.000
IncreaseDecreaseInAccruedLiabilities,,,-1424.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-19981.000,,
InvestmentIncomeInterest,242.000,2022.000,1979.000,2023.000,2022.000
NetCashProvidedByUsedInFinancingActivities,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,
NetCashProvidedByUsedInInvestingActivities,,,-1979.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1979.000,,
NetCashProvidedByUsedInOperatingActivities,,,-119465.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-119465.000,,
NetIncomeLoss,-35580.000,-166891.000,-138022.000,-110709.000,-83588.000
OperatingIncomeLoss,-35822.000,-168913.000,-140001.000,-112732.000,-85610.000
PaymentsOfStockIssuanceCosts,,,0.000,,
ProceedsFromIssuanceInitialPublicOffering,,,0.000,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,
ProceedsFromIssuanceOfWarrants,,,0.000,,
ProceedsFromRelatedPartyDebt,,,0.000,,
RepaymentsOfRelatedPartyDebt,,,0.000,,
Revenues,0.000,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000
StockRedeemedOrCalledDuringPeriodShares,,,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,2727243.000,2738347.000
