,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-10611.000,,,,2651.000
DerivativeGainLossOnDerivativeNet,,,,-8627.000,,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000,-0.000,-0.010,-0.000
EffectiveIncomeTaxRateContinuingOperations,,0.500,,,,
FeesAndCommissionsTransferAgent,,-3195.000,-1700.000,,,
GeneralAndAdministrativeExpense,25.000,3382.000,23610.000,18878.000,105977.000,45207.000
IncreaseDecreaseInAccountsPayable,,102.000,,,,-13342.000
IncreaseDecreaseInDeposits,,-6600.000,,,,
IncreaseDecreaseInPrepaidExpense,,-1500.000,,,,2300.000
LeaseAndRentalExpense,,1704.000,6600.000,6600.000,,
LicenseCosts,,,,626.000,,
NetCashProvidedByUsedInFinancingActivities,,20000.000,,,,80000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,20000.000,,,,80000.000
NetCashProvidedByUsedInOperatingActivities,,-30611.000,,,,-77349.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-30611.000,,,,-77349.000
NetIncomeLoss,-14591.000,-25613.000,-43485.000,-75367.000,-68099.000,-61707.000
OperatingExpenses,17091.000,25613.000,45285.000,75367.000,68099.000,61707.000
ProceedsFromRelatedPartyDebt,,20000.000,,,,80000.000
ProfessionalFees,17066.000,17332.000,13375.000,17805.000,14005.000,16500.000
SalesRevenueGoodsNet,2500.000,,1800.000,,,
TechnologyServicesCosts,,,,22831.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,25426500.000,25426500.000,25426500.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,25426500.000,,25526500.000
