,2014-06-30,2014-09-30,2015-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-47705.000
DeferredFederalIncomeTaxExpenseBenefit,,,4372.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,0.340
FloorBrokerageExchangeAndClearanceFees,,,3333.000
IncomeLossFromContinuingOperations,-8281.000,-9417.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-4372.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,1500.000
IncreaseDecreaseInPrepaidExpense,,,9167.000
NetCashProvidedByUsedInFinancingActivities,,,-27179.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-27179.000
NetCashProvidedByUsedInOperatingActivities,,,-20526.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-20526.000
NetIncomeLoss,-8281.000,-9417.000,-12859.000
OperatingExpenses,8281.000,9417.000,12859.000
OperatingIncomeLoss,,,-12859.000
OtherGeneralExpense,232.000,938.000,125.000
ProfessionalFees,8049.000,8250.000,6480.000
RepaymentsOfRelatedPartyDebt,,,27179.000
SuppliesExpense,,229.000,1721.000
TaxesOther,,,1200.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,30000000.000,43695652.000,39050000.000
