,2017-03-31
AmortizationOfFinancingCosts,56000.000
AmortizationOfIntangibleAssets,637000.000
BasicEarningsPerShareProForma,0.020
CashAndCashEquivalentsPeriodIncreaseDecrease,-563000.000
CostOfGoodsSold,23650000.000
Depreciation,584000.000
DilutedEarningsPerShareProForma,0.020
EarningsPerShareBasic,0.030
EarningsPerShareDiluted,0.030
EffectiveIncomeTaxRateContinuingOperations,0.360
GainLossOnDispositionOfAssets,-38000.000
GrossProfit,4360000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,232000.000
IncreaseDecreaseInAccountsPayable,-430000.000
IncreaseDecreaseInAccountsReceivable,1394000.000
IncreaseDecreaseInAccruedLiabilities,-1316000.000
IncreaseDecreaseInDueFromAffiliatesCurrent,-291000.000
IncreaseDecreaseInInventories,-2348000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,420000.000
IncreaseDecreaseInPrepaidExpense,381000.000
IncreaseDecreaseInRestrictedCash,-536000.000
InterestExpense,878000.000
InterestPaid,681000.000
NetCashProvidedByUsedInFinancingActivities,-2193000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2193000.000
NetCashProvidedByUsedInInvestingActivities,498000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,498000.000
NetCashProvidedByUsedInOperatingActivities,1132000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1132000.000
NetIncomeLoss,232000.000
NonoperatingIncomeExpense,-878000.000
OperatingIncomeLoss,1110000.000
PaymentsOfDebtIssuanceCosts,9000.000
PaymentsToAcquirePropertyPlantAndEquipment,38000.000
ProceedsFromRepaymentsOfLinesOfCredit,-1646000.000
ProvisionForDoubtfulAccounts,1000.000
RepaymentsOfDebt,538000.000
ResearchAndDevelopmentExpense,537000.000
RevenueFromRelatedParties,122000.000
Revenues,28010000.000
SalesRevenueNet,28010000.000
SellingGeneralAndAdministrativeExpense,2713000.000
ShareBasedCompensation,46000.000
WeightedAverageNumberOfDilutedSharesOutstanding,8000000.000
WeightedAverageNumberOfSharesOutstandingBasic,8000000.000
