,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,322000.000,,,,64000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,396000.000,,,,948000.000,,,,2398000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,52000.000,,,,
AmortizationOfFinancingCostsAndDiscounts,3074000.000,,,,1274000.000,,,,1233000.000
AssetImpairmentCharges,,,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-11375000.000,,,,-9762000.000,,,,-24243000.000
CommonStockDividendsPerShareDeclared,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
ComprehensiveIncomeNetOfTax,,,,,,14788000.000,6028000.000,,-1475000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-20852000.000,-16331000.000,-55797000.000,83384000.000,1539000.000,,,,
CostOfMerchandiseSalesBuyingAndOccupancyCosts,294274000.000,302863000.000,361530000.000,412217000.000,287767000.000,307865000.000,356662000.000,398093000.000,298719000.000
CostsAndExpenses,438101000.000,449453000.000,523927000.000,610833000.000,438184000.000,460933000.000,520032000.000,590158000.000,462328000.000
CostsOfFranchisedOutlets,3459000.000,3530000.000,3608000.000,3797000.000,3563000.000,3574000.000,3370000.000,4706000.000,3317000.000
DeferredIncomeTaxExpenseBenefit,258000.000,,,,-433000.000,,,,873000.000
DepreciationDepletionAndAmortization,20151000.000,,,,20889000.000,,,,20701000.000
EarningsPerShareBasic,-0.090,-0.200,-0.370,0.750,0.000,0.190,0.090,0.700,-0.040
EarningsPerShareDiluted,-0.090,-0.200,-0.370,0.750,0.000,0.190,0.080,0.710,-0.040
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-1134000.000,,,,410000.000,,,,872000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,52000.000,,,,0.000
FranchiseRevenue,3910000.000,4314000.000,4027000.000,7160000.000,3454000.000,3987000.000,3568000.000,5996000.000,3036000.000
GainLossOnSaleOfPropertyPlantEquipment,2660000.000,,,,-17000.000,,,,3000.000
GeneralAndAdministrativeExpense,37652000.000,36417000.000,35979000.000,41049000.000,38926000.000,37930000.000,38972000.000,37091000.000,48137000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-13054000.000,-36140000.000,-77204000.000,144266000.000,-118000.000,35923000.000,15399000.000,135510000.000,-7183000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,91000.000,,,,-147000.000,,,,-716000.000
IncomeTaxExpenseBenefit,-4529000.000,-13090000.000,-32715000.000,57743000.000,276000.000,13408000.000,5219000.000,50334000.000,-2500000.000
IncomeTaxesPaid,32471000.000,,,,9368000.000,,,,6749000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-123122000.000,,,,-45233000.000,,,,-75302000.000
IncreaseDecreaseInAccountsReceivable,-13811000.000,,,,-17628000.000,,,,-20225000.000
IncreaseDecreaseInInventories,-4280000.000,,,,6848000.000,,,,-13151000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,780000.000,,,,2794000.000,,,,-565000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,0.000,1026639000.000,0.000,1000477.000,1065546.000,-1078193.000,0.000
InterestExpense,38479000.000,33397000.000,29554000.000,21931000.000,22652000.000,22781000.000,22424000.000,21523000.000,20692000.000
InterestPaid,58791000.000,,,,26731000.000,,,,25232000.000
NetCashProvidedByUsedInFinancingActivities,101837000.000,,,,50719000.000,,,,68008000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,101837000.000,,,,50719000.000,,,,68008000.000
NetCashProvidedByUsedInInvestingActivities,-20957000.000,,,,-48235000.000,,,,-73590000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20957000.000,,,,-48235000.000,,,,-73590000.000
NetCashProvidedByUsedInOperatingActivities,-91121000.000,,,,-12656000.000,,,,-19533000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-91121000.000,,,,-12656000.000,,,,-19533000.000
NetIncomeLoss,-8525000.000,-23050000.000,-44489000.000,86523000.000,-394000.000,22515000.000,10180000.000,85176000.000,-4683000.000
OperatingIncomeLoss,24004000.000,46067000.000,31480000.000,170668000.000,19556000.000,58480000.000,36918000.000,159130000.000,14671000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,-12161000.000,6806000.000,-11291000.000,-3111000.000,2136000.000,-7582000.000,-4007000.000,-9237000.000,3532000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,1032000.000,,,,-717000.000,,,,-611000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-13359000.000,,,,2650000.000,,,,3819000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-12327000.000,6719000.000,-11308000.000,-3139000.000,1933000.000,-7727000.000,-4152000.000,-9503000.000,3208000.000
OtherNonoperatingIncomeExpense,1421000.000,-48810000.000,-79130000.000,-4471000.000,2978000.000,224000.000,905000.000,-2097000.000,-1162000.000
PaymentsOfDebtIssuanceCosts,0.000,,,,44000.000,,,,0.000
