,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsReceivableNetCurrent,26704000.000,29523000.000,27585000.000,26192000.000,31751000.000,37480000.000,36687000.000,35062000.000,39217000.000,42730000.000,48908000.000,56299000.000,68886000.000,81740000.000,75326000.000,85199000.000,96863000.000,104365000.000,63163000.000
AccruedEmployeeBenefitsCurrent,,,,,,,,,,3758000.000,1967000.000,3487000.000,5005000.000,5983000.000,4640000.000,4456000.000,3927000.000,4009000.000,3649000.000
AccruedIncomeTaxesCurrent,188000.000,564000.000,1748000.000,813000.000,729000.000,1074000.000,1988000.000,227000.000,,167000.000,418000.000,,,779000.000,1591000.000,,,,
AccruedLiabilitiesCurrent,3195000.000,4015000.000,3769000.000,3966000.000,3662000.000,5011000.000,4346000.000,4919000.000,7084000.000,4016000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,4873000.000,5146000.000,5491000.000,5709000.000,6083000.000,6364000.000,6646000.000,6917000.000,7302000.000,7810000.000,8405000.000,9117000.000,9950000.000,10949000.000,12075000.000,11941000.000
AdditionalPaidInCapitalCommonStock,10164000.000,10154000.000,10154000.000,10210000.000,10651000.000,10862000.000,14323000.000,17055000.000,54456000.000,57308000.000,60378000.000,68837000.000,74201000.000,73959000.000,74264000.000,74678000.000,74919000.000,75179000.000,75500000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,70000.000,,,,80000.000,,,,652000.000,,,,937000.000,
Assets,65318000.000,71083000.000,79215000.000,86702000.000,88493000.000,90765000.000,91473000.000,100359000.000,115520000.000,126619000.000,143425000.000,217199000.000,236096000.000,262637000.000,286828000.000,331673000.000,330072000.000,359936000.000,298960000.000
AssetsCurrent,61182000.000,66021000.000,73501000.000,79671000.000,80102000.000,82077000.000,82272000.000,89141000.000,102479000.000,110006000.000,125582000.000,149096000.000,166593000.000,191003000.000,211688000.000,223734000.000,221391000.000,252675000.000,194889000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,1343000.000
BuildingsAndImprovementsGross,,,,1952000.000,3633000.000,3882000.000,3873000.000,3893000.000,3935000.000,4125000.000,4016000.000,4965000.000,4990000.000,5015000.000,5627000.000,5724000.000,7652000.000,8189000.000,6036000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,811000.000,811000.000,,,,,,
BusinessCombinationAcquiredReceivablesEstimatedUncollectible,,,,,,,,,,,,,,343000.000,,,,,
BusinessCombinationAcquiredReceivablesGrossContractualAmount,,,,,,,,,,,,,,4332000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,23500000.000,23500000.000,,,,,,
Cash,0.000,0.000,156000.000,577000.000,655000.000,543000.000,295000.000,1435000.000,8332000.000,6306000.000,3649000.000,5706000.000,7602000.000,6561000.000,10235000.000,6122000.000,12253000.000,8445000.000,1495000.000
CashUninsuredAmount,,,,,,0.000,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,13.000,13.000,13.000,13.000,
ClassOfWarrantOrRightOutstanding,,,,3360000.000,,,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,830925.000,,108725.000,,,,,,,,,,,
CommonStockOtherSharesOutstanding,,,,,9078287.000,9078287.000,,,,10521887.000,,,,10731284.000,,,,,
