,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndNotesReceivableNet,55745000.000,61626000.000,61053000.000,69616000.000,72256000.000,95558000.000,88771000.000,91603000.000,87689000.000,83207000.000,89390000.000,99967000.000,96560000.000,92767000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,194014000.000,345049000.000,329597000.000,348671000.000,365604000.000,360959000.000,361252000.000,340621000.000,309178000.000,287969000.000,268673000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-340000.000,3540000.000,-2928000.000,1716000.000,-9604000.000,-14295000.000,-11354000.000,4916000.000,6888000.000,5157000.000
AdditionalPaidInCapital,,,,,1215096000.000,1218876000.000,1222244000.000,1225926000.000,1224968000.000,1234277000.000,1236024000.000,1232638000.000,1234860000.000,1238070000.000
AdditionalPaidInCapitalCommonStock,,719833000.000,722140000.000,720921000.000,,,,,,,,,,
Assets,2982169000.000,3487314000.000,3498930000.000,3528003000.000,7029864000.000,5626198000.000,5601912000.000,5479484000.000,5364794000.000,5216866000.000,5180563000.000,5107466000.000,5017039000.000,4618800000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,18390000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,4107000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeYearFive,,,,3079000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeYearFour,,,,3079000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeYearThree,,,,3081000.000,,,,,,,,,,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,4072000.000,,,,,,,,,,
BelowMarketLeaseGross,,,,35808000.000,,,,,,,,,,
BelowMarketLeaseNet,,,,35808000.000,,,,86584000.000,,,,69886000.000,,
BridgeLoan,,,,1190000000.000,941570000.000,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,1032000.000,1032000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,39866000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,248361000.000,279035000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,206473000.000,218064000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,26584000.000,1858000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,67870000.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,29300000.000,93646000.000,120808000.000,108768000.000,255616000.000,120790000.000,121327000.000,116253000.000,91259000.000,63445000.000,57791000.000,59353000.000,94531000.000,76759000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,,,,,,,0.000,0.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,33030944.000,34855854.000,34844447.000,34855854.000,34807051.000,35129921.000,35129921.000,35127735.000,35127735.000,35127735.000,34811858.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,,,,,,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,300000000.000,300000000.000,300000000.000,300000000.000,,,,,,300000000.000,300000000.000,300000000.000,350000000.000
CommonStockSharesIssued,,155162657.000,155162597.000,155162597.000,185204391.000,,,,,,185425662.000,185427411.000,185428977.000,185764506.000
CommonStockSharesOutstanding,,155162657.000,155162597.000,155162597.000,185204391.000,,,,,,185425662.000,185427411.000,185428977.000,185764506.000
CommonStockValue,,16000.000,16000.000,16000.000,19000.000,,,,,,19000.000,19000.000,19000.000,19000.000
DebtInstrumentCarryingAmount,,,,2345266000.000,,,,3650853000.000,,,,3508429000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,-3598000.000,,,,60000.000,,,,47000.000,,
DeferredCostsAndOtherAssets,101172000.000,113740000.000,170809000.000,170883000.000,479629000.000,323016000.000,317324000.000,323107000.000,311424000.000,288622000.000,293968000.000,266556000.000,251507000.000,216519000.000
DeferredCostsLeasingAccumulatedAmortization,,,,,,,,,,,,62371000.000,,
DeferredCostsLeasingGross,,,,,,,,,,,,149208000.000,,
DeferredFinanceCostsNet,,,,3700000.000,,,,,,,,14639000.000,,
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,,,0.000,,,,,,
DeferredTaxAssetsNet,,,,0.000,,,,,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,1079000.000,184000.000,4600000.000,638000.000,15993000.000,22224000.000,16633000.000,189000.000,0.000,0.000
DevelopmentInProcess,,,,41440000.000,,,,80178000.000,,,,49214000.000,,
DividendsPayableCurrentAndNoncurrent,,,,,5750000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000
EquityMethodInvestments,5130000.000,5175000.000,5242000.000,,15949000.000,478489000.000,494181000.000,488071000.000,474259000.000,468798000.000,459966000.000,458892000.000,442257000.000,458203000.000
FinancingReceivableAllowanceForCreditLosses,,,,,,,,2446000.000,,,,8578000.000,,
FixturesAndEquipmentGross,,,,65199000.000,,,,,,,,,,
FurnitureAndFixturesGross,,,,,,,,81403000.000,,,,89241000.000,,
InterestRateCashFlowHedgeAssetAtFairValue,,,,,,3856000.000,,,,,,,,
InterestRateCashFlowHedgeLiabilityAtFairValue,,,,,998000.000,207000.000,4049000.000,1506000.000,-14273000.000,20396000.000,15171000.000,5752000.000,8223000.000,6236000.000
InvestmentBuildingAndBuildingImprovements,,,,4461873000.000,,,,5569268000.000,,,,5299427000.000,,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,,0.000,,,,,,,,,,
Land,,,,765593000.000,,,,1005529000.000,,,,905960000.000,,
Liabilities,1447577000.000,2514400000.000,2533126000.000,2569962000.000,5360962000.000,3998156000.000,4027777000.000,4065979000.000,4009422000.000,3890009000.000,3902587000.000,3833995000.000,3791015000.000,3287609000.000
LiabilitiesAndStockholdersEquity,2982169000.000,3487314000.000,3498930000.000,3528003000.000,7029864000.000,5626198000.000,5601912000.000,5479484000.000,5364794000.000,5216866000.000,5180563000.000,5107466000.000,5017039000.000,4618800000.000
