,2011-12-31,2012-12-31,2013-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,1935000.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,4710000.000
AdvertisingExpense,,,52000.000
AmortizationOfDebtDiscountPremium,26000.000,,
AmortizationOfFinancingCostsAndDiscounts,,290000.000,1958000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,25000.000,7000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,548000.000,-473000.000,-76000.000
ComprehensiveIncomeNetOfTax,-3404000.000,-4821000.000,-7264000.000
CostOfGoodsAndServicesSold,1488000.000,1846000.000,1571000.000
CostOfGoodsAndServicesSoldOverhead,441000.000,700000.000,853000.000
CostOfGoodsSold,3326000.000,3975000.000,4159000.000
CostOfGoodsSoldDepreciationAndAmortization,1397000.000,1429000.000,1735000.000
CurrentFederalTaxExpenseBenefit,,,2468000.000
DebtConversionConvertedInstrumentAmount1,,535000.000,1528000.000
Depreciation,,1643000.000,1935000.000
DepreciationAndAmortization,1698000.000,1643000.000,
DepreciationDepletionAndAmortization,,1643000.000,
DerivativeGainOnDerivative,33000.000,335000.000,715000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,33000.000,335000.000,
DerivativeInstrumentsGainRecognizedInIncome,,10850.000,
DividendsCommonStock,-133000.000,,
EarningsPerShareBasic,,-1.390,
EarningsPerShareBasicAndDiluted,-2.470,,-207.540
EarningsPerShareDiluted,,-1.390,
EffectiveIncomeTaxRateContinuingOperations,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.340,-0.340
ExtinguishmentOfDebtGainLossIncomeTax,,37763.000,
GainLossOnNonRecourseDebt,,287179.000,
GainLossOnSaleOfOtherAssets,1183000.000,,67000.000
GainsLossesOnSalesOfAssets,1183000.000,,67000.000
GrossProfit,1994000.000,3353000.000,2997000.000
IncomeLossFromContinuingOperations,-3301000.000,-4793000.000,
IncomeLossFromContinuingOperationsPerBasicShare,-2.410,-1.380,
IncomeLossFromContinuingOperationsPerDilutedShare,,-1.380,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-78000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.060,,
IncomeTaxExpenseBenefit,,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-2468000.000
IncomeTaxesPaid,,,0.000
