,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,3024737.000,5212917.000,2859758.000,
AmortizationOfAboveAndBelowMarketLeases,,123889.000,332765.000,300580.000
AmortizationOfFinancingCosts,209915.000,358437.000,239192.000,200111.000
AssetImpairmentCharges,,,,1768555.000
AssetManagementCosts,168180.000,679802.000,1206116.000,
AssetManagementFees,,600000.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,-2243137.000,,
BusinessAcquisitionsProFormaRevenue,,13203572.000,,
BusinessCombinationAcquisitionRelatedCosts,,3206690.000,58298.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,108500.000,
BusinessCombinationIntegrationRelatedCosts,1598828.000,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,-3100000.000,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,1500000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-1703561.000,-3391994.000,8245059.000,-3565646.000
CommonStockDividendsPerShareDeclared,,0.002,0.002,0.002
ComprehensiveIncomeNetOfTax,,-6081276.000,-1996155.000,-5729595.000
CostOfOtherPropertyOperatingExpense,913849.000,2675793.000,2913256.000,2793715.000
CostsAndExpenses,,12087746.000,11825507.000,11783990.000
CurrentForeignTaxExpenseBenefit,,17815.000,40381.000,
CurrentIncomeTaxExpenseBenefit,,60819.000,91839.000,
CurrentStateAndLocalTaxExpenseBenefit,,43004.000,51458.000,
DeferredForeignIncomeTaxExpenseBenefit,,-285994.000,-31880.000,
DeferredIncomeTaxExpenseBenefit,,-285994.000,-31880.000,
DeferredIncomeTaxesAndTaxCredits,,-282444.000,-41521.000,306572.000
DepreciationAndAmortization,1089135.000,4464681.000,7015582.000,6214317.000
DepreciationDepletionAndAmortization,,,,6583839.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,106073.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,375385.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,369522.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,489524.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,930685.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,595597.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,2410671.000
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsDeclared,,,5200000.000,5400000.000
