,2014-12-31,2015-12-31
AccretionOfDiscount,44998.000,231102.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,53198.000,
AmortizationOfDebtDiscountPremium,67000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-32459.000,16147.000
CostOfGoodsSold,10264686.000,5863387.000
CurrentFederalTaxExpenseBenefit,0.000,
CurrentIncomeTaxExpenseBenefit,0.000,
CurrentStateAndLocalTaxExpenseBenefit,0.000,
DebtConversionConvertedInstrumentAmount1,,581411.000
DebtInstrumentConvertibleBeneficialConversionFeature,0.000,
DeferredFederalIncomeTaxExpenseBenefit,200413.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,24475.000,
DepreciationDepletionAndAmortization,174060.000,221828.000
DerivativeGainLossOnDerivativeNet,-162186.000,16672.000
EarningsPerShareBasic,-0.010,-0.020
EarningsPerShareDiluted,-0.003,-0.003
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.150
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,0.000,0.000
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.000,0.000
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.340
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.060,0.060
GainLossOnDispositionOfAssets1,,43334.000
GainLossOnSaleOfDerivatives,-162186.000,20289.000
GrossProfit,2414654.000,1419596.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-690355.000,-3349118.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxesPaid,0.000,0.000
IncreaseDecreaseInAccountsPayable,246576.000,-69643.000
IncreaseDecreaseInAccountsReceivable,342299.000,-369955.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-6000.000,-224888.000
IncreaseDecreaseInInventories,872575.000,-2014775.000
IncreaseDecreaseInOtherOperatingAssets,261922.000,-256636.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,138133293.000,837750000.000
InterestExpense,-657238.000,641246.000
InterestPaid,567252.000,120662.000
NetCashProvidedByUsedInFinancingActivities,1810625.000,645795.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1810625.000,645795.000
NetCashProvidedByUsedInInvestingActivities,-297753.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-297753.000,0.000
NetCashProvidedByUsedInOperatingActivities,-1545331.000,-629648.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1545331.000,-629648.000
NetIncomeLoss,-690355.000,-3349118.000
NonoperatingIncomeExpense,-1051833.000,-614071.000
OperatingExpenses,2053176.000,4154643.000
OperatingIncomeLoss,361478.000,-2735047.000
OtherNonoperatingIncomeExpense,-232409.000,10503.000
PaymentsForRent,15000.000,15000.000
PaymentsToAcquirePropertyPlantAndEquipment,297753.000,0.000
ProceedsFromBankDebt,3765731.000,528666.000
ProceedsFromRelatedPartyDebt,,162557.000
RepaymentsOfLongTermCapitalLeaseObligations,32122.000,36279.000
RepaymentsOfNotesPayable,1982984.000,24149.000
SalesRevenueGoodsNet,12679340.000,7282983.000
StockIssued1,,298729.000
WeightedAverageNumberOfDilutedSharesOutstanding,205023728.000,1001613978.000
WeightedAverageNumberOfSharesOutstandingBasic,66890435.000,163863978.000
