,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31
EarningsPerShareBasicAndDiluted,-0.030,-0.020,,,
GeneralAndAdministrativeExpense,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-1589.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3444.000,,,,
IncomeTaxExpenseBenefit,0.000,,,,
IncomeTaxesPaid,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,0.000,,
OperatingExpenses,,1589.000,,,
OtherCostAndExpenseOperating,0.000,,,,
ProfessionalFees,3444.000,1589.000,,,
ProfitLoss,,-1589.000,,,
Revenues,0.000,,,,
SalesRevenueNet,0.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,100000.000,100000.000,100000.000,100000.000
