,2013-09-30,2014-03-31,2014-06-30,2015-09-30
AmortizationOfFinancingCosts,,7148.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,10173.000,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,-9043.000,,
CostOfRevenue,,,,31145.000
DebtInstrumentConvertibleBeneficialConversionFeature,,107640.000,,
DerivativeGainLossOnDerivativeNet,,,-32069.000,487878.000
EarningsPerShareBasic,-0.000,,,
EarningsPerShareBasicAndDiluted,,-0.000,-0.000,-0.520
EffectiveIncomeTaxRateContinuingOperations,,0.340,0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.380,38.000,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,-34.000,-34.000,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-4.000,-4.000,
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.000,0.000,
GainsLossesOnExtinguishmentOfDebt,,117509.000,,35498.000
GeneralAndAdministrativeExpense,11834.000,30572.000,28704.000,124068.000
GrossProfit,,,,-130295.000
IncreaseDecreaseInAccruedInterestReceivableNet,,4125.000,,
IncreaseDecreaseInAccruedLiabilities,,2000.000,,
IncreaseDecreaseInAccruedSalaries,,3750.000,3750.000,
IncreaseDecreaseInDeposits,,4995.000,,
IncreaseDecreaseInDerivativeLiabilities,,300000.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,3750.000,,,
IncreaseDecreaseInPrepaidExpense,,-10000.000,,
InterestAndDebtExpense,11186.000,,,
InterestExpense,7061.000,279531.000,51906.000,2320202.000
InterestExpenseDebt,,268258.000,,
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPManagingMemberOrGeneralPartnerOwnershipInterest,,0.330,,
NetCashProvidedByUsedInContinuingOperations,,-29827.000,,
NetCashProvidedByUsedInFinancingActivities,,40000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,40000.000,,
NetIncomeLoss,-23020.000,-418569.000,-112679.000,-2051189.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-2296189.000
NonoperatingIncomeExpense,,,,-1796826.000
OperatingExpenses,11834.000,30572.000,28704.000,124068.000
OperatingIncomeLoss,,,,-254363.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,-1618.000
OtherComprehensiveIncomeLossNetOfTax,,,,-2297807.000
OtherExpenses,,387997.000,83975.000,
PreferredStockDividendsIncomeStatementImpact,,,,245000.000
ProceedsFromNotesPayable,,40000.000,,
Revenues,,,,-99150.000
SalariesWagesAndOfficersCompensation,,1250.000,,
SaleLeasebackTransactionImputedInterestRate,,0.080,,
SalesRevenueNet,,,,-99150.000
WeightedAverageBasicSharesOutstandingProForma,2335233149.000,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2438603936.000,2565233149.000,4432817.000
