,2016-06-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,117090.000,
AmortizationOfIntangibleAssets,25168.000,34548.000,34548.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-61945.000,-53996.000,23160.000
DebtConversionConvertedInstrumentAmount1,,72500.000,
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000
GeneralAndAdministrativeExpense,977134.000,532599.000,670537.000
IncreaseDecreaseInAccountsPayable,-43897.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-155435.000,96100.000
IncreaseDecreaseInPrepaidExpense,67500.000,-22500.000,-48750.000
IssuanceOfStockAndWarrantsForServicesOrClaims,92400.000,112400.000,17300.000
LegalFees,59722.000,89619.000,282941.000
NetCashProvidedByUsedInFinancingActivities,510974.000,347500.000,497000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,510974.000,347500.000,497000.000
NetCashProvidedByUsedInOperatingActivities,-572919.000,-401496.000,-473840.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-572919.000,-401496.000,-473840.000
NetIncomeLoss,-977134.000,-532599.000,-670537.000
NoninterestExpenseDirectorsFees,8571.000,53100.000,53100.000
OtherGeneralAndAdministrativeExpense,42024.000,67362.000,134754.000
ProceedsFromConvertibleDebt,241974.000,72500.000,
ProceedsFromIssuanceOfCommonStock,269000.000,,
ProceedsFromIssuanceOfPrivatePlacement,,275000.000,497000.000
ProfessionalFees,256630.000,80880.000,125194.000
ShareBasedCompensation,398044.000,117090.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,3450000.000,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.060,
StockIssuedDuringPeriodValueNewIssues,,275000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1050830868.000,1064989925.000,1082812451.000
