,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,546085.000,694172.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,131538.000,,,,129574.000,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,132221.000,128805.000,127865.000,,
AccountsPayableAndOtherAccruedLiabilities,,,,,,8918.000,,,,,,,,,,,,
AccountsPayableCurrent,1013674.000,1344866.000,1201015.000,1510084.000,727685.000,704483.000,776700.000,671652.000,660581.000,625937.000,105943.000,106938.000,,,,,,
AccountsPayableOtherCurrent,,,,203603.000,140543.000,144352.000,,,137837.000,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,1143421.000,2532794.000,2226303.000,2395520.000,2220314.000,1083200.000,1114214.000,1688003.000,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,1535831.000,1595609.000,1400008.000,,
AccountsReceivableGross,,,,,,546085.000,694172.000,755384.000,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,793490.000,,,,363622.000,343360.000,,,,,,,,
AccountsReceivableNet,,,,,,,,755384.000,,,,,,,,,,
AccountsReceivableNetCurrent,225744.000,214744.000,601013.000,261505.000,793490.000,546085.000,694172.000,755384.000,363622.000,343360.000,,,,,,,,591082.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,,,,39269.000,79489.000,702284.000,,
AccruedIncomeTaxes,,,,,,,,,717.000,,,,570425.000,589680.000,556943.000,552881.000,,
AccruedLiabilitiesCurrent,60043.000,24827.000,23996.000,12912.000,27802.000,36462.000,49061.000,61243.000,29278.000,34628.000,97491.000,66096.000,202825.000,,,,17570.000,78406.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,195190.000,200912.000,200817.000,,
AccruedSalariesCurrent,,,,12912.000,13838.000,27544.000,,,12871.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,106659.000,117220.000,124457.000,,,-144924.000,,,,60013.000,63259.000,67907.000,71612.000,80738.000,87735.000
AccumulatedOtherComprehensiveIncomeLossBeforeTax1,,,,,,,,,,,,,-217529.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,74137.000,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,26551.000,80901.000,73194.000,69131.000,73342.000,74137.000,71824.000,68834.000,62539.000,80021.000,74950.000,56875.000,-44436.000,-57361.000,11155.000,16568.000,143943.000,349392.000
AdditionalPaidInCapital,,,,,,,2973225.000,2973225.000,2973225.000,2994147.000,2994147.000,3034041.000,4402476.000,4402476.000,6695221.000,6667206.000,8121378.000,8115861.000
AdditionalPaidInCapitalCommonStock,2218252.000,2973225.000,2973225.000,2973225.000,2973225.000,2973225.000,,,,,,,,,,,,
AdvancesFairValueDisclosure,,,,,,,,80087.000,,,,,,,,,,
AdvancesOnInventoryPurchases,,,,,,113758.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,0.000,,,,,,,,,,,,,
Assets,2320657.000,3876557.000,3179613.000,2235577.000,2429941.000,1580753.000,2863084.000,2433293.000,2424292.000,2023542.000,196489.000,196700.000,43222219.000,46990278.000,45798700.000,47737468.000,7612865.000,7165582.000
AssetsCurrent,2073094.000,3195184.000,2659649.000,2013075.000,2280436.000,1437270.000,2724346.000,2266584.000,2261259.000,1866423.000,76757.000,79241.000,42667144.000,46423884.000,45229468.000,47042022.000,5999216.000,5567989.000
AssetsNet,,,,,,,,,,,,,,,4782471.000,4782471.000,,
AssetsNoncurrent,,681373.000,519964.000,222502.000,149505.000,143483.000,138738.000,166709.000,163033.000,157119.000,119732.000,117459.000,555075.000,566394.000,569232.000,695446.000,1613649.000,1597593.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,0.940,,,,,,,,,,,,,,
