,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30
AccountsPayableAndAccruedLiabilities,153276.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,112095.000,128492.000,95011.000,121235.000,136748.000,181079.000,122387.000
AccountsPayableRelatedPartiesCurrent,,,43303.000,43303.000,43303.000,45856.000,28890.000,33338.000
AccruedLiabilitiesCurrent,,,2568.000,3432.000,4285.000,5160.000,6218.000,6842.000
AdditionalPaidInCapital,1041000.000,1041000.000,1041600.000,1041600.000,1041600.000,1041600.000,1273486.000,1483476.000
Assets,0.000,0.000,0.000,0.000,0.000,0.000,,4500.000
BankOverdrafts,0.000,0.000,0.000,,,,,
Cash,0.000,,0.000,,0.000,0.000,,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,-210826.000,-210826.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,72000000.000,72000000.000,12000000.000,12000030.000,12000000.000,12000030.000,13566930.000,14566930.000
CommonStockSharesOutstanding,72000000.000,72000000.000,12000000.000,12000030.000,12000000.000,12000030.000,13566930.000,14566930.000
CommonStockValue,720.000,720.000,120.000,120.000,120.000,120.000,136.000,146.000
DeferredTaxAssetsLiabilitiesNet,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,314456.000,,,,334601.000,
DeferredTaxAssetsValuationAllowance,,,-314456.000,,,,-334601.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-1224675.000,-1236494.000,-1218391.000,-1184910.000,-1211134.000,-1229200.000,,
DueToRelatedPartiesCurrent,4876.000,42376.000,4876.000,4876.000,4876.000,,4876.000,
InterestPayableCurrent,,,0.000,,,,,
Liabilities,182955.000,194774.000,176671.000,143190.000,169414.000,187480.000,214845.000,160601.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4500.000
NotesPayable,,,,,,,,4876.000
NotesPayableCurrent,,,,,,4876.000,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,,,,,,,,4500.000
RetainedEarningsAccumulatedDeficit,,,1218391.000,1184910.000,1211134.000,1229200.000,-1277641.000,-1428897.000
SharesOutstanding,,,-176671.000,,,,-214845.000,
ShortTermBorrowings,,,4876.000,4876.000,4876.000,4876.000,4876.000,4876.000
StockholdersEquity,-182955.000,-194774.000,-176671.000,-143190.000,-169414.000,-187480.000,,-156101.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-182955.000,-194774.000,-176671.000,-143190.000,-169414.000,-187480.000,-214845.000,-156101.000
