,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,148000.000,,,,178000.000,,,,159000.000,,,,27000.000
AllocatedShareBasedCompensationExpense,148000.000,454000.000,144000.000,141000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,,100000.000,,,,44000.000,,,,
AmortizationOfIntangibleAssets,46000.000,46000.000,47000.000,47000.000,46000.000,47000.000,46000.000,48000.000,45000.000,47000.000,32000.000,4000.000,9000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1829000.000,,,,2812.000,,,,2510082.000,,,,1828680.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2538000.000,,,,-5815000.000,,,,-2303000.000,,,,1176000.000
ComprehensiveIncomeNetOfTax,-3124000.000,,,,-4165000.000,-3280000.000,-512000.000,148000.000,-4208000.000,-2536000.000,-1355000.000,-887000.000,-1179000.000
CostOfGoodsSold,11495000.000,10514000.000,9145000.000,9554000.000,5160000.000,10286000.000,11589000.000,11512000.000,5071000.000,6782000.000,9035000.000,8322000.000,4678000.000
CostOfRevenue,16661000.000,15854000.000,,,,,,,,,,,
CostOfServices,1071000.000,1060000.000,1040000.000,1562000.000,1298000.000,1020000.000,1675000.000,1278000.000,744000.000,994000.000,1082000.000,1038000.000,770000.000
CurrentIncomeTaxExpenseBenefit,11000.000,12000.000,409000.000,449000.000,382000.000,379000.000,424000.000,372000.000,62000.000,118000.000,59000.000,30000.000,13000.000
DebtConversionConvertedInstrumentAmount1,5250000.000,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,3000.000,3000.000,3000.000,5000.000,3000.000,4000.000,3000.000,4000.000,4000.000,4000.000,3000.000,-107000.000,3000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,44000.000,54000.000,46000.000,59000.000,53000.000,62000.000,45000.000,47000.000,21000.000,21000.000,15000.000,11000.000,13000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.060,,,,,,,,,,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.500,,,,0.500,,,,,,,,0.250
Depreciation,132000.000,344000.000,147000.000,133000.000,144000.000,146000.000,165000.000,148000.000,135000.000,134000.000,129000.000,133000.000,118000.000
DepreciationDepletionAndAmortization,178000.000,,,,190000.000,,,,180000.000,,,,127000.000
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,,,,,,,,,,225000.000
EarningsPerShareBasicAndDiluted,-0.240,-0.100,-0.010,-0.050,-0.180,-0.140,-0.020,0.000,-0.180,-0.110,-0.060,-0.040,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-32000.000,,,,23000.000,,,,11000.000
GainLossOnDispositionOfAssets1,,,,,-50000.000,,,,-83000.000,,,,
GainLossOnSaleOfPropertiesBeforeApplicableIncomeTaxes,,,,,,,,,,,,,225000.000
GeneralAndAdministrativeExpense,2176000.000,2305000.000,2312000.000,2237000.000,3025000.000,2022000.000,1621000.000,1868000.000,1559000.000,1667000.000,1837000.000,1311000.000,1133000.000
GrossProfit,,,4847000.000,,1841000.000,1163000.000,3403000.000,3790000.000,-637000.000,933000.000,2024000.000,513000.000,755000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-1174000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3110000.000,-2049000.000,123000.000,-1963000.000,-3748000.000,-2915000.000,-58000.000,496000.000,-4165000.000,-2404000.000,-1295000.000,,
IncomeTaxExpenseBenefit,14000.000,15000.000,412000.000,454000.000,385000.000,383000.000,427000.000,376000.000,66000.000,122000.000,62000.000,-77000.000,16000.000
IncomeTaxesPaidNet,6000.000,,,,9000.000,,,,10000.000,,,,17000.000
IncreaseDecreaseInAccountsPayable,2191000.000,,,,-1196000.000,,,,621000.000,,,,1045000.000
IncreaseDecreaseInAccountsReceivable,3622000.000,,,,-469000.000,,,,-1245000.000,,,,836000.000
IncreaseDecreaseInAccruedLiabilities,2090000.000,,,,-205000.000,,,,-729000.000,,,,-340000.000
IncreaseDecreaseInCustomerDeposits,-1164000.000,,,,2127000.000,,,,2027000.000,,,,2034000.000
IncreaseDecreaseInDeferredCharges,-30000.000,,,,,,,,-2486000.000,,,,1222000.000
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,1841000.000,,,,-1479000.000,,,,-1770000.000,,,,1607000.000
IncreaseDecreaseInInventories,843000.000,,,,2561000.000,,,,3264000.000,,,,2091000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,35000.000,,,,7000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,142000.000,,,,-1231000.000,,,,-236000.000,,,,-47000.000
IncreaseDecreaseInOtherOperatingLiabilities,100000.000,,,,,,,,,,,,
InterestExpense,240000.000,37000.000,40000.000,26000.000,,,,,48000.000,31000.000,15000.000,19000.000,13000.000
InterestExpenseDebt,,,,,0.000,,,,,,,,
InterestExpenseRelatedParty,350000.000,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,-26000.000,-71000.000,-45000.000,,,,,,
InterestIncomeOther,,5000.000,,,,,,,,,,,
InterestPaidNet,16000.000,,,,,,,,15000.000,,,,2000.000
InventoryWriteDown,93000.000,0.000,32000.000,194000.000,30000.000,102000.000,19000.000,51000.000,85000.000,101000.000,7000.000,66000.000,0.000
LicensesRevenue,11000.000,574000.000,1955000.000,1049000.000,615000.000,2291000.000,946000.000,896000.000,118000.000,323000.000,,,
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,,-80000.000,-80000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-59000.000,,,,3000.000,,,,708000.000,,,,250000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-59000.000,,,,3000.000,,,,708000.000,,,,250000.000
NetCashProvidedByUsedInInvestingActivities,-195000.000,,,,-248000.000,,,,-129000.000,,,,1929000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-195000.000,,,,-248000.000,,,,-129000.000,,,,1929000.000
NetCashProvidedByUsedInOperatingActivities,-2284000.000,,,,-5538000.000,,,,-2905000.000,,,,-1014000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2284000.000,,,,-5538000.000,,,,-2905000.000,,,,-1014000.000
NetIncomeLoss,-3124000.000,-2064000.000,-289000.000,-2417000.000,-4133000.000,-3298000.000,-485000.000,120000.000,-4231000.000,-2526000.000,-1357000.000,-835000.000,-1190000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3124000.000,-2064000.000,-289000.000,-2417000.000,-4133000.000,-3298000.000,-485000.000,120000.000,-4231000.000,-2526000.000,-1357000.000,-835000.000,-1190000.000
OperatingExpenses,,,4623000.000,,5476000.000,3982000.000,3307000.000,3312000.000,3510000.000,3160000.000,3250000.000,1881000.000,2172000.000
OperatingIncomeLoss,-2905000.000,-2084000.000,224000.000,-1868000.000,-3635000.000,-2819000.000,96000.000,478000.000,-4147000.000,-2227000.000,-1226000.000,-1368000.000,-1417000.000
OperatingLeasesRentExpenseNet,25000.000,26000.000,47000.000,376000.000,104000.000,207000.000,311000.000,-294000.000,104000.000,103000.000,103000.000,100000.000,104000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,,,-32000.000,-18000.000,-27000.000,64000.000,23000.000,-10000.000,2000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-32000.000,,,,23000.000,,,,11000.000
OtherNonoperatingIncomeExpense,35000.000,67000.000,-61000.000,-64000.000,-87000.000,-25000.000,-109000.000,69000.000,30000.000,-146000.000,-54000.000,475000.000,256000.000
PaymentsToAcquirePropertyPlantAndEquipment,195000.000,,,,248000.000,,,,129000.000,,,,121000.000
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,2050000.000
ProceedsFromStockOptionsExercised,,,,,3000.000,,,,,,,,
ProductWarrantyAccrualPayments,104000.000,117000.000,268000.000,174000.000,265000.000,251000.000,285000.000,467000.000,335000.000,349000.000,400000.000,413000.000,353000.000
ProductWarrantyAccrualWarrantiesIssued,395000.000,328000.000,811000.000,361000.000,174000.000,380000.000,805000.000,443000.000,395000.000,188000.000,368000.000,287000.000,124000.000
ProvisionForDoubtfulAccounts,-63000.000,,,,,,,,,,,,
RecognitionOfDeferredRevenue,,,,,177000.000,,,,,,,,
RepaymentsOfLinesOfCredit,,,,,4000000.000,,,,,,,,
RepaymentsOfLongTermDebt,59000.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,1139000.000,1077000.000,1321000.000,1214000.000,1139000.000,810000.000,739000.000,702000.000,924000.000,697000.000,592000.000,362000.000,628000.000
RestructuringAndRelatedCostNumberOfPositionsEliminatedPeriodPercent,0.400,,,,,,,,,,,,
RestructuringCharges,,0.000,,,,,,,,,,,
RestructuringReserveSettledWithoutCash1,-246000.000,,,,,,,,,,,,
Revenues,13756000.000,13770000.000,15032000.000,13967000.000,8299000.000,12469000.000,16667000.000,16580000.000,5178000.000,8709000.000,12141000.000,9873000.000,6203000.000
SalesRevenueGoodsNet,13273000.000,12427000.000,11784000.000,9943000.000,5313000.000,9133000.000,12969000.000,12972000.000,4115000.000,6819000.000,10084000.000,8340000.000,5195000.000
SalesRevenueNet,13756000.000,13770000.000,15032000.000,13967000.000,8299000.000,12469000.000,16667000.000,16580000.000,5178000.000,8709000.000,12141000.000,9873000.000,6203000.000
SalesRevenueServicesNet,271000.000,615000.000,584000.000,857000.000,615000.000,724000.000,1388000.000,1042000.000,727000.000,1257000.000,1640000.000,1266000.000,1008000.000
SellingAndMarketingExpense,780000.000,898000.000,990000.000,1268000.000,1312000.000,1150000.000,947000.000,742000.000,1027000.000,796000.000,821000.000,820000.000,636000.000
ShareBasedCompensation,148000.000,454000.000,144000.000,141000.000,178000.000,190000.000,312000.000,240000.000,159000.000,122000.000,141000.000,97000.000,27000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,,,,0.000,,,,0.000,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,0.770,,,,0.730
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,0.883,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,0.851,,,,0.760,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,0.014,,,,0.018
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,0.015,,,,0.013,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,0.009,,,,0.011,,,,,,,,
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,3000.000,,,,,,,,
TechnologyServicesRevenue,201000.000,154000.000,709000.000,2118000.000,1756000.000,321000.000,1364000.000,1670000.000,218000.000,310000.000,417000.000,267000.000,
WeightedAverageDiscountRatePercent,,,,,0.090,,,,0.090,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,12840187.000,21088589.000,22720090.000,-36763824.000,22765098.000,22765949.000,22884202.000,-45543532.000,23173884.000,23173884.000,23173884.000,-46309353.000,23613884.000
