,2011-08-31,2011-11-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,3880683.000,4368086.000,2820530.000,3209251.000,,,,,,,,,
AccountsPayableCurrent,4600572.000,3543031.000,3333500.000,2827327.000,3130953.000,3689065.000,2118749.000,2914290.000,3688838.000,379957.000,404308.000,,,,1271901.000,,
AccountsPayableRelatedPartiesCurrent,5615675.000,5635546.000,5665245.000,5683435.000,5654726.000,5652487.000,5616541.000,5665320.000,6505104.000,,,,,,487500.000,,
AccountsReceivableGross,,,,,4201921.000,4645193.000,2821466.000,2936828.000,3484027.000,262744.000,421000.000,,,,2557167.000,1530367.000,1230893.000
AccountsReceivableNet,3780964.000,3250961.000,3773556.000,3689423.000,3754251.000,,,,3299336.000,276996.000,397446.000,,,,3333840.000,1460072.000,1169006.000
AccountsReceivableNetCurrent,,,,,3458205.000,4469514.000,2567054.000,2897376.000,3299336.000,276996.000,397446.000,,,,3310417.000,1445550.000,1164386.000
AccountsReceivableNetNoncurrent,,,,34637.000,296046.000,,,,,,,,,,23423.000,-14522.000,-4620.000
AccountsReceivableUnapprovedContractClaimsAmountExpectedToBeCollectedWithinOneYear,,,,,,26167.000,35152.000,112058.000,6032.000,37806.000,,,,,,,
AccruedIncomeTaxesCurrent,,910228.000,,,,,,,,,,,,,,,
AccruedIncomeTaxesPayable,1449070.000,,,,,,,,,,,,,,,,
AccruedLiabilities,775548.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,234216.000,373802.000,389431.000,749730.000,679021.000,701781.000,294961.000,566770.000,472763.000,428407.000,,,,1295537.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,-26054.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,215743.000,213501.000,280024.000,288787.000,300585.000,317337.000,331023.000,399529.000,408891.000,416575.000,20107.000,,,,11270.000,,
AdditionalPaidInCapital,8700812.000,8831277.000,8855271.000,8940206.000,12188153.000,13015222.000,13374087.000,13549804.000,13949642.000,16762527.000,16922918.000,,,,31488614.000,,
AllowanceForDoubtfulAccountsReceivable,,,,,447670.000,459346.000,289564.000,351510.000,390723.000,,23554.000,,,,76375.000,70295.000,61887.000
Assets,23654057.000,21077299.000,18025710.000,16879932.000,18928121.000,20513049.000,18455426.000,18167200.000,19620748.000,20368526.000,5598756.000,,,,16426138.000,,
AssetsCurrent,7659751.000,6394097.000,5872296.000,4706822.000,4957651.000,6325662.000,4616157.000,4209453.000,5199347.000,7089821.000,3298805.000,,,,6297457.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,2963527.000,,,,,,,
BillingsInExcessOfCost,,,,,,257500.000,244380.000,172200.000,172200.000,197200.000,197200.000,,,,,,
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,95743.000,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,5799184.000,5799184.000,1485226.000,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,445075.000,445075.000,520000.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxLiabilitiesNoncurrent,,,,,,,-645009.000,,,,,,,,,,
BusinessCombinationAcquisitionOfLessThan100PercentNoncontrollingInterestFairValue,,,,,-2927000.000,-2927000.000,-792000.000,-792000.000,-792000.000,-792000.000,,,,,,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,,,,,,,,,641000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,3613721.000,3613721.000,442629.000,442629.000,442629.000,442629.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,-10294200.000,-10294200.000,-452026.000,-452026.000,-452026.000,-452026.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,473354.000,473354.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,5719798.000,5719798.000,928594.000,928594.000,928594.000,928594.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,7392976.000,7392976.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,,,,,5799184.000,5799184.000,1479428.000,1479428.000,1479428.000,1479428.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,3006386.000,3006386.000,1342834.000,1342834.000,1342834.000,1342834.000,229850.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,1213642.000,822256.000,674291.000,332460.000,698117.000,994149.000,624034.000,377120.000,339150.000,57764.000,2451146.000,,,,1504646.000,,
CashFDICInsuredAmount,,,,,,,,,,,,,,250000.000,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,,181818.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,37500000.000,37500000.000,37500000.000,37500000.000,37500000.000,37500000.000,37500000.000,,,37500000.000,37500000.000,37500000.000,37500000.000
CommonStockSharesIssued,29947128.000,29999628.000,30005628.000,30070628.000,15849737.000,16080815.000,16175880.000,16221112.000,16328771.000,17033531.000,17058616.000,,,,19933691.000,20000182.000,20000182.000
CommonStockSharesOutstanding,29947128.000,29999628.000,30005628.000,30070628.000,15849737.000,16080815.000,16175880.000,16221112.000,16328771.000,17033531.000,17058616.000,,,,18216243.000,17828189.000,17828189.000
CommonStockValue,29947.000,30000.000,30006.000,30071.000,15850.000,16081.000,16176.000,16221.000,16329.000,17034.000,17059.000,,,,19934.000,,
