,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,606516.000,598087.000,762189.000,451818.000
AccountsPayableCurrent,110732.000,324755.000,358634.000,,,,
AccruedLiabilitiesCurrent,136938.000,230533.000,162463.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1091.000,2677.000,2677.000,8735.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,153492.000,145603.000,151104.000,21530.000,36183.000,29333.000,42403.000
AdditionalPaidInCapital,8307183.000,10407769.000,10757933.000,10657758.000,10904486.000,11541225.000,15078368.000
Assets,1353288.000,899202.000,892888.000,1265426.000,1088062.000,1357154.000,1522560.000
AssetsCurrent,814819.000,34724.000,18047.000,339165.000,143895.000,173395.000,331475.000
Cash,779402.000,9932.000,3880.000,287052.000,,,
CashAndCashEquivalentsAtCarryingValue,779402.000,9932.000,3880.000,287052.000,86080.000,28150.000,241035.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,16273391.000,16273391.000,16273391.000,16013650.000,16623391.000,37229555.000,34206313.000
CommonStockSharesOutstanding,16273391.000,16273391.000,16273391.000,16623391.000,16623391.000,37229555.000,34206313.000
CommonStockValue,163.000,167.000,167.000,167.000,167.000,373.000,342.000
ConvertibleLongTermNotesPayable,,,,,,,3237998.000
ConvertibleNotesPayableCurrent,,,,,,55000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,0.075,0.075,
DeferredFinanceCostsCurrentGross,,,,,,57564.000,24720.000
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,93000.000,135000.000
DerivativeAssetFairValueNet,,,,,301249.000,301249.000,
DerivativeAssets,,,,,71689.000,2249.000,
DerivativeLiabilities,569387.000,36475.000,131781.000,301249.000,71689.000,2249.000,
DerivativeLiabilitiesCurrent,,,,,71689.000,2249.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,8682851.000,11004181.000,11850358.000,12144694.000,12760450.000,13551115.000,14050371.000
DueToRelatedPartiesCurrent,8244.000,8081.000,8264.000,1822900.000,-57815.000,-51434.000,-65720.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,57815.000,51434.000,65720.000
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,71689.000,2249.000,4178.000
Liabilities,1575301.000,1349844.000,1834042.000,2730665.000,2907676.000,3337338.000,451818.000
LiabilitiesAndStockholdersEquity,1353288.000,899202.000,892888.000,1265426.000,1088062.000,1357154.000,1522560.000
LiabilitiesCurrent,1575301.000,1349844.000,1834042.000,2730665.000,2907676.000,3337338.000,451818.000
LongTermNotesPayable,,,,,,1000000.000,2892900.000
NotesAndLoansPayableCurrent,750000.000,750000.000,1172900.000,,2237900.000,2517900.000,
NotesPayableCurrent,,,,,,,0.000
OtherAccruedLiabilitiesNoncurrent,,,,,,,213643.000
OtherAssetsNoncurrent,528701.000,857756.000,868095.000,898577.000,912617.000,1154684.000,1164248.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,35417.000,24792.000,14167.000,3542.000,,36247.000,
PropertyPlantAndEquipmentNet,9768.000,6722.000,6746.000,27684.000,31550.000,29075.000,26837.000
SecurityOwnedNotReadilyMarketableFairValue,,,,,,,3858479.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,55430.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,,,116788.000,,0.100
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,408000.000,0.000,3012810.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageRemainingContractualTerm1,,,,,4.940,4.650,
ShortTermDebtPercentageBearingFixedInterestRate,,,,,5450.000,,
StockholdersEquity,-222013.000,-450642.000,-941154.000,-1465239.000,-1819614.000,-1980184.000,1070742.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-222013.000,-450642.000,-941154.000,-1465239.000,-1819614.000,-1980184.000,1070742.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,16273391.000,,,,16623391.000,,
