,2011-07-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-04-30,2016-07-31,2017-01-31,2017-04-30
AdjustmentForAmortization,,,,,,,,,,,,,,312.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,64650.000,,,,941.000,,,,26507.000,,,,118232.000,,,,,,-43770.000,
ConversionOfStockAmountConverted1,,,,,,,,,,74300.000,,,,0.000,,,,,,,
CostOfGoodsSold,31843.000,206372.000,20657.000,3578.000,89414.000,127631.000,15184.000,5460.000,58664.000,169952.000,29204.000,123782.000,110923.000,132736.000,120178.000,24903.000,93898.000,84197.000,75944.000,77126.000,25568.000
Depreciation,,113.000,,,,479.000,,,,1115.000,,,,2446.000,,,,,,7730.000,
EarningsPerShareBasic,-0.004,,,,,,,,,,,,,,,,,-0.006,-0.005,-0.005,-0.006
EarningsPerShareBasicAndDiluted,,0.006,-0.010,-0.005,-0.003,-0.000,-0.006,0.003,-0.005,0.002,-0.010,-0.006,-0.007,-0.001,-0.004,-0.010,,,,,
GainLossOnDispositionOfAssets,5000.000,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-67628.000,,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,-28055.000,,,,13164.000,,,,56.000,,,,-51100.000,,,,,,25252.000,
IncreaseDecreaseInAccountsReceivable,,-44881.000,,,,-13597.000,,,,68255.000,,,,71614.000,,,,,,-971.000,
IncreaseDecreaseInInterestPayableNet,,-525.000,,,,3500.000,,,,2741.000,,,,11530.000,,,,,,2669.000,
IncreaseDecreaseInInventories,,-148873.000,,,,-38314.000,,,,-72522.000,,,,90635.000,,,,,,-74075.000,
IncreaseDecreaseInOtherAccruedLiabilities,,-5594.000,,,,0.000,,,,56055.000,,,,147776.000,,,,,,-1210.000,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,-4000.000,,,,-30000.000,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,-3110.000,,,,-5459.000,,,,-1564.000,,,,,,-5330.000,
InterestExpense,6723.000,21696.000,14455.000,17342.000,69306.000,24323.000,19943.000,26814.000,31173.000,28270.000,35403.000,24812.000,35976.000,17736.000,21773.000,31227.000,22836.000,19526.000,15156.000,7049.000,3604.000
InterestPaid,,22221.000,,,,20823.000,,,,18979.000,,,,6206.000,,,,,,4380.000,
InventoryWriteDown,,-51439.000,,,,0.000,,,,,,,,,,,,,,,
InvestmentIncomeInterest,0.000,,,,,,,,,,,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,9300.000,,,,0.000,,,,,,,
