,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,2820377.000,
AccountsPayableCurrent,1830422.000,3035038.000,3867584.000,4081173.000,4740702.000
AccruedLiabilitiesCurrent,2083310.000,2068520.000,2867952.000,,2535124.000
AdditionalPaidInCapital,65887336.000,68020369.000,68493516.000,69210986.000,84914616.000
Assets,45148244.000,40007913.000,34918454.000,38212608.000,46411558.000
AssetsCurrent,45065552.000,39916623.000,34754903.000,37999057.000,46198751.000
Cash,44078000.000,38751750.000,33887804.000,36618497.000,45019627.000
CashEquivalentsAtCarryingValue,,,,0.000,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,3.280
ClassOfWarrantOrRightOutstanding,272468.000,272468.000,272468.000,337696.000,299797.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,19149417.000,19149417.000,19153417.000,19158417.000,23543667.000
CommonStockSharesOutstanding,19149417.000,19149417.000,19153417.000,19158417.000,23543667.000
CommonStockValue,1915.000,1915.000,1915.000,1916.000,2354.000
ConvertibleNotesPayable,,,,0.000,
DebtInstrumentCarryingAmount,,,,10000000.000,10000000.000
DeferredTaxAssetsGross,,,,22089094.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,12747837.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,23293.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,4068086.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,,3491251.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,1450620.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,308007.000,
DeferredTaxAssetsValuationAllowance,,,,22069109.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,19985.000,
EmployeeRelatedLiabilitiesCurrent,128785.000,305000.000,379000.000,539290.000,159174.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,1500000.000,4900000.000,4700000.000,4100000.000,
Liabilities,,,,16641157.000,17131078.000
LiabilitiesAndStockholdersEquity,45148244.000,40007913.000,34918454.000,38212608.000,46411558.000
LiabilitiesCurrent,3913732.000,5103558.000,6735536.000,7170712.000,8355750.000
LongTermDebtCurrent,,,,269162.000,1079924.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,277778.000,277778.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,3055556.000,3055556.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,3333333.000,3333333.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,3333333.000,3333333.000
LongTermDebtNoncurrent,,,,9470445.000,8775328.000
OperatingLossCarryforwards,,,,37000000.000,
OtherAccruedLiabilitiesCurrent,303153.000,168004.000,195059.000,587339.000,399538.000
OtherAssetsNoncurrent,57500.000,57500.000,59125.000,112821.000,119291.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,987552.000,1164873.000,867099.000,1380560.000,1179124.000
PropertyPlantAndEquipmentNet,25192.000,33790.000,104426.000,100730.000,93516.000
RetainedEarningsAccumulatedDeficit,-24654739.000,-33117929.000,-40312513.000,-47641451.000,-55636490.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,3501577.000,2739205.000,2718919.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,592194.000,659668.000,747830.000,856485.000,1004041.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.420,2.860,3.310,3.860,4.210
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,4654324.000,3228352.000,4001441.000,2990194.000,1121325.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,998198.000,1760570.000,1776856.000,1772050.000,2144808.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,3.940,5.710,5.730,5.740,5.550
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,3662355.000,3089659.000,3436797.000,2726109.000,1095946.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,4609291.000,3189857.000,3960849.000,2956573.000,1105286.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,992029.000,1754401.000,1770687.000,1765881.000,2138639.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,3.950,5.720,5.750,5.750,5.570
SharePrice,,,,,3.740
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,,6169.000
StockholdersEquity,41234512.000,34904355.000,28182918.000,21571451.000,29280480.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,21571451.000,29280480.000
