,2014-01-31,2014-04-30,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31
AllocatedShareBasedCompensationExpenseNetOfTax,,,,,,,,,3221070.000,
CapitalizedComputerSoftwareAmortization1,,,,,,,420.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-14781.000,,,,-17601.000,,,
CostOfRevenue,,,,,12151.000,,57317.000,117929.000,41389.000,98647.000
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,,,,230283.000,,,
Depreciation,,,,,,,242.000,,,
DepreciationAndAmortization,,,,,,,662.000,,,
EarningsPerShareBasic,,,,,,,-0.050,-0.020,-0.210,0.010
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,,,,,
GeneralAndAdministrativeExpense,430.000,,1750.000,450.000,3119.000,,,,,
GrossProfit,,,,,20565.000,,38950.000,30862.000,19455.000,35187.000
IncomeLossFromContinuingOperations,,,,,,,-830315.000,-338004.000,-3599066.000,-1001216.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-2180.000,-1750.000,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,-12550.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,-11225.000,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,-14556.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,910.000,,,
InterestExpense,,,,,,,432.000,444.000,1807.000,8598.000
LaborAndRelatedExpense,,,,,,,257717.000,263091.000,268866.000,266201.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,47155.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,47155.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-14781.000,,,,-64756.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-14781.000,,,,-64756.000,,,
NetIncomeLoss,,,-2231.000,-5350.000,14446.000,-353278.000,-830747.000,-338448.000,-3600873.000,-1009814.000
OperatingExpenses,2180.000,1750.000,2231.000,5350.000,5350.000,383158.000,869265.000,368866.000,3618521.000,1036403.000
OperatingIncomeLoss,,,,,,,-830747.000,-338448.000,-3600873.000,
OtherOperatingIncomeExpenseNet,,,,,,,-432.000,-444.000,-1807.000,-8598.000
ProceedsFromIssuanceOfCommonStock,,,,,,,17500.000,,,
ProceedsFromRelatedPartyDebt,,,,,,,30955.000,,,
ProfessionalFees,1750.000,1750.000,481.000,4900.000,3000.000,10944.000,596418.000,91725.000,105034.000,3971988.000
ProfitLoss,-2180.000,-1750.000,,,,,,,,
RepaymentsOfRelatedPartyDebt,,,,,,,1300.000,,,
Revenues,,,,,32716.000,,96267.000,148791.000,60844.000,133834.000
SalesRevenueNet,,,,,32716.000,,96267.000,148791.000,60844.000,133834.000
SellingGeneralAndAdministrativeExpense,,,,,,,15130.000,14050.000,23551.000,19284.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000000.000,10000000.000,13000000.000,13000000.000,13168539.000,-25708744.000,17505978.000,17887500.000,16949241.000,-30712869.000
