,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccumulatedOtherComprehensiveIncomeLossNetOfTax,139975.000,152009.000,95168.000,90876.000,93209.000,91669.000
AdditionalPaidInCapitalCommonStock,493154.000,493154.000,493154.000,493154.000,493154.000,493154.000
Assets,118603949.000,124743047.000,124397461.000,128663171.000,139851293.000,148496651.000
AvailableForSaleSecurities,2951686.000,4182261.000,4594761.000,4513638.000,3932096.000,3837942.000
AvailableForSaleSecuritiesAmortizedCost,,,,,4009000.000,3917000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,3791000.000,3699000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,,750000.000,1751000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,754000.000,1758000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,3041000.000,1948000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,3178000.000,2080000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,,,,,3932000.000,3838000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,4150000.000,4056000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,141000.000,139000.000
BankOwnedLifeInsurance,,,2100000.000,2121566.000,2141791.000,2162296.000
Capital,,,,,14532000.000,14922000.000
CapitalRequiredForCapitalAdequacy,,,,,9758000.000,10546000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.080,0.080
CapitalRequiredToBeWellCapitalized,,,,,12198000.000,13183000.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,0.100,0.100
CapitalToRiskWeightedAssets,,,,,0.119,0.113
Cash,13251574.000,15212448.000,4693585.000,11436761.000,17114837.000,20841410.000
CashAndCashEquivalentsAtCarryingValue,13251574.000,15212448.000,4693585.000,11436761.000,17114837.000,20841410.000
CommonStockNoParValue,0.000,,,,,
CommonStockSharesAuthorized,4500000.000,4500000.000,4500000.000,4500000.000,4500000.000,9000000.000
CommonStockSharesIssued,1800000.000,1812662.000,1812662.000,1812662.000,1824662.000,1824662.000
CommonStockSharesOutstanding,1800000.000,1812662.000,1812662.000,1812662.000,1812662.000,1812662.000
CommonStockValue,17034330.000,17066618.000,17066618.000,17066618.000,17105618.000,17105618.000
Deposits,106305241.000,111170740.000,107677829.000,111773932.000,122649931.000,131146668.000
DepositsMoneyMarketDeposits,,,,,10335000.000,11544000.000
DepositsNegotiableOrderOfWithdrawalNOW,,,,,9751000.000,9411000.000
DepositsSavingsDeposits,,,,,17317000.000,19277000.000
FederalFundsSold,0.000,0.000,0.000,0.000,,
FederalHomeLoanBankStock,169900.000,169900.000,169900.000,169900.000,218100.000,218100.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,1142000.000,1139000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,502000.000,835000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,110937000.000,114435000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,,2219000.000,4059000.000
FinancingReceivableRecordedInvestmentCurrent,,,,,113156000.000,118494000.000
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,,,708000.000
InterestBearingDepositLiabilities,89930476.000,95340302.000,88015546.000,93023218.000,101935329.000,109413057.000
InterestBearingDomesticDepositBrokered,,,,,11230000.000,11230000.000
InterestPayableCurrentAndNoncurrent,602245.000,516351.000,755090.000,592595.000,655566.000,667532.000
InterestReceivableAndOtherAssets,,,,,3687380.000,3644739.000
Liabilities,106907486.000,111687091.000,108432919.000,112366527.000,123305497.000,131814200.000
LiabilitiesAndStockholdersEquity,118603949.000,124743047.000,124397461.000,128663171.000,139851293.000,148496651.000
LoansAndLeasesReceivableAllowance,1502099.000,1499350.000,1574350.000,1594350.000,1644350.000,1974350.000
LoansAndLeasesReceivableGrossCarryingAmount,,,,,113156000.000,118494000.000
LoansAndLeasesReceivableGrossCarryingAmountCommercial,,,,,24576000.000,23176000.000
LoansAndLeasesReceivableGrossCarryingAmountConsumer,,,,,1000000.000,1216000.000
LoansAndLeasesReceivableNetReportedAmount,,,,,111430000.000,116466000.000
LoansReceivableHeldForSaleNet,793209.000,1232221.000,2484829.000,199479.000,,
NoninterestBearingDepositLiabilities,16374765.000,15830438.000,19662283.000,18750714.000,20714602.000,21733611.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,3673000.000,3603000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,135000.000,68000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,254000.000,254000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,258000.000,257000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,279000.000,278000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,274000.000,273000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,2473000.000,2473000.000
PercentageOfInterestBearingDomesticDepositsToDepositsBrokered,,,,,0.092,0.086
PercentageOfInterestBearingDomesticDepositsToDepositsDemand,,,,,0.169,0.166
PercentageOfInterestBearingDomesticDepositsToDepositsMoneyMarket,,,,,0.084,0.088
PercentageOfInterestBearingDomesticDepositsToDepositsNoticeOfWithdrawal,,,,,0.080,0.072
PercentageOfInterestBearingDomesticDepositsToDepositsSavings,,,,,0.141,0.147
PreferredStockValue,,,,,4621000.000,4621000.000
PropertyPlantAndEquipmentNet,1480407.000,1446008.000,1395187.000,1350946.000,1327169.000,1326624.000
RetainedEarningsAccumulatedDeficit,-9385803.000,-9276825.000,-6311398.000,-5975004.000,-5767185.000,-5628990.000
SecuredDebt,0.000,0.000,0.000,,,
ServicingAssetAtAmortizedValue,,,,,142400.000,178435.000
StockholdersEquity,11696463.000,13055956.000,15964542.000,16296644.000,16545796.000,16682451.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11696463.000,13055956.000,15964542.000,16296644.000,16545796.000,16682451.000
TierOneLeverageCapital,,,,,13005000.000,13270000.000
TierOneLeverageCapitalRequiredForCapitalAdequacy,,,,,5317000.000,5769000.000
TierOneLeverageCapitalRequiredForCapitalAdequacyToAverageAssets,,,,,0.040,0.040
TierOneLeverageCapitalRequiredToBeWellCapitalized,,,,,6646000.000,7212000.000
TierOneLeverageCapitalRequiredToBeWellCapitalizedToAverageAssets,,,,,0.050,0.050
TierOneLeverageCapitalToAverageAssets,,,,,0.098,0.092
TierOneRiskBasedCapital,,,,,13005000.000,13270000.000
TierOneRiskBasedCapitalRequiredForCapitalAdequacy,,,,,4879000.000,5273000.000
TierOneRiskBasedCapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,0.040,0.040
TierOneRiskBasedCapitalRequiredToBeWellCapitalized,,,,,7319000.000,7910000.000
