,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30
AccountsPayable,2165.000,2705.000,80.000,3000.000,3300.000,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,208760.000,274807.000,282076.000
AccountsPayableCurrent,,,,2570.000,5282.000,8037.000,39283.000,131734.000,184039.000,217978.000,312882.000,335407.000,341136.000,257199.000,,10564.000,10264.000
AccountsPayableOther,2100.000,,,,,13300.000,,,,,,,,,,,
AccountsPayableRelatedParties,,2400.000,2700.000,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,3300.000,5600.000
AccruedSalaries,,,,,,5000.000,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,,,177500.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,0.000,-16303.000,-22325.000,-32066.000,-42182.000,-52286.000,-62395.000,-53279.000,,-2775.000,
AdditionalPaidInCapital,38300.000,38300.000,38300.000,,,-2500.000,459500.000,579151.000,970450.000,1487450.000,1482511.000,1212815.000,1450543.000,1105638.000,476552.000,1367515.000,1300516.000
AdditionalPaidInCapitalCommonStock,,,,38300.000,-2500.000,,,,,,,,,,,,
AdvancesToAffiliate,,,,,,,,,,,,,,,,,2400.000
Assets,2277.000,412.000,267.000,1578.000,11564.000,380.000,788965.000,570603.000,663600.000,480029.000,492571.000,507120.000,472234.000,459539.000,303863.000,144223.000,123448.000
AssetsCurrent,2277.000,412.000,267.000,1578.000,11564.000,380.000,120849.000,79239.000,199533.000,51036.000,93164.000,114187.000,83911.000,91306.000,39794.000,14601.000,4626.000
BankOverdrafts,,,0.000,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationAssetNoncurrent,,,,,,,,,,,,,,,122650.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,,,,,,,,9700.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,147150.000,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,254940.000,112950.000,112950.000,112950.000,112950.000,112950.000,112950.000,112950.000,,,
Cash,2277.000,412.000,267.000,1578.000,11564.000,380.000,120850.000,42370.000,169482.000,26533.000,15028.000,42870.000,12593.000,29075.000,,,
CashAndCashEquivalentsAtCarryingValue,,,,1578.000,11564.000,,,,,,,,,,34300.000,14601.000,4626.000
CommonStockParOrStatedValuePerShare,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,,,-50000.000
CommonStockSharesAuthorized,,,,75000000.000,1875000000.000,1875000000.000,1875000.000,500000000.000,500000000.000,500000000.000,500000000.000,1875000000.000,1500000000.000,1875000000.000,1875000000.000,1875000000.000,1875000000.000
CommonStockSharesIssued,,,,1700000.000,42500000.000,42500000.000,43000000.000,46350000.000,48957680.000,74457680.000,79397440.000,111249454.000,211465983.000,349543348.000,1424196407.000,1808001287.000,1875000000.000
CommonStockSharesOutstanding,,,,1700000.000,42500000.000,42500000.000,43000000.000,46350000.000,48957680.000,74457680.000,79397440.000,111249454.000,211465983.000,349543348.000,1424196407.000,1808001287.000,1875000000.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,,50001287.000
CommonStockSharesSubscriptions,,,,,,,124982.000,,112500.000,112500.000,112500.000,,,,,,
CommonStockValue,1700.000,1700.000,1700.000,1700.000,42500.000,42500.000,43000.000,46350.000,48958.000,74458.000,79397.000,111249.000,220381.000,349543.000,1424196.000,1808002.000,1825000.000
ConvertibleDebtNoncurrent,,,,,,,,,3616.000,,,,,,,,
ConvertibleNotesPayableCurrent,,,,,,,,130928.000,14466.000,55068.000,280728.000,554975.000,273615.000,989626.000,605705.000,818080.000,878175.000
CustomerAdvancesCurrent,,,,,,,130928.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,50000.000,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,,14725.000,121049.000,19725.000,14725.000,14730.000,14725.000,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,,,,,,,34088.000,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,0.000,,
DeferredRevenue,,,,,,,,76304.000,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,111545.000,126503.000,104565.000,104565.000,104565.000,104565.000,104565.000,46243.000,46243.000
DeferredTaxAssetsGross,,,,7997.000,,,,179000.000,,,,922000.000,,,,1958185.000,
DeferredTaxAssetsNet,,,,0.000,,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,5594813.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,-7997.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,-179000.000,,,,-922000.000,,,,-1958185.000,
DerivativeFairValueOfDerivativeNet,,,,,,,,,,,,,,,,424592.000,475200.000
DerivativeLiabilitiesCurrent,,,,,,,,,2008410.000,874129.000,1548150.000,476429.000,647793.000,840435.000,448215.000,424592.000,475200.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-68966.000,-71671.000,-74478.000,-90957.000,-98983.000,-122922.000,298992.000,748854.000,3443374.000,2727371.000,3590809.000,3227161.000,3504644.000,3867955.000,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,,252500.000,327500.000,327500.000
FiniteLivedContractualRightsGross,,,,,,,24500.000,125400.000,117625.000,105167.000,99197.000,125400.000,30000.000,125400.000,,,
FiniteLivedCustomerListsGross,,,,,,,153600.000,270000.000,243000.000,229500.000,216000.000,164838.000,260238.000,164838.000,141419.000,129622.000,118822.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,-20100.000,-41375.000,-67333.000,-92291.000,-111762.000,,,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,402000.000,402000.000,,407488.000,402000.000,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,381900.000,360625.000,334667.000,315197.000,290238.000,,,,,
Goodwill,,,,,,,52260.000,,,,,,,,,,
Investments,,,,,,,170000.000,,,,,,,,,,
Liabilities,31243.000,32083.000,34745.000,,70547.000,83302.000,460476.000,,2725066.000,,,,,,,2546872.000,
