,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,-9443.000,,,,-1475.000,9249.000,
CostOfGoodsSold,-5996.000,-6008.000,,,,,,,,,,,
CostsAndExpenses,7129.000,11650.000,,,,,,,,,,,
CurrentStateAndLocalTaxExpenseBenefit,,,-8991.000,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,0.000,,,,,,,,,,
Depreciation,6821.000,,1126.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.428,,-786.550,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.428,,,,,,,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.088,,,,,,,,,,,,
ElectricUtilityRevenue,,,0.000,,,,,,,,,,
GeneralAndAdministrativeExpense,,,2196.000,,,,,,,,,,
GrossProfit,2267.000,-3409.000,0.000,,,,,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,,-23759.000,,-15600.000,-23360.000,-15025.000,-16074.000,-22575.000,-16351.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,0.000,-22835.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,-27809.000,,-20275.000,-28083.000,-20164.000,-21379.000,-20275.000,-21957.000,-20025.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,-3165.000,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,0.000,,,,,,,,,
IncomeTaxesPaid,,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,,,,,,-1864.000,,,,7000.000,-3500.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-6570.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,-6079.000,,,,0.000,0.000,
IncreaseDecreaseInAccruedLiabilities,,,3165.000,,,,14100.000,,,,14100.000,14100.000,
IncreaseDecreaseInInterestPayableNet,,,,,,,4675.000,,,,3972.000,5606.000,
IncreaseDecreaseInNotesReceivableCurrent,,,,,,,,,,,,15000.000,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,0.000,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,0.000,,
InterestExpense,-2492.000,-2678.000,3165.000,2670.000,-4050.000,-14638.000,-4675.000,,-5139.000,,-3972.000,-5606.000,5744.000
InterestPaid,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,10388.000,,,,0.000,,,,0.000,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,0.000,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,0.000,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,0.000,
NetCashProvidedByUsedInOperatingActivities,,,-10388.000,,,,10832.000,,,,25072.000,9249.000,
