,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,15335000.000
CommonStockDividendsPerShareDeclared,0.495
ComprehensiveIncomeNetOfTax,70634000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-296000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,70338000.000
ConstructionAndDevelopmentCosts,191956000.000
ConstructionRevenue,192135000.000
CostsAndExpenses,535245000.000
DepreciationAndAmortization,72478000.000
DividendsCommonStock,23761000.000
EarningsPerShareBasic,1.460
EarningsPerShareDiluted,1.450
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,116000.000
GainLossOnSaleOfPropertyPlantEquipment,339000.000
GoodwillForeignCurrencyTranslationGainLoss,991000.000
GoodwillImpairmentLoss,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,104643000.000
IncomeTaxExpenseBenefit,35638000.000
IncomeTaxesPaidNet,1827000.000
IncreaseDecreaseInAccountsPayable,-55298000.000
IncreaseDecreaseInAccountsReceivable,-36889000.000
IncreaseDecreaseInAccruedTaxesPayable,20397000.000
IncreaseDecreaseInAllowanceForEquityFundsUsedDuringConstruction,475000.000
IncreaseDecreaseInCustomerAdvances,1057000.000
IncreaseDecreaseInDeferredGasCost,69906000.000
IncreaseDecreaseInDeferredIncomeTaxes,-37245000.000
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,-21099000.000
IncreaseDecreaseInOtherOperatingAssets,7173000.000
IncreaseDecreaseInOtherOperatingLiabilities,1510000.000
IncreaseDecreaseInUnbilledReceivables,-30300000.000
InterestExpense,18714000.000
InterestPaidNet,10288000.000
NetCashProvidedByUsedInFinancingActivities,-36612000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-36612000.000
NetCashProvidedByUsedInInvestingActivities,-110012000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-110012000.000
NetCashProvidedByUsedInOperatingActivities,161843000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,161843000.000
NetIncomeLoss,69308000.000
NetIncomeLossAttributableToNoncontrollingInterest,-303000.000
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,69263000.000
NonoperatingIncomeExpense,-14849000.000
OperatingIncomeLoss,119492000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent,-960000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,-595000.000
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent,-365000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPortionAttributableToParent,836000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,518000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,318000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToNoncontrollingInterest,7000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,213000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,7000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,213000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,220000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,220000.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToNoncontrollingInterest,0.000
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent,0.000
OtherComprehensiveIncomeForeignCurrencyTranslationGainLossArisingDuringPeriodTax,0.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax,334000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax,207000.000
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditTax,127000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,220000.000
OtherComprehensiveIncomeLossBeforeTax,2016000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,836000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,518000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,318000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,220000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,220000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax,0.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,0.000
OtherComprehensiveIncomeLossNetOfTax,1333000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax,-960000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,-595000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax,0.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,-365000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,836000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-518000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,-318000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax,-6361000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,-3944000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,-2417000.000
OtherComprehensiveIncomeLossTax,683000.000
OtherNonoperatingIncomeExpense,3865000.000
PaymentsOfDividendsCommonStock,21397000.000
PaymentsOfDividendsMinorityInterest,102000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,2518000.000
PaymentsToAcquirePropertyPlantAndEquipment,115790000.000
ProceedsFromDerivativeInstrumentInvestingActivities,1685000.000
ProceedsFromIssuanceOfLongTermDebt,26280000.000
ProceedsFromPaymentsForOtherFinancingActivities,-913000.000
ProfitLoss,69005000.000
RegulatedAndUnregulatedOperatingRevenue,654737000.000
RegulatedOperatingRevenueGas,462602000.000
RepaymentsOfDebtAndCapitalLeaseObligations,199000.000
RepaymentsOfLongTermDebt,47763000.000
Revenues,633441000.000
SalesRevenueNet,633441000.000
ShareBasedCompensation,6111000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,67000.000
StockIssuedDuringPeriodValueNewIssues,6306000.000
TaxesExcludingIncomeAndExciseTaxes,14782000.000
TransferToInvestments,477000.000
UtilitiesOperatingExpenseGasAndPetroleumPurchased,146879000.000
UtilitiesOperatingExpenseMaintenanceAndOperations,109150000.000
WeightedAverageNumberOfDilutedSharesOutstanding,47864000.000
