,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-09-30,2013-12-31,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionOfDiscount,,,,,,,,27692.000,,26224.000,-26224.000,15750.000,89307.000,120025.000,120025.000,151259.000,,,,
AdvertisingExpense,,,,,,,,,,169003.000,204873.000,224587.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,50544.000,,42222.000,82936.000,,,63127.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,549343.000,,,,3504761.000,,,,6130025.000,,
CargoAndFreightRevenue,,,,,,,,21505.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,7946.000,,,,-5984.000,,,-20971.000,,-31970.000,,,,-214834.000,,,,320157.000,,
CostOfGoodsAndServicesSold,,,,,,,,,,,,,,,846565.000,789069.000,,873038.000,584323.000,305133.000
CostOfRevenue,,,,,,,,934731.000,518410.000,812963.000,565829.000,895047.000,666689.000,800854.000,,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,402083.000,,,,,,,,,,,,
DebtInstrumentPeriodicPaymentInterest,,,,,,,,,,,,,,,,,,,0.000,68334.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,,,,,,,,,,115617.000,0.000,0.000
DepreciationDepletionAndAmortization,,,,,,,,10929.000,15256.000,18996.000,19460.000,23393.000,26668.000,28053.000,26876.000,23888.000,11254.000,9165.000,11825.000,111232.000
DerivativeGainOnDerivative,,,,,,,,,,,,,,,,,,191530.000,,
EarningsPerShareBasic,,,,,,,,-0.010,-0.020,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.000,-0.010,-0.010,-0.010,-0.010,-0.000,,,-0.010,-0.030,-0.010,-0.030,-0.030,-0.030,-0.060,-0.070,-0.080,-0.110,-0.110
EarningsPerShareDiluted,,,,,,,,-0.010,,,,,,,,,,,,
FranchiseCosts,,,,,,,,,,,,,,110000.000,,,,,,
FranchiseRevenue,,,,,,,,77500.000,54000.000,139760.000,84183.000,149023.000,95017.000,108677.000,113279.000,76640.000,84396.000,156885.000,88690.000,41364.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,,,,,-650.000,-28049.000,1600.000,-17521.000,191530.000,-388558.000,-729327.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,-2464.000,,,,,,,,,,
GeneralAndAdministrativeExpense,75.000,,,,,,,,,,,,,,,,,,,
GrossProfit,,,,,,,,1087650.000,497721.000,1041904.000,602265.000,1022064.000,666961.000,760594.000,769092.000,414024.000,603067.000,950009.000,638628.000,401222.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,-236561.000,-500939.000,-245741.000,-792096.000,-296858.000,-779180.000,-869518.000,-899677.000,-1603674.000,-1710042.000,-2106893.000,-3023511.000,-3263818.000
IncomeTaxExpenseBenefit,,,,,,,,5419.000,2948.000,5622.000,,,,,,,,,,
IncomeTaxesPaidNet,0.000,,,,0.000,,,,,5622.000,,,,800.000,,,,14990.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,225.000,,,,649.000,,,110533.000,,68959.000,,,,34320.000,,,,88885.000,,
IncreaseDecreaseInAccountsReceivable,,,,,-4663.000,,,-205781.000,,323011.000,,,,-3730.000,,,,4486149.000,,
IncreaseDecreaseInAccruedSalaries,,,,,,,,-45280.000,,18635.000,,,,-59396.000,,,,131252.000,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,194.000,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredCharges,,,,,,,,-254510.000,,77930.000,,,,-183190.000,,,,15242.000,,
IncreaseDecreaseInDeferredRevenue,,,,,-2188.000,,,,,,,,,,,,,,,
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,,,,,,,,-1136340.000,,346296.000,,,,61249.000,,,,6519075.000,,
IncreaseDecreaseInDepositOtherAssets,,,,,,,,9370.000,,,,,,-3966.000,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,-325.000,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,106492.000,,-34069.000,,,,46737.000,,,,-4879.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,9347.000,,-3477.000,,,,17789.000,,,,3210.000,,
IncreaseDecreaseInPrepaidExpense,-5075.000,,,,-2003.000,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,1984.000,,15255.000,16032.000,28074.000,35653.000,41173.000,67533.000,86959.000,66233.000,49854.000,48031.000,81744.000
InterestPaidNet,0.000,,,,0.000,,,902.000,,10314.000,,,,2115.000,,,,49926.000,,
LeaseAndRentalExpense,,,,,,,,,,,,,,45279.000,50234.000,52266.000,53165.000,45279.000,54618.000,67110.000
MarketingAndAdvertisingExpense,,,,,,,,,,,,,,205954.000,244141.000,265506.000,395801.000,491873.000,432704.000,648393.000
NetCashProvidedByUsedInFinancingActivities,20675.000,,,,0.000,,,1127475.000,,150000.000,,,,150000.000,,,,-284130.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,20675.000,,,,0.000,,,1127475.000,,150000.000,,,,150000.000,,,,-284130.000,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000,,,-37310.000,,-74562.000,,,,-344569.000,,,,9500.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000,,,-37310.000,,-74562.000,,,,-344569.000,,,,9500.000,,
NetCashProvidedByUsedInOperatingActivities,-12729.000,,,,-5984.000,,,-1111136.000,,-107408.000,,,,-20265.000,,,,594787.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12729.000,,,,-5984.000,,,-1111136.000,,-107408.000,,,,-20265.000,,,,594787.000,,
NetIncomeLoss,-7879.000,-7151.000,-14754.000,-14563.000,-11305.000,-8732.000,-2953.000,-241980.000,-503887.000,-251363.000,-792096.000,-296858.000,-776758.000,-869518.000,-899677.000,-1603674.000,-1714842.000,-2106893.000,-3023511.000,-3263818.000
OperatingExpenses,7879.000,10593.000,25336.000,25958.000,16061.000,12210.000,4353.000,,,,,,,,,,,,,
